Annual,Million euro,VEH_INV,CY,:,:,:,:,:,:,73.0,61.0,4.0,64.0,5.0,62.0,64.0,59.0,57.0,129.0,18.0,164.0,117.0,52.0,14.0,2.4,2.8,2.0,4.0,5.0,7.2,6.9,7.3,:,:,:
Annual,Million euro,VEH_INV,EE,:,:,:,:,:,:,:,:,359.0,464.0,454.0,:,353 d,329 d,551 d,520 d,424 d,205 e,5556 p,119.0,116 d,113.0,121.0,107.0,114.0,129 e,108.0,110.0,78.0,98.0,100.0,95.0
Annual,Million euro,VEH_INV,ES,:,:,:,:,:,:,:,:,:,:,:,1190 d,1307 d,2068 d,2282 d,2482 d,2866 d,1621 d,1578 d,1651 d,:,1405.94,1709.0,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,FI,:,:,:,1329 d,:,1511 d,17325 d,2921 d,2692 d,2542 d,2889 d,3408 d,3571.0,3687.0,303.0,3154.0,424.0,2811.0,2404.0,3046.0,2907.0,154.33,333.35,332.235,368.55,382.29,385.6,:,:,:,:,:
Annual,Million euro,VEH_INV,FR,9049 d,6604.0,6952.0,7990.0,6777.0,7306.0,1094 d,1134 d,1162 d,1210.0,1471 p,1274.0,1337.0,1458.0,1392.0,1410.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,HR,:,:,:,75.0,94.0,71.0,95.0,74.0,51.0,84.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,HU,:,:,:,16304.0,16204.0,19278.0,28648.0,29921.0,28115.0,60836.0,68961.0,64706.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,IS,:,:,:,:,:,10543.0,372.0,9746.0,9909.0,7918.0,1392.0,5671.0,7633.0,9783 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6555.0,:,:,:,:,:
Annual,Million euro,VEH_INV,LT,:,:,55.0,:,:,:,:,:,:,717.0,444.0,767 d,887 d,5351.0,73465.0,14886.0,839.0,2282.0,3455.0,732.0,6078.0,792.1,157.6,231.5,343.5,337.3,403.5,372.5,194.8,442.4,608.0,:
Annual,Million euro,VEH_INV,LV,:,:,:,:,:,:,:,:,:,:,1799.0,1494.0,:,848.0,12577.0,16603.0,11946.0,338.0,528.0,1119.0,1806.0,145.77,126.57,179.2,192.6,187.8,189.02,153.3,110.6,172.7,229.5,:
Annual,Million euro,VEH_INV,MK,:,:,:,168.0,125.0,12.0,:,:,:,196.0,170.0,:,:,301.0,326.0,846.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1649.0,1534.0,1924.0,2168.0,:
Annual,Million euro,VEH_INV,NO,:,:,:,:,:,:,3115.0,1624.0,:,:,:,:,:,:,:,:,:,:,:,:,:,182.279,172.245,141.571,133.468,138.951,135.973,:,:,:,:,:
Annual,Million euro,VEH_INV,PL,1285148.0,175946.0,:,142.0,1558.0,2314.0,2674.0,2474.0,4412.0,4232.0,4296.0,4461 d,785.0,733.0,1156.0,1695.0,1533.0,799.0,1072.0,1629.0,1587.0,407.624,476.304,621.639,653.649,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,RO,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,SE,2849 d,2590 d,2848 d,5261 d,5869 d,8020 d,9587 d,:,:,:,:,:,:,707.0,354.0,628.0,142.0,19.0,78.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,SI,:,:,:,:,1844.0,1305.0,2982.0,3165.0,2707.0,35649.0,4148.0,5709 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_INV,UK,:,23474.0,26070.0,32500.0,35400.0,41200.0,41600.0,41300.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,281076 d,300296 d,346.0,:,307.0,298.0,300.0,296.0,302.0,625.0,:,281 e,:,284 e,315 e,:,:,:,:
Annual,Million euro,VEH_MNT,CY,:,:,:,:,:,:,31.0,53.0,54.0,6.0,63.0,66.0,69.0,7.0,109.0,125.0,195.0,193.0,195.0,174.0,126.0,10.1,13.0,12.1,13.7,15.2,16.6,23.1,21.7,:,:,:
Annual,Million euro,VEH_MNT,FI,:,:,:,932.0,:,11551.0,13179.0,2515 d,260 d,2891 d,293 d,3173 d,3293.0,3666.0,3939.0,4379.0,4811.0,4083.0,3965.0,4512.0,4737.0,468.3,498.16,491.318,489.93,518.95,558.24,:,:,:,:,:
Annual,Million euro,VEH_MNT,FR,5961 d,5341.0,5747.0,6153.0,5809.0,4392.0,1106 d,1172 d,1171 d,1307.0,1827 p,1243.0,1365.0,1287.0,1407.0,1543.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,HR,:,:,:,80.0,123.0,106.0,125.0,121.0,59.0,52.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,IS,:,:,:,:,:,2498.0,2571.0,2235.0,3126.0,1924.0,3453.0,2833.0,:,327 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7352.0,:,:,:,:,:
Annual,Million euro,VEH_MNT,LT,:,:,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,MK,:,:,:,0.0,0.0,0.0,:,:,:,23.0,67.0,:,:,34.0,13.0,34.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1459.0,1465.0,1562.0,1659.0,:
Annual,Million euro,VEH_MNT,NO,:,:,:,:,:,:,164.0,27.0,:,:,:,:,:,:,:,:,:,:,:,:,:,362.125,338.145,334.205,330.119,339.552,339.463,:,:,:,:,:
Annual,Million euro,VEH_MNT,RO,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,VEH_MNT,SE,3130 d,3177 d,2195.0,2387.0,2573.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
