Annual,Number,Total,Netherlands,9500.0,:,:,:,:,9800.0,:,:,:,10600.0,11200.0,11400.0,11500.0,11600.0,11500.0,11550.0,11530.0,11480.0,11700.0,:,12113.0,12427.0,12341.0,11500.0,11200.0,11500.0,11241.0,10801.0,11006.0,11210.0,11369.0,11326.0,11382.0,11344.0,11231.0,10995.0,10845.0,11091.0,11332.0,11634.0,11277.0,10986.0,:,:
Annual,Number,Total,Norway,:,:,:,:,:,8714.0,:,:,:,:,11919.0,:,:,:,:,17082.0,:,:,:,20198.0,21222.0,23288.0,26760.0,29124.0,30547.0,32515.0,33959.0,35171.0,36218.0,37039.0,36686.0,:,:,:,30592.0,28783.0,26954.0,25204.0,23324.0,21474.0,20348.0,19240.0,18220.0,17584.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,92403.0,86951.0,86578.0,86154.0,86852.0,85413.0,85596.0,81788.0,80827.0,78958.0,82590.0,82500.0,83389.0,82769.0,82845.0,80175.0,83668.0,87999.0,92792.0,95745.0,97371.0,100488.0,100175.0,102927.0
Annual,Number,Total,Portugal,5613 i,:,:,:,:,6903 i,:,:,:,8002.0,8489.0,9022.0,9847.0,10217.0,10355.0,10439.0,10631.0,10827.0,11031.0,11572.0,12099.0,12348.0,12961.0,13554.0,14248.0,15020.0,15681.0,16431.0,17513.0,18544.0,19780.0,20760.0,21387.0,:,:,:,:,:,:,:,15425.0,15181.0,12357.0,:
Annual,Number,Total,Romania,6223.0,:,:,:,:,12418.0,:,:,:,:,14591.0,:,:,:,:,11559.0,:,:,:,:,9541.0,32003.0,35079.0,37731.0,40017.0,42997.0,44205.0,45015.0,46508.0,47305.0,48142.0,47724.0,40761.0,:,:,:,32315.0,34202.0,41514.0,41165.0,40647.0,40887.0,42010.0,:
Annual,Number,Total,Sweden,14254.0,14183.0,15359 b,16160.0,16482.0,14066.0,13209.0,12816.0,12687.0,12644.0,12796.0,13074.0,13277.0,13543.0,13607.0,13664.0,13779.0,13846.0,14106.0,14530.0,14595.0,14555.0,14252.0,14127.0,14293.0,14577.0,14753.0,14838.0,14924.0,14869.0,14417.0,14246.0,14013.0,13742.0,13363.0,13477.0,13643.0,13315.0,13474.0,13407.0,:,13947.0,:,:
Annual,Number,Total,Slovenia,1664.0,:,:,:,:,2095.0,:,:,:,:,2505.0,:,:,:,:,3369.0,:,:,:,:,3077.0,2855.0,2670.0,2527.0,2486.0,2467.0,2406.0,2372.0,2327.0,2319.0,2259.0,2217.0,2189.0,2188.0,2257.0,2255.0,2277.0,2330.0,2378.0,2394.0,2400.0,2422.0,2410.0,2465.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10920.0,:,13544.0,12847.0,12243.0,12053.0,11582.0,11485.0,11515.0,11335.0,11149.0,10889.0,10834.0,10852.0,9202.0,9392.0,9070.0,10759.0,10804.0,9667.0,9616.0,9342.0,9226.0,:
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,188099.0,202605.0,220904.0,244154.0,253969.0,263248.0,277672.0,298953.0,319856.0,333869.0,354339.0,358687.0,361797.0,368894.0,471666.0,501929.0,533472.0,561729.0,583482.0,585086.0,595483.0,609341.0,632068.0,641733.0
Annual,Number,Total,United Kingdom,79240.0,:,:,:,:,82190.0,:,:,:,79880.0,78300.0,150000.0,148000.0,148000.0,149000.0,148000.0,149000.0,150000.0,155000.0,156000.0,162000.0,159000.0,158533.0,157695.0,158360.0,158000.0,168000.0,165820.0,166000.0,173358.0,177793.0,176968.0,177994.0,179691.0,182659.0,178437.0,: @C,: @C,179972.0,173728.0,171203.0,168062.0,:,:
