Annual,Million euro,INF_MNT,RO,:,:,0.0,0.0,0.0,0.0,0.0,:,:,818371.0,:,:,:,:,773012.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,INF_MNT,RS,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Million euro,INF_MNT,SE,:,1300 d,1215 d,1247 d,1242 d,1326.0,1161.0,1458.0,1349.0,1344.0,:,:,:,:,:,:,:,:,:,:,:,:,:,924.348,976.425,910.568,953.965,1001.962,967.412,973.359,1024.435,1131.523,1177.279,1268.774
Annual,Million euro,INF_MNT,SI,:,:,4231.0,4839.0,4366.0,5698.0,6032.0,5630.0,6048.0,6275.0,6925.0,6783.0,6476.0,7562.0,8155.0,9137.0,17 d,18.23 d,19.86 d,20.57 d,19 d,20.65,21.369,71.115,101.0,109.77,89.84,81.15,88.22,91.92,99.44,92.42,110.69,126.88
Annual,Million euro,INF_MNT,SK,:,:,:,:,:,3916.0,2627.0,:,:,1546.8,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,8.0,10.0,9.0,13.0,15.1,11.5,8.8,16.1,17.9,28.2
Annual,Million euro,INF_MNT,TR,:,:,:,:,:,:,:,:,:,:,:,:,:,254.0,338.0,375.0,389.0,466.0,502.0,584.0,587.0,616.0,665.0,188.672,173.06,173.856,171.687,198.515,:,:,:,:,:,:
Annual,Million euro,INF_MNT,UK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1355.298,1471.245,4303.979,3900.034,3947.894,4604.899,4800.802,4887.041,5382.736,6707.632,:
Annual,Million euro,INF_MNT,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.138,:,3.135,:,:,:,:
Annual,Million euro,RSTK,AL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:
Annual,Million euro,RSTK,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,442.6,575.701,739.0,603.0,478.0,487.0,500.0,:,135.0,513.0,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,BA,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.09,4.09,:,:,:,:,:
Annual,Million euro,RSTK,BE,:,:,:,29086 d,26082 d,20833.0,33085.0,32407.0,31376.0,31975.0,30710.0,687436.0,687 d,755.0,566 b,:,637.0,737.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,BG,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,351.7,66.5,19.3,12.4,71.4,198.129,434.86,295.122,170.314,93.67,97.965,111.872,193.731,138.0,:,:
Annual,Million euro,RSTK,CH,:,:,:,:,:,371.0,476.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,CZ,:,:,:,:,13950.5,15605.3,19534.5,18175.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,DE,:,:,:,:,:,:,:,:,6396.0,6972.26,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,DK,:,:,:,:,:,:,:,941.0,520 d,713 d,2297 d,2285 d,2191 d,:,:,:,969.0,525.0,719.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,EE,:,:,114.6,246.5,391.3,308.7,381.2,363.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,EL,:,:,16447 d,28334 d,20072.0,41669.0,24717.0,30499.0,42570 d,68433 d,29700 d,149240 d,178.86 d,198.52 d,:,:,:,172.3,99.2,53.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Million euro,RSTK,ES,:,:,:,:,:,93225.0,81359.0,62639.0,79733.0,85713.0,84895.0,88027.0,546.34 d,:,910.0,:,:,:,:,:,:,:,98 d,75.0,58.0,151.0,178.0,12.0,463.0,373.318,512.017,977.663,840.022,592.603
Annual,Million euro,RSTK,FI,:,955 d,993 d,832.0,818.0,1044.0,921.0,1049.0,195 d,263 d,213 d,238 d,208 d,206.0,261.0,286.0,187.0,175.0,196.0,193.0,209.0,260.0,222.0,209.0,231.0,205.0,200.0,219.0,239.0,309.0,288.0,283.0,:,:
Annual,Million euro,RSTK,FR,:,:,:,15174.0,14120.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
