Annual,Other official flows,Million euro (at constant 2021 prices),Norway,:,:,:,0.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,:,0.0,0.0,-34.0,276.0,-98.0,-121.0,278.0,59.0,111.0,-873.0,30.0
Annual,Other official flows,Million euro (at constant 2021 prices),Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-1.0,0.0,21.0,7.0,:,:,1.0
Annual,Other official flows,Million euro (at constant 2021 prices),Portugal,127.0,-2.0,-2.0,-2.0,-275.0,-3.0,-20.0,-207.0,:,:,:,1.0,2.0,3.0,2.0,0.0,1.0,0.0,-10.0,5.0,15.0,10.0,-1.0
Annual,Other official flows,Million euro (at constant 2021 prices),Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,64.0,:,:,:,:,:,:
Annual,Other official flows,Million euro (at constant 2021 prices),Sweden,0.0,2.0,2.0,13.0,-64.0,25.0,63.0,24.0,26.0,66.0,0.0,25.0,-39.0,-18.0,-23.0,44.0,23.0,7.0,23.0,25.0,-19.0,-71.0,-67.0
Annual,Other official flows,Million euro (at constant 2021 prices),Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,:,0.0,0.0,:
Annual,Other official flows,Million euro (at constant 2021 prices),Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-4.0,0.0,:
Annual,Other official flows,Million euro (at constant 2021 prices),Türkiye,55.0,:,:,35.0,548.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,:,:,195.0,:,:,:,:
Annual,Total,Million euro (at constant 2021 prices),Austria,1793.0,1333.0,2861.0,1782.0,1491.0,5200.0,3610.0,19135.0,9458.0,2905.0,5896.0,6989.0,4403.0,913.0,2977.0,4700.0,3207.0,2161.0,2325.0,2560.0,-82.0,1807.0,2740.0
Annual,Total,Million euro (at constant 2021 prices),Belgium,3565.0,479.0,1971.0,1475.0,879.0,3316.0,5424.0,3509.0,3788.0,2843.0,7185.0,1009.0,2442.0,8823.0,7466.0,3672.0,-11365.0,7402.0,3510.0,4028.0,3811.0,4681.0,4493.0
Annual,Total,Million euro (at constant 2021 prices),Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,43.0,42.0,:,:,:,:,:,:,77.0,203.0
Annual,Total,Million euro (at constant 2021 prices),Switzerland,2980.0,2565.0,2478.0,4258.0,1710.0,9790.0,14939.0,6482.0,12272.0,8732.0,22172.0,10365.0,12190.0,11181.0,10637.0,5801.0,4801.0,15471.0,17131.0,10240.0,2860.0,3300.0,5069.0
Annual,Total,Million euro (at constant 2021 prices),Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.0,12.0
Annual,Total,Million euro (at constant 2021 prices),Czechia,37.0,57.0,82.0,139.0,146.0,170.0,190.0,183.0,214.0,196.0,212.0,216.0,207.0,196.0,102.0,297.0,247.0,129.0,123.0,275.0,401.0,373.0,777.0
Annual,Total,Million euro (at constant 2021 prices),Germany,18223.0,9526.0,10142.0,6052.0,15891.0,31827.0,26590.0,33864.0,30973.0,25684.0,38352.0,48786.0,32121.0,46644.0,45738.0,20921.0,49353.0,52097.0,47189.0,39541.0,40420.0,58508.0,49901.0
Annual,Total,Million euro (at constant 2021 prices),Denmark,3435.0,4190.0,2312.0,2285.0,2831.0,2317.0,2729.0,4366.0,4265.0,3202.0,4162.0,2318.0,2083.0,3648.0,3466.0,2887.0,3270.0,5698.0,5178.0,2951.0,3185.0,3262.0,2401.0
Annual,Total,Million euro (at constant 2021 prices),Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,51.0,166.0
Annual,Total,Million euro (at constant 2021 prices),Greece,314.0,282.0,415.0,419.0,300.0,636.0,2482.0,2578.0,806.0,594.0,559.0,336.0,683.0,646.0,-332.0,-77.0,-1831.0,327.0,224.0,334.0,402.0,140.0,256.0
Annual,Total,Million euro (at constant 2021 prices),Spain,37188.0,18047.0,11683.0,7651.0,12820.0,6561.0,10239.0,17643.0,22744.0,10017.0,8487.0,15754.0,1674.0,6523.0,11195.0,21476.0,4591.0,8228.0,12863.0,12544.0,12457.0,6258.0,7034.0
Annual,Total,Million euro (at constant 2021 prices),European Union - 27 countries (from 2020),116078.0,63150.0,41099.0,55563.0,74322.0,104963.0,117825.0,153529.0,108993.0,99621.0,126417.0,138800.0,111324.0,120068.0,166130.0,151687.0,138911.0,162391.0,115970.0,137554.0,111365.0,115163.0,126345.0
Annual,Total,Million euro (at constant 2021 prices),Finland,1661.0,2031.0,-258.0,-52.0,1443.0,1753.0,1480.0,2010.0,-191.0,2792.0,3961.0,866.0,1368.0,842.0,2520.0,-47.0,1827.0,3540.0,2056.0,2088.0,2350.0,2831.0,1937.0
Annual,Total,Million euro (at constant 2021 prices),France,8097.0,23998.0,6472.0,7772.0,12634.0,15483.0,21284.0,36752.0,32110.0,31422.0,29943.0,27469.0,25393.0,8678.0,15772.0,1197.0,20135.0,21847.0,11290.0,20324.0,18423.0,16095.0,23844.0
Annual,Total,Million euro (at constant 2021 prices),Croatia,:,:,:,:,:,:,:,:,:,:,:,:,19.0,39.0,:,:,:,:,:,:,:,74.0,121.0
Annual,Total,Million euro (at constant 2021 prices),Hungary,:,:,:,26.0,75.0,103.0,156.0,89.0,84.0,101.0,100.0,116.0,107.0,112.0,126.0,159.0,202.0,-175.0,983.0,11243.0,3172.0,5355.0,1140.0
Annual,Total,Million euro (at constant 2021 prices),Ireland,1131.0,1087.0,1959.0,2519.0,3738.0,5007.0,4744.0,4800.0,4788.0,3561.0,2470.0,2097.0,867.0,1691.0,1048.0,1161.0,1227.0,1108.0,1194.0,1026.0,990.0,976.0,2316.0
Annual,Total,Million euro (at constant 2021 prices),Iceland,12.0,16.0,18.0,21.0,22.0,25.0,39.0,40.0,51.0,44.0,34.0,28.0,30.0,38.0,37.0,43.0,66.0,70.0,64.0,107.0,55.0,60.0,80.0
Annual,Total,Million euro (at constant 2021 prices),Italy,16709.0,-290.0,1981.0,4829.0,3284.0,4078.0,5311.0,3812.0,4459.0,4533.0,8186.0,9515.0,9518.0,13603.0,7031.0,14950.0,18329.0,13674.0,6446.0,6034.0,5759.0,10115.0,9473.0
Annual,Total,Million euro (at constant 2021 prices),Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,27.0,:,24.0,:,:,:,:,:,24.0,25.0,22.0,27.0
Annual,Total,Million euro (at constant 2021 prices),Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,47.0,:,:,:,:,:,:,:,73.0,177.0
Annual,Total,Million euro (at constant 2021 prices),Luxembourg,257.0,293.0,283.0,312.0,332.0,346.0,364.0,421.0,415.0,428.0,414.0,386.0,387.0,395.0,379.0,380.0,415.0,433.0,452.0,468.0,421.0,470.0,520.0
Annual,Total,Million euro (at constant 2021 prices),Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,22.0,23.0,:,:,:,:,:,:,40.0,70.0
Annual,Total,Million euro (at constant 2021 prices),Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,16.0,18.0,:,:,:,:,:,:,:,40.0
Annual,Total,Million euro (at constant 2021 prices),Netherlands,10860.0,-5300.0,-2102.0,17550.0,14622.0,23145.0,28092.0,15999.0,-11473.0,5112.0,11463.0,18460.0,17807.0,16583.0,58683.0,68917.0,39161.0,34912.0,13399.0,25618.0,11898.0,-6966.0,5775.0
Annual,Total,Million euro (at constant 2021 prices),Norway,2469.0,2565.0,3556.0,4447.0,3367.0,4928.0,5312.0,5505.0,2863.0,4399.0,4719.0,3318.0,3329.0,3853.0,3721.0,4438.0,4407.0,3896.0,3827.0,4438.0,4535.0,5190.0,7382.0
Annual,Total,Million euro (at constant 2021 prices),Poland,46.0,51.0,20.0,36.0,139.0,210.0,289.0,301.0,263.0,324.0,312.0,329.0,356.0,399.0,368.0,480.0,1061.0,1054.0,871.0,885.0,859.0,821.0,3048.0
Annual,Total,Million euro (at constant 2021 prices),Portugal,7531.0,2870.0,258.0,1361.0,714.0,1133.0,653.0,1934.0,1244.0,-884.0,141.0,-1081.0,429.0,1991.0,2016.0,518.0,720.0,3272.0,1399.0,436.0,-393.0,421.0,1169.0
Annual,Total,Million euro (at constant 2021 prices),Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,116.0,:,:,:,:,:,:,:,353.0,361.0
Annual,Total,Million euro (at constant 2021 prices),Sweden,5217.0,4476.0,3006.0,1382.0,2944.0,3570.0,4078.0,6019.0,4916.0,6669.0,4459.0,5115.0,11340.0,7977.0,7373.0,9856.0,8027.0,6548.0,6132.0,6960.0,6603.0,8861.0,7679.0
Annual,Total,Million euro (at constant 2021 prices),Slovenia,:,:,:,:,:,37.0,45.0,49.0,56.0,59.0,51.0,52.0,52.0,52.0,52.0,157.0,227.0,22.0,213.0,136.0,540.0,326.0,540.0
Annual,Total,Million euro (at constant 2021 prices),Slovakia,14.0,19.0,14.0,24.0,37.0,71.0,64.0,64.0,75.0,62.0,63.0,69.0,68.0,71.0,69.0,84.0,106.0,116.0,125.0,103.0,148.0,142.0,152.0
Annual,Total,Million euro (at constant 2021 prices),Türkiye,130.0,76.0,77.0,92.0,816.0,666.0,1027.0,707.0,749.0,809.0,828.0,1174.0,1704.0,2156.0,3398.0,3125.0,4992.0,6376.0,:,:,:,7033.0,5754.0
