Annual,Number,20 000 kg or over,Sweden,:,:,:,:,:,:,:,:,:,:,:,7007.0,7767.0,8090.0,8445.0,8599.0,9307.0,11051.0,12167.0,13059.0,14236.0,14990.0,16270.0,16776.0,17767.0,18846.0,19158.0,20043.0,21906.0,23892.0,24477.0,24089.0,:,24504.0,:
Annual,Number,20 000 kg or over,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1775.0,2117.0,2677.0,3221.0,3597.0,3844.0,4169.0,4445.0,4691.0,5083.0,5738.0,:,:,6944.0,6107.0,7187.0,8082.0,7488.0,7393.0,7279.0,7291.0
Annual,Number,20 000 kg or over,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2607.0,2544.0,2463.0,2238.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,712.0,710.0,709.0,705.0,705.0,704.0,706.0
Annual,Number,Less than 5 000 kg,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,144.0,1090.0,1067.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5719.0,1037.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,2070.0,2070.0,2031.0,2043.0,2065.0,2119.0,2167.0,2215.0,2279.0,2252.0,2283.0,2296.0,2284.0,2239.0,2241.0,2500 e,2300 e,2100 e,2000 e,2000 e,2000 e,1900 e
Annual,Number,Less than 5 000 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,Less than 5 000 kg,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,590.0,656.0,689.0,758.0,392.0,346.0,343.0,331.0,353.0,491.0,1184.0,1807.0,2249.0,5833.0,13901.0,14976.0,15551.0,16320.0,16952.0,12412.0
Annual,Number,Less than 5 000 kg,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3038.0,3128.0,3299.0,3460.0,3619.0,3761.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,134.0,145.0,139.0,145.0,157.0,158.0,177.0,177.0,106.0,58.0,44.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4826.0,5214.0,5632.0,5970.0,6332.0,6634.0,6892.0,7122.0,7383.0,7683.0,:,:,:,8477.0,8650.0,8761.0,7989.0,8051.0,8186.0,8316.0
Annual,Number,Less than 5 000 kg,Finland,:,:,:,:,:,:,:,:,:,:,:,:,100.0,85.0,83.0,74.0,68.0,66.0,61.0,53.0,57.0,57.0,55.0,51.0,49.0,46.0,45.0,43.0,42.0,38.0,41.0,42.0,44.0,58.0,67.0
Annual,Number,Less than 5 000 kg,France,:,:,:,:,:,:,:,:,:,:,755.0,801.0,822.0,882.0,906.0,938.0,982.0,1037.0,1032.0,1010.0,1318.0,1282.0,1323.0,1174.0,1211.0,1168.0,1158.0,1194.0,1867.0,1837.0,1651.0,1543.0,:,:,:
Annual,Number,Less than 5 000 kg,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7797.0,:,:,1481.0,1834.0,1845.0,2133.0,2281.0,2390.0,2440.0,2507.0,2415.0,2320.0,2231.0,1936.0,1975.0,1870.0,1590.0,1347.0,1156.0,821.0
Annual,Number,Less than 5 000 kg,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,446.0,453.0,471.0,466.0,590.0,597.0,526.0,689.0,694.0,691.0,686.0,734.0,:,:,:,:,:,:,712.0,:,:
Annual,Number,Less than 5 000 kg,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,82.0,10.0,9.0,9.0,11.0,11.0,19.0,23.0,29.0,28.0,31.0,61 e,97 e,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4802.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6385.0,6531.0,7018.0,7191.0
Annual,Number,Less than 5 000 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.0,16.0,17.0,15.0,15.0,:,7.0,8.0,14.0,13.0,11.0,:,:
Annual,Number,Less than 5 000 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10721.0,9638.0,8936.0,6678.0,5879.0,5387.0,4814.0,139.0,141.0,159.0,162.0,165.0,168.0,191.0,213.0,219.0,222.0,226.0,232.0,261.0,:
Annual,Number,Less than 5 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,6.0,6.0,6.0,:,9.0,9.0,11.0,13.0,12.0,:,:,:
Annual,Number,Less than 5 000 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,24.0,27.0,28.0,46.0,26.0,28.0,32.0,42.0,33.0,27.0,17.0,22.0,25.0
Annual,Number,Less than 5 000 kg,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1844.0,2246.0,2533.0,2803.0,3140.0,3513.0,3688.0,3813.0,3972.0,:
Annual,Number,Less than 5 000 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,34.0,43.0,49.0,55.0,60.0,63.0,63.0,64.0,67.0
Annual,Number,Less than 5 000 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8259.0,8025.0,11617.0,10785.0,10306.0,10103.0,10335.0,10045.0,10000.0,10144.0,10076.0
Annual,Number,Less than 5 000 kg,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2329.0,1774.0,1979.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,178.0,187.0,200.0,226.0,237.0
Annual,Number,Less than 5 000 kg,Sweden,:,:,:,:,:,:,:,:,:,:,:,37.0,41.0,54.0,61.0,62.0,75.0,83.0,86.0,93.0,228.0,115.0,121.0,142.0,161.0,165.0,172.0,190.0,203.0,220.0,233.0,252.0,:,259.0,:
Annual,Number,Less than 5 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,34.0,46.0,54.0,55.0,60.0,60.0,62.0,68.0,64.0,60.0,45.0,:,:,47.0,21.0,16.0,14.0,14.0,11.0,17.0,15.0
Annual,Number,Less than 5 000 kg,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,545.0,771.0,460.0,363.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1159.0,17920.0,17975.0,20317.0,22206.0,23665.0,24575.0,24662 b,25081.0,27413.0,26564.0,26668.0,27107.0,27615.0,27137.0,27765.0,28661.0,28912.0
Annual,Number,Total,Belgium,:,26605.0,28879.0,30462.0,31458.0,32744.0,34889.0,35816.0,38368.0,41891.0,44925.0,50504.0,:,49098.0,51689.0,52440.0,54016.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9406.0,8199.0,7415.0,3797.0,3425.0,2804.0,1564.0,:,:,:,:,:,14421.0,16882.0,17437.0,22175.0,27021.0,28962.0,30767.0,33302.0,35291.0
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,7208.0,7759.0,8212.0,8446.0,8532.0,8816.0,9192.0,9527.0,9871.0,10238.0,10629.0,11047.0,11858.0,12408.0,12763.0,13139.0,13631.0,13900 e,14700 e,15000 e,15200 e,15500 e,16000 e,16200 e
Annual,Number,Total,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,404.0,568.0,683.0,811.0,918.0,1055.0,1139.0,1238.0,1595.0,1802.0,2017.0,2268.0,2494.0,2809.0,3748.0,4238.0,4825.0,5391.0,6165.0,6704.0,7014.0,7263.0,7380.0
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,19982.0,21026.0,22074.0,23284.0,18997.0,20283.0,21483.0,22780.0,24509.0,26809.0,27654.0,28573.0,29087.0,44974.0,50480.0,53623.0,52415.0,53637.0,56184.0,50129.0
Annual,Number,Total,Germany,:,60706.0,65283.0,68163.0,69444.0,70415.0,73261.0,75387.0,78638.0,81970.0,86109.0,90553.0,95552.0,101909.0,:,150597.0,155758.0,160812.0,167244.0,172094.0,179766.0,193580.0,212734.0,221255.0,224801.0,227078.0,234614.0,241861.0,256004.0,252021.0,263433.0,258919.0,258902.0,285309.0,287654.0
Annual,Number,Total,Denmark,:,:,:,:,:,:,11112.0,12056.0,12888.0,13642.0,14233.0,14541.0,14798.0,15454.0,16174.0,16880.0,17726.0,19104.0,20701.0,21222.0,23211.0,23594.0,24233.0,25310.0,25601.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,7976.0,:,36142.0,:,:,:,:,6384.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Greece,:,:,:,:,:,:,3614.0,3928.0,4037.0,4120.0,4240.0,4385.0,4573.0,5174.0,5170.0,5439.0,7356.0,7574.0,7778.0,8029.0,8216.0,8471.0,8830.0,9299.0,9796.0,10276.0,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Spain,:,30676.0,33875.0,36823.0,40203.0,43698.0,46602.0,49830.0,53637.0,60686.0,13572.0,79400.0,88979.0,96745.0,103005.0,106295.0,111465.0,118706.0,125641.0,135162.0,147698.0,161329.0,176042.0,189733.0,202649.0,:,:,:,254078.0,267536.0,272694.0,266659.0,263315.0,260036.0,251766.0
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,6355.0,6102.0,5988.0,5991.0,6724.0,7160.0,8123.0,10139.0,12474.0,12656.0,12786.0,13120.0,13778.0,15077.0,16366.0,17544.0,18325.0,20189.0,22711.0,23190.0,24126.0,25826.0,27220.0
Annual,Number,Total,France,:,124796.0,126190.0,125590.0,122828.0,117070.0,112725.0,113752.0,111578.0,114258.0,121408.0,131025.0,138024.0,144547.0,146584.0,146153.0,147075.0,151668.0,154936.0,153902.0,260602.0,269224.0,277909.0,287714.0,296764.0,303989.0,312519.0,322104.0,330017.0,341323.0,318921.0,313000.0,:,:,15536.0
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,8486.0,6802.0,15452.0,5999.0,5488.0,5757.0,6819.0,7347.0,7939.0,8210.0,8634.0,9149.0,9996.0,10564.0,11020.0,11293.0,11452.0,12368.0,12657.0,11851.0,11026.0,10570.0,9725.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6352.0,5956.0,6421.0,6860.0,7091.0,7167.0,9206.0,10868.0,12050.0,12857.0,13763.0,14730.0,17869.0,21825.0,22510.0,28294.0,30851.0,:,20856.0,:,:
Annual,Number,Total,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,70744.0,73446.0,74299.0,74428.0,74646.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,881.0,890.0,921.0,999.0,1063.0,1119.0,1213.0,1335.0,1390.0,1415.0,1494.0,1639 e,1905 e,:,:,:,:,:,:,:
Annual,Number,Total,Italy,:,:,:,:,:,:,:,436358.0,:,:,70344.0,72136.0,:,:,98170.0,:,105169.0,113073.0,131843.0,137760.0,142943 p,149176.0,160327.0,171740.0,182558.0,:,:,:,:,:,:,94.89,96.97,100399.0,100885.0
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,327.0,332.0,339.0,270.0,272.0,:,251.0,270.0,327.0,322.0,329.0,:,:
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,11474.0,11969.0,11794.0,10952.0,10696.0,9119.0,8730.0,9359.0,9252.0,9256.0,9875.0,11143.0,12346.0,13601.0,15105.0,16590.0,18616.0,21598.0,22518.0,21734.0,23819.0,26678.0,:
Annual,Number,Total,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1923.0,2108.0,:,:,:,:,2677.0,3011.0,3302.0,3254.0,3333.0,:,3751.0,4035.0,4301.0,4492.0,4400.0,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,8656.0,:,:,:,:,:,:,:,3232.0,4433.0,5346.0,6409.0,7285.0,8068.0,9052.0,10583.0,12625.0,14754.0,15038.0,14271.0,11987.0,13177.0,14662.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,5737.0,5551.0,6966.0,7624.0,5618.0,6609.0,6457.0,6142.0,5774.0,5588.0,5921.0,6270.0,5965.0,:,:,4588.0,:,:,:,:,:,:,:
Annual,Number,Total,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,403.0,407.0,448.0,486.0,537.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Netherlands,:,:,:,:,:,:,32940.0,33070.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,107092.0,112360.0,117059.0,119376.0,126027.0,132894.0,132622.0,132300.0,132334.0,:
Annual,Number,Total,Norway,2413.0,:,3117.0,:,:,:,:,3759.0,:,:,:,4142.0,4009.0,3987.0,4031.0,3998.0,4321.0,4812.0,5228.0,5805.0,6390.0,6692.0,7012.0,:,:,:,8168.0,8833.0,9493.0,10780.0,11865.0,12109.0,12392.0,12734.0,13453.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,43092.0,51089.0,56094.0,58224.0,64502.0,63999.0,70860.0,76003.0,88283.0,96807.0,105173.0,111914.0,122535.0,134282.0,135859.0,148028.0,168118.0,199267.0,225727.0,236356.0,246623.0,266910.0,277308.0
Annual,Number,Total,Portugal,:,30676.0,33875.0,36823.0,40203.0,43698.0,:,:,:,:,:,:,:,:,25762.0,257322.0,267634.0,279081.0,290423.0,302905.0,316956.0,332577.0,347834.0,362027.0,374800.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7513.0,10852.0,8190.0,116227.0,138244.0,151660.0,160681.0,170614.0,180571.0,192068.0,184829.0,:,:,:,:,:,61396.0,63909.0,67119.0,72279.0,77451.0
Annual,Number,Total,Sweden,:,:,:,:,:,:,:,:,:,:,:,8063.0,8788.0,9071.0,9407.0,9595.0,10310.0,12053.0,13160.0,14096.0,15383.0,16148.0,17465.0,17991.0,19009.0,20095.0,20444.0,21369.0,23240.0,25221.0,25825.0,25439.0,:,25773.0,:
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2095.0,2449.0,3027.0,3586.0,3934.0,4183.0,4511.0,4801.0,5034.0,5408.0,6043.0,:,:,7244.0,6260.0,7305.0,8184.0,7580.0,7480.0,7361.0,7370.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,: @C,:,:,1549.0,3928.0,3516.0,3152.0,5289.0,4246.0,3666.0,201269.0,206627.0,213167.0,218517.0,170491.0,188411.0,188256.0,199329.0,211555.0,218724.0,226333.0,234502.0,241823.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,75176.0,84568.0,98776.0,114900.0,129118.0,138014.0,156696.0,183893.0,207342.0
Annual,Number,Total,United Kingdom,:,:,:,:,:,:,:,:,:,:,211000.0,231000.0,230500.0,227100.0,221993.0,232000.0,233000.0,235000.0,233000.0,235000.0,238000.0,238000.0,:,:,:,:,:,:,:,:,:,:,:,:,:
