Annual,Number,50 employees or more,Portugal,:,:,:,:,67.0,76.0,68.0,66.0,70.0,73.0,78.0,82.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,197.0,167.0,:,:,:
Annual,Number,50 employees or more,Sweden,:,111.0,114.0,111.0,103.0,97.0,81.0,86.0,96.0,98.0,109.0,102.0,118.0,125.0,130.0,126.0,118.0,132.0,138.0,154.0,153.0,156.0,142.0,164.0,:
Annual,Number,50 employees or more,Slovenia,:,:,:,:,:,:,:,29.0,26.0,23.0,21.0,23.0,22.0,21.0,24.0,21.0,23.0,31 b,33.0,35.0,41.0,39.0,39.0,42.0,37.0
Annual,Number,50 employees or more,Slovakia,:,:,:,:,:,:,:,89.0,112.0,108.0,58.0,52.0,45.0,49.0,52.0,55.0,55.0,:,:,:,:,:,:,:,:
Annual,Number,50 employees or more,United Kingdom,:,:,:,:,:,:,488.0,440.0,460.0,495.0,490.0,485.0,475.0,490.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Austria,3953.0,:,:,:,:,:,:,4457.0,:,4666.0,4740.0,4846.0,5019.0,5485.0,6476.0,6792.0,6818.0,6706 n,7147 n,7384.0,7080.0,6824.0,6742.0,6772.0,6587.0
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,185.0,178.0,151.0,116.0,84.0,21378.0,18497.0,11996.0,11541.0,10914.0,10051.0,7660.0,7097.0,8015.0,8974.0,9072.0,9510.0,9874 p
Annual,Number,Total,Switzerland,:,:,:,4622.0,:,:,:,5225.0,:,:,5289.0,:,:,5237.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Cyprus,:,:,:,:,:,:,:,1738.0,:,:,:,:,1931.0,:,:,:,:,1336.0,1340.0,1344.0,1346.0,1446.0,:,1117.0,998.0
Annual,Number,Total,Czechia,:,:,:,:,:,32769.0,38221.0,32530.0,33937.0,34388.0,37930.0,46316.0,44335.0,43134.0,44504.0,55475 e,51987 e,49791 e,53658 e,:,:,:,:,:,:
Annual,Number,Total,Germany,:,:,:,:,:,:,38407.0,34819.0,34842.0,33890.0,37631.0,:,48246.0,46063.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Denmark,:,:,:,:,8483.0,7529.0,7436.0,7424.0,7479.0,7267.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,633.0,1058.0,1196.0,1523.0,1369.0,1371.0,1527.0,1442.0,1395.0,1430.0,2432.0,2572.0,2582.0,2575.0,2570.0,2445.0
Annual,Number,Total,Spain,:,:,:,:,:,:,:,:,:,:,:,131225.0,130141.0,127211.0,126475.0,128956.0,131816.0,135549.0,133912.0,138599.0,139527.0,134917.0,:,119700.0,:
Annual,Number,Total,Finland,:,:,:,12571.0,12669.0,11582.0,11085.0,11111.0,11858.0,11985.0,12001.0,11829.0,11672.0,11439.0,11319.0,11162.0,11092.0,10927.0,10881.0,11064.0,11159.0,11069.0,10882.0,10733.0,10496.0
Annual,Number,Total,France,:,:,:,:,37618.0,36441.0,35374.0,37672.0,38155.0,40504.0,42951.0,42847.0,41547.0,41062.0,39294 p,38674.0,36205.0,35934.0,34563.0,35230.0,:,:,:,34903.0,:
Annual,Number,Total,Croatia,:,:,:,:,52.0,62.0,62.0,138.0,137.0,145.0,183.0,168.0,149.0,112.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Hungary,:,:,:,:,1151.0,1395.0,1614.0,1973.0,2307.0,2806.0,3975.0,4237.0,4591.0,4782.0,5183.0,5566.0,5855.0,:,:,:,:,16314.0,17369.0,16388.0,6760.0
Annual,Number,Total,Ireland,:,:,:,:,:,2342.0,2369.0,2597.0,2960.0,3316.0,3400.0,:,:,:,:,:,:,:,:,:,:,:,5019.0,:,:
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,:,1500.0,1496.0,1470.0,1414.0,1297.0,1219.0,1235 e,1200 e,:,:,:,:,:,:,:
Annual,Number,Total,Italy,:,:,:,86438.0,:,:,:,:,:,:,:,:,:,:,106235.0,104589.0,102542.0,101805.0,97800.0,91006.0,87295.0,80900.0,76861.0,74956.0,73030.0
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,49.0,:,:,:,52.0,53.0,58.0,59.0,56.0,56.0,:,:,:,54.0,51.0,:,:,:
Annual,Number,Total,Lithuania,:,:,:,:,:,:,520.0,803.0,1045.0,1411.0,1353.0,1775.0,2203.0,2490.0,2488.0,2515.0,2651.0,3107.0,3225.0,3568.0,3636.0,4019.0,3834.0,3873.0,:
Annual,Number,Total,Luxembourg,:,:,:,:,367.0,:,:,:,:,:,409.0,442.0,460.0,478.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,489.0,629.0,818.0,976.0,1040.0,1106.0,1095.0,1167.0,1236.0,1611.0,1912.0,2311.0,2656.0,2613.0,2478.0,2711.0,2576.0,2776.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,69.0,56.0,79.0,72.0,82.0,44.0,180.0,150.0,:,:,152.0,193.0,214.0,:,:,:,:,:
Annual,Number,Total,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,439.0,545.0,614.0,:,:,:
Annual,Number,Total,Netherlands,:,:,:,:,:,:,8542.0,8160.0,8808.0,9302.0,9753.0,9773.0,10290.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Norway,:,:,:,:,:,12561.0,:,12587.0,11981.0,:,11420.0,11147.0,:,:,:,:,9975.0,9693.0,9814.0,10131.0,10059.0,9755.0,9434.0,9347.0,9256.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,60070.0,73471.0,86624.0,97819.0,98149.0,91794.0,86969.0,87681.0,84965.0,77518.0,70383.0,76670.0,81275.0,78664.0,75034 b,79430.0,84739.0,81893.0
Annual,Number,Total,Portugal,:,:,:,:,3362.0,3699.0,4094.0,3872.0,5804.0,5899.0,5471.0,6246.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,1580.0,6593.0,7626.0,:,:,:,:,:,:,:,:,:,:,:,21741.0,22459.0,:,:,:
Annual,Number,Total,Sweden,:,7126.0,7789.0,7945.0,8138.0,8071.0,8086.0,8372.0,8472.0,8231.0,8313.0,8334.0,8387.0,8288.0,8104.0,8082.0,8133.0,8210.0,8301.0,8584.0,8562.0,8442.0,8326.0,8524.0,:
Annual,Number,Total,Slovenia,:,:,:,:,688.0,1086.0,1195.0,621.0,675.0,735.0,753.0,776.0,792.0,809.0,807.0,848.0,901.0,5824 b,5696.0,5512.0,5787.0,5558.0,5249.0,5061.0,4846.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,405.0,404.0,507.0,718.0,766.0,9923.0,9734.0,9454.0,9861.0,9861.0,:,:,:,7623.0,8146.0,7519.0,9653.0,12176.0
Annual,Number,Total,United Kingdom,:,:,:,:,:,:,41614.0,39060.0,42010.0,41525.0,41400.0,40810.0,38970.0,37330.0,:,:,:,:,:,:,:,:,:,:,:
