Annual,MILANO/MALPENSA airport,Total,:,:,:,:,2456.0,:,2310.0,5206.0,5135.0,5091.0,:,2644.0,2644.0,2947.0,3165.0,3235.0,2853.0,2788.0,:
Annual,BERGAMO/ORIO AL SERIO airport,Total,:,:,:,:,374.0,:,372.0,385.0,437.0,454.0,456.0,456.0,456.0,572.0,345.0,359.0,228.0,234.0,:
Annual,TORINO/CASELLE airport,Females,:,:,:,:,:,:,:,:,166.0,160.0,159.0,:,:,:,:,:,:,:,:
Annual,TORINO/CASELLE airport,Males,:,:,:,:,:,:,:,:,234.0,237.0,227.0,:,:,:,:,:,:,:,:
Annual,TORINO/CASELLE airport,Total,448.0,448.0,:,:,220.0,:,208.0,406.0,400.0,397.0,386.0,386.0,386.0,237.0,240.0,239.0,239.0,228.0,:
Annual,MILANO/LINATE airport,Total,:,:,:,:,2456.0,:,2310.0,5206.0,5135.0,5091.0,:,2644.0,2644.0,2947.0,3165.0,3235.0,2853.0,2788.0,:
Annual,BOLOGNA/BORGO PANIGALE airport,Total,500.0,500.0,:,:,353.0,:,338.0,719.0,820.0,838.0,0.0,714.0,714.0,445.0,464.0,484.0,509.0,454.0,:
Annual,TREVISO/S.ANGELO airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,206.0,181.0,:
Annual,VERONA/VILLAFRANCA airport,Females,:,:,:,:,:,:,:,:,:,88.0,95.0,:,:,:,:,:,:,:,:
Annual,VERONA/VILLAFRANCA airport,Males,:,:,:,:,:,:,:,:,:,69.0,83.0,:,:,:,:,:,:,:,:
Annual,VERONA/VILLAFRANCA airport,Total,:,:,:,:,377.0,:,376.0,158.0,157.0,157.0,178.0,174.0,174.0,174.0,131.0,131.0,131.0,129.0,:
Annual,VENEZIA/TESSERA airport,Females,:,:,:,:,:,:,:,:,:,118.0,115.0,:,:,:,:,:,:,:,:
Annual,VENEZIA/TESSERA airport,Males,:,:,:,:,:,:,:,:,:,262.0,263.0,:,:,:,:,:,:,:,:
Annual,VENEZIA/TESSERA airport,Total,800.0,800.0,:,:,339.0,:,359.0,369.0,376.0,380.0,378.0,384.0,384.0,384.0,439.0,464.0,464.0,459.0,:
Annual,ROMA/CIAMPINO airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,2477.0,3416.0,2895.0,3559.0,3117.0,:
Annual,ROMA/FIUMICINO airport,Total,2200.0,2200.0,:,:,2415.0,:,2400.0,2391.0,2296.0,2330.0,:,2477.0,2477.0,2477.0,3416.0,2895.0,3559.0,3117.0,:
Annual,NAPOLI/CAPODICHINO airport,Females,:,:,:,:,:,:,:,:,:,141.0,141.0,:,:,:,:,:,:,:,:
Annual,NAPOLI/CAPODICHINO airport,Males,:,:,:,:,:,:,:,:,:,197.0,197.0,:,:,:,:,:,:,:,:
Annual,NAPOLI/CAPODICHINO airport,Total,:,:,:,:,384.0,:,345.0,374.0,374.0,338.0,338.0,619.0,619.0,619.0,697.0,715.0,766.0,652.0,:
Annual,PISA/S. GIUSTO airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,882.0,825.0,:
Annual,FIRENZE/PERETOLA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,882.0,825.0,:
Annual,VILNIUS/INTERNATIONAL airport,Females,0.0,0.0,222.0,232.0,277.0,278.0,142.0,111.0,108.0,94.0,103.0,:,:,:,:,:,:,:,:
Annual,VILNIUS/INTERNATIONAL airport,Males,0.0,0.0,506.0,514.0,507.0,525.0,338.0,244.0,225.0,240.0,246.0,:,:,:,:,:,:,:,:
Annual,VILNIUS/INTERNATIONAL airport,Total,670.0,670.0,728.0,746.0,784.0,803.0,480.0,355.0,333.0,334.0,349.0,280.0,310.0,308.0,323.0,335.0,325.0,257.0,257.0
Annual,LUXEMBOURG airport,Total,154.0,154.0,:,:,:,:,:,:,:,0.0,0.0,:,:,0.0,:,:,:,:,:
Annual,RIGA airport,Females,0.0,215.0,267.0,341.0,360.0,447.0,491.0,410.0,412.0,417.0,438.0,:,:,:,:,:,:,:,:
Annual,RIGA airport,Males,0.0,344.0,398.0,568.0,732.0,864.0,665.0,602.0,642.0,709.0,680.0,:,:,:,:,:,:,:,:
Annual,RIGA airport,Total,450.0,559.0,665.0,909.0,1092.0,1311.0,1156.0,1012.0,1054.0,1126.0,1145.0,1173.0,1143.0,1178.0,1246.0,1297.0,1324.0,1016.0,1169.0
Annual,PODGORICA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,420.0,468.0,468.0,537.0,521.0,:
Annual,TIVAT airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,210.0,232.0,232.0,255.0,250.0,:
Annual,SKOPJE airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,812.0,802.0,681.0,705.0,788.0,:,:
Annual,LUQA airport,Females,:,:,84.0,82.0,97.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,LUQA airport,Males,:,:,305.0,295.0,301.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,LUQA airport,Total,:,:,389.0,377.0,398.0,:,:,:,:,:,:,:,:,:,:,357.0,386.0,349.0,324.0
Annual,AMSTERDAM/SCHIPHOL airport,Total,2039.0,2039.0,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,EINDHOVEN airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,63.0,63.0,:
Annual,ROTTERDAM airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,104.0,107.0,110.0,110.0,:
Annual,BODO airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,540.0,540.0,540.0,:,:
Annual,BERGEN/FLESLAND airport,Total,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,137.0,147.0,147.0,147.0,:,:
Annual,OSLO/GARDERMOEN airport,Total,750.0,750.0,:,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:
Annual,TROMSO/LANGNES airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,650.0,650.0,650.0,650.0,:,:
Annual,TRONDHEIM/VAERNES airport,Total,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:
Annual,STAVANGER/SOLA airport,Total,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:
Annual,WARSZAWA/CHOPINA airport,Total,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,:,:,:,:,:
Annual,FARO airport,Total,232.0,232.0,:,:,:,237.0,233.0,:,229.0,0.0,0.0,159.0,143.0,141.0,144.0,142.0,141.0,137.0,131.0
Annual,MADEIRA airport,Total,:,:,:,:,:,254.0,240.0,:,1315.0,1315.0,0.0,201.0,183.0,179.0,178.0,178.0,165.0,155.0,153.0
Annual,PONTA DELGADA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,50.0,55.0,54.0,53.0,53.0,50.0
Annual,PORTO airport,Total,:,:,:,:,:,205.0,205.0,:,210.0,0.0,0.0,126.0,114.0,116.0,120.0,127.0,127.0,127.0,124.0
Annual,LISBOA airport,Total,9000.0,9000.0,:,:,:,521.0,548.0,:,535.0,535.0,0.0,286.0,264.0,276.0,285.0,304.0,327.0,297.0,277.0
Annual,BUCURESTI/HENRI COANDA airport,Females,:,226.0,225.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,BUCURESTI/HENRI COANDA airport,Males,:,554.0,449.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,BUCURESTI/HENRI COANDA airport,Total,835.0,780.0,674.0,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:
Annual,BEOGRAD/NIKOLA TESLA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1663.0,2002.0,2002.0,2002.0,1471.0
Annual,NIS airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,148.0,165.0,165.0,165.0,203.0
Annual,GOTEBORG/LANDVETTER airport,Total,:,:,2700.0,:,:,:,:,:,:,0.0,0.0,0.0,:,717.0,0.0,0.0,3700.0,3700.0,3700.0
Annual,MALMO airport,Total,600.0,600.0,1400.0,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,:,:,:
Annual,STOCKHOLM/ARLANDA airport,Total,700.0,700.0,15000.0,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,19000.0,19000.0,19000.0
Annual,STOCKHOLM/BROMMA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1100.0,1100.0,1100.0
Annual,LJUBLJANA/BRNIK airport,Females,92.0,92.0,86.0,98.0,107.0,118.0,105.0,112.0,111.0,111.0,110.0,:,:,:,:,:,:,:,:
Annual,LJUBLJANA/BRNIK airport,Males,215.0,215.0,246.0,274.0,334.0,328.0,292.0,300.0,299.0,299.0,292.0,:,:,:,:,:,:,:,:
Annual,LJUBLJANA/BRNIK airport,Total,307.0,318.0,332.0,372.0,441.0,446.0,397.0,412.0,410.0,410.0,402.0,402.0,397.0,399.0,428.0,483.0,478.0,395.0,376.0
Annual,BRATISLAVA/M.R.STEFANIK airport,Females,147.0,147.0,149.0,170.0,180.0,192.0,169.0,162.0,162.0,165.0,146.0,:,:,:,:,:,:,:,:
Annual,BRATISLAVA/M.R.STEFANIK airport,Males,235.0,235.0,405.0,462.0,493.0,501.0,461.0,439.0,439.0,438.0,403.0,:,:,:,:,:,:,:,:
Annual,BRATISLAVA/M.R.STEFANIK airport,Total,382.0,382.0,554.0,632.0,673.0,693.0,630.0,601.0,601.0,603.0,549.0,538.0,:,612.0,617.0,617.0,645.0,570.0,518.0
Annual,ANKARA/ESENBOGA airport,Total,:,:,:,:,:,5708.0,6041.0,6706.0,6861.0,6861.0,1551.0,9529.0,:,826.0,839.0,813.0,795.0,799.0,774.0
Annual,ADANA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,375.0,376.0,386.0,392.0,399.0,388.0
Annual,ANTALYA airport,Females,:,:,:,:,:,4210.0,4451.0,4451.0,5280.0,5280.0,5280.0,:,:,:,:,:,:,:,:
Annual,ANTALYA airport,Males,:,:,:,:,:,6315.0,6677.0,6677.0,7919.0,7919.0,7919.0,:,:,:,:,:,:,:,:
Annual,ANTALYA airport,Total,:,:,:,:,:,10525.0,11128.0,11128.0,13199.0,13199.0,1043.0,1075.0,:,576.0,583.0,592.0,618.0,636.0,632.0
Annual,GAZIANTEP airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,214.0,227.0,221.0,233.0,249.0,272.0
Annual,KAYSERI airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,830.0,133.0,133.0,150.0,163.0,160.0
Annual,ISTANBUL/ATATURK airport,Females,:,:,:,:,:,172.0,180.0,187.0,196.0,196.0,196.0,:,:,:,:,:,:,:,:
Annual,ISTANBUL/ATATURK airport,Males,:,:,:,:,:,683.0,704.0,725.0,738.0,738.0,738.0,:,:,:,:,:,:,:,:
Annual,ISTANBUL/ATATURK airport,Total,:,:,:,:,:,:,:,912.0,934.0,934.0,2079.0,41458.0,:,1054.0,1098.0,1070.0,1088.0,:,:
Annual,IZMIR/ADNAN MENDERES airport,Total,:,:,:,:,:,3230.0,5090.0,6213.0,5025.0,5025.0,882.0,5093.0,:,5450.0,643.0,644.0,655.0,661.0,650.0
Annual,MUGLA/DALAMAN airport,Females,:,:,:,:,:,:,38.0,35.0,38.0,38.0,38.0,:,:,:,:,:,:,:,:
Annual,MUGLA/DALAMAN airport,Males,:,:,:,:,:,:,302.0,305.0,305.0,305.0,305.0,:,:,:,:,:,:,:,:
Annual,MUGLA/DALAMAN airport,Total,:,:,:,:,:,:,340.0,340.0,5025.0,343.0,518.0,3403.0,:,3449.0,350.0,360.0,380.0,372.0,360.0
Annual,DIYARBAKIR airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,1092.0,148.0,146.0,158.0,162.0,159.0
Annual,TRABZON airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,1489.0,239.0,238.0,265.0,264.0,265.0
Annual,VAN/FERIT MELEN airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,140.0,142.0,142.0,176.0,161.0,162.0
Annual,MUGLA/MILAS-BODRUM airport,Total,:,:,:,:,:,1960.0,2344.0,1628.0,2678.0,2678.0,330.0,3494.0,:,3950.0,279.0,285.0,300.0,298.0,298.0
Annual,SAMSUN/CARSAMBA airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,178.0,181.0,186.0,198.0,199.0,202.0
Annual,ISTANBUL/SABIHA GOKCEN airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,423.0,355.0,593.0,861.0,868.0,860.0
Annual,ISTANBUL/ISTANBUL HAVALIMANI airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2934.0,6659.0,7182.0,7107.0
Annual,BELFAST/ALDERGROVE airport,Total,:,:,:,:,:,:,:,:,:,154.0,156.0,156.0,:,156.0,:,:,:,:,:
Annual,BELFAST/CITY airport,Total,:,:,:,:,:,:,:,:,:,91.0,91.0,91.0,:,91.0,:,:,:,:,:
Annual,BIRMINGHAM airport,Total,:,:,:,:,:,:,:,:,:,535.0,586.0,586.0,:,586.0,:,:,:,:,:
Annual,MANCHESTER airport,Total,2359.0,2359.0,:,:,:,:,:,:,:,1819.0,1916.0,1916.0,:,1916.0,:,:,:,:,:
Annual,CARDIFF airport,Total,:,:,:,:,:,:,:,:,:,42.0,44.0,44.0,:,44.0,:,:,:,:,:
Annual,BRISTOL airport,Total,:,:,:,:,:,:,:,:,:,205.0,215.0,215.0,:,215.0,:,:,:,:,:
Annual,LIVERPOOL airport,Total,:,:,:,:,:,:,:,:,:,217.0,0.0,:,:,:,:,:,:,:,:
Annual,LONDON LUTON airport,Total,:,:,:,:,:,:,:,:,:,556.0,596.0,596.0,:,596.0,:,:,:,:,:
Annual,SOUTHAMPTON airport,Total,:,:,:,:,:,:,:,:,:,:,:,:,:,:,950.0,:,:,:,:
Annual,LONDON GATWICK airport,Total,1800.0,1800.0,:,:,:,:,:,:,:,2371.0,2454.0,2454.0,:,2454.0,:,:,:,:,:
Annual,LONDON/CITY airport,Total,220.0,220.0,:,:,:,:,:,:,:,429.0,422.0,:,:,422.0,:,:,:,:,:
Annual,LONDON HEATHROW airport,Total,3800.0,3800.0,:,:,:,:,:,:,:,5278.0,5921.0,:,:,5921.0,:,:,:,:,:
Annual,LEEDS BRADFORD airport,Total,:,:,:,:,:,:,:,:,:,199.0,208.0,:,:,208.0,:,:,:,:,:
Annual,NEWCASTLE airport,Total,:,:,:,:,:,:,:,:,:,267.0,248.0,248.0,:,248.0,:,:,:,:,:
Annual,EAST MIDLANDS airport,Total,:,:,:,:,:,:,:,:,:,481.0,534.0,534.0,:,534.0,:,:,:,:,:
Annual,ABERDEEN/DYCE airport,Total,:,:,:,:,:,:,:,:,:,250.0,257.0,257.0,:,257.0,:,:,:,:,:
Annual,GLASGOW airport,Total,:,:,:,:,:,:,:,:,:,386.0,403.0,403.0,:,403.0,:,:,:,:,:
Annual,EDINBURGH airport,Total,:,:,:,:,:,:,:,:,:,528.0,502.0,502.0,:,502.0,:,:,:,:,:
Annual,PRESTWICK airport,Total,:,:,:,:,:,:,:,:,:,314.0,311.0,311.0,:,311.0,:,:,:,:,:
Annual,LONDON STANSTED airport,Total,:,:,:,:,:,:,:,:,:,1116.0,1298.0,1298.0,:,1298.0,:,:,:,:,:
