Annual,Thousand tonnes,Over 40 000 kg,Türkiye,:,:,:,34.0,33.0,31.0,31.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Over 40 000 kg,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,0.0,:,3.673,:,:
Annual,Thousand tonnes,20 000 kg or less,Austria,:,:,:,11.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.3
Annual,Thousand tonnes,20 000 kg or less,Bosnia and Herzegovina,:,:,:,13.243,12.098,11.401,10.633,10.394,7.9,9.559,8.659,8.374,8.04,7.85
Annual,Thousand tonnes,20 000 kg or less,Switzerland,:,:,:,19.141,19.006,18.713,18.891,18.916,18.918,19.368,19.85,20.511,20.816,19.423
Annual,Thousand tonnes,20 000 kg or less,Spain,:,:,:,40.0,41.0,42.0,42.0,45.0,46.0,49.0,50.0,51.0,54.0,58.0
Annual,Thousand tonnes,20 000 kg or less,Finland,:,:,:,:,32.0,33.0,35.0,36.0,36.0,37.0,37.0,37.0,37.0,37.0
Annual,Thousand tonnes,20 000 kg or less,France,:,:,:,:,:,:,:,33.0,31.0,29.0,26.0,35.0,47.0,58.0
Annual,Thousand tonnes,20 000 kg or less,Croatia,:,:,:,:,:,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Annual,Thousand tonnes,20 000 kg or less,Liechtenstein,:,:,:,:,:,:,0.17,0.18,0.18,0.17,0.17,0.19,0.16,0.17
Annual,Thousand tonnes,20 000 kg or less,Lithuania,:,:,:,211.8,296.700 b,245.2,198.4,157.3,117.1,95.8,40.0,72.3,31.7,1.44
Annual,Thousand tonnes,20 000 kg or less,Luxembourg,:,:,:,:,:,:,:,0.192,0.178,0.185,0.238,0.233,0.238 i,0.231
Annual,Thousand tonnes,20 000 kg or less,Latvia,:,:,:,:,1.09,0.98,0.75,0.78,0.7,0.62,0.6,0.59,0.59,0.61
Annual,Thousand tonnes,20 000 kg or less,Montenegro,:,:,:,:,:,:,6 e,6.0,6.0,6.0,:,:,:,:
Annual,Thousand tonnes,20 000 kg or less,Netherlands,:,:,:,:,55.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,54.0,:
Annual,Thousand tonnes,20 000 kg or less,Norway,:,:,:,:,:,:,:,:,:,5.0,5.0,:,1.5,1.05
Annual,Thousand tonnes,20 000 kg or less,Poland,:,:,:,252.0,278.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,20 000 kg or less,Romania,:,:,:,:,:,:,:,:,11.0,11.0,11.0,12.0,13.0,15.0
Annual,Thousand tonnes,20 000 kg or less,Sweden,:,:,:,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Annual,Thousand tonnes,20 000 kg or less,Türkiye,:,:,:,48.0,41.0,37.0,34.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,20 000 kg or less,Kosovo*,:,:,:,:,:,:,:,0.002,0.005,0.002,:,2.804,:,:
Annual,Thousand tonnes,Total,Austria,:,:,:,974.0,805.0,857.0,897.0,945.0,1002.0,1020.0,1024.0,1055.0,1086.0,1092.8
Annual,Thousand tonnes,Total,Bosnia and Herzegovina,:,:,:,159.008,168.169,176.249,187.687,201.425,172.8,212.467,214.839,242.496,259.378,276.747
Annual,Thousand tonnes,Total,Switzerland,:,:,:,356.364,364.607,375.32,381.669,393.783,404.964,415.381,419.524,431.608,446.839,453.029
Annual,Thousand tonnes,Total,Czechia,:,:,:,1071.0,1210.0,1371.0,1380.78,1379.0,1308.0,1204.0,1111.0,1043.0,936.0,877.0
Annual,Thousand tonnes,Total,Spain,:,:,:,6451.0,6487.0,6684.0,6938.0,7152.0,7327.0,7443.0,7559.0,7732.0,7942.0,8165.0
Annual,Thousand tonnes,Total,Finland,:,:,:,523.0,557.0,573.0,595.0,669.0,732.0,762.0,782.0,809.0,841.0,861.0
Annual,Thousand tonnes,Total,France,:,:,:,:,:,:,:,8415.0,8662.0,8919.0,9050.0,9293.0,9499.0,9627.0
Annual,Thousand tonnes,Total,Croatia,:,:,:,252.0,264.0,290.0,313.0,343.0,369.0,393.0,420.0,450.0,476.0,502.0
Annual,Thousand tonnes,Total,Liechtenstein,:,:,:,8.71,8.75,9.16,9.53,9.95,9.87,9.88,9.26,9.03,8.49,8.31
Annual,Thousand tonnes,Total,Lithuania,:,:,:,619.1,475.800 b,535.8,654.7,783.8,1013.7,1167.4,1244.8,1370.6,1552.4,1646.11
Annual,Thousand tonnes,Total,Luxembourg,:,:,:,:,:,:,:,130.536,134.623,143.842,143.14,146.421,148.563 i,149.352
Annual,Thousand tonnes,Total,Latvia,:,:,:,440.95,433.99,446.85,432.69,449.67,458.14,461.11,458.9,483.41,513.47,530.74
Annual,Thousand tonnes,Total,Moldova,:,:,:,380911.910 p,405137.29,423219.56,440609.98,467473.59,427626.52,386197.63,355.6,329.0,308.7,292.2
Annual,Thousand tonnes,Total,Montenegro,:,:,:,:,:,:,48.0,52.0,54.0,61.0,:,:,:,:
Annual,Thousand tonnes,Total,Netherlands,:,:,:,:,4055.0,4297.0,4502.0,4773.0,5008.0,5161.0,5214.0,5453.0,5720.0,5729.0
Annual,Thousand tonnes,Total,Norway,:,:,:,:,499.0,527.0,549.0,552.0,580.0,611.0,611.0,609.0,439.61,705.09
Annual,Thousand tonnes,Total,Poland,:,:,6930.0,8277.0,7089.0,9786.0,9815.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Romania,:,:,:,2397.0,2602.0,2852.0,3149.0,3391.0,3653.0,3919.0,4177.0,4491.0,4783.0,5047.0
Annual,Thousand tonnes,Total,Sweden,:,:,:,835.0,838.0,855.0,898.0,954.0,1010.0,1024.0,1011.0,1055.0,1131.0,1108.0
Annual,Thousand tonnes,Total,Slovenia,:,:,:,234.15,250.03,278.58,309.55,340.39,373.32,398.68,402.987,428.713,444.288,440.499
Annual,Thousand tonnes,Total,Türkiye,:,:,:,1000.0,1000.0,1000.0,1000.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Kosovo*,:,:,:,:,:,:,:,0.06,0.431,0.501,:,82.371,:,:
