Time frequency,Species,Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Netherlands,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Norway,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Poland,:,:,:,:,:,0.0,:,0.0,:,:,:,:
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Romania,:,:,0.0,0.0,0.0,:,:,0.0,0.0,:,0.0,:
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Slovakia,:,:,:,0.0,0.0,:,:,:,:,0.0,0.0,:
Annual,Sparus aurata (Gilthead seabream),Tonnes live weight,Türkiye,:,:,:,317.0,0.0,0.0,:,:,:,0.0,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Austria,:,:,:,:,46.0,55.0,52.0,:,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Belgium,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Bulgaria,0.0,:,:,:,:,:,0.0,:,:,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Cyprus,:,0.0,:,:,:,:,:,:,0.0,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Denmark,263.0,700.0,883.0,1634.0,1831.0,572.0,372.0,421.0,642.0,654.0,539.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Estonia,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Greece,:,:,:,:,:,:,:,:,:,:,600.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Spain,170.0,298.0,452.0,365.0,473.0,302.0,402.0,689.0,917.0,924.0,536.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Finland,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,France,:,:,:,:,:,:,:,:,:,:,1312.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Croatia,0.0,0.0,:,:,:,:,:,0.0,0.0,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Iceland,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Italy,36.0,35.0,35.0,0.0,:,:,:,:,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Lithuania,:,:,0.0,:,:,:,: @C,: @C,0.0,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Luxembourg,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,North Macedonia,:,0.0,0.0,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Malta,:,:,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Netherlands,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Norway,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Poland,:,0.0,:,:,:,0.0,:,0.0,:,51.0,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Romania,:,:,0.0,0.0,0.0,:,42.0,35.0,47.0,72.0,39.0,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Serbia,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Slovenia,:,:,:,:,1.0,:,:,:,:,:,:,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Slovakia,0.0,0.0,:,0.0,0.0,:,:,:,:,0.0,: @C,:
Annual,Oncorhynchus mykiss (Rainbow trout),Tonnes live weight,Türkiye,:,:,:,0.0,0.0,0.0,:,:,:,0.0,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Austria,:,:,:,:,5.0,5.0,2.0,:,:,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Bulgaria,:,:,:,:,:,:,0.0,:,:,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,Cyprus,:,:,:,:,:,:,:,:,0.0,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Estonia,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,Spain,97.0,33.0,: n,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Finland,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Croatia,:,:,:,:,:,:,:,0.0,0.0,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Iceland,:,:,:,:,:,:,:,0.0,:,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Italy,:,:,150.0,150.0,:,:,:,:,:,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Lithuania,:,:,0.0,:,:,:,: @C,: @C,0.0,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,Luxembourg,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,North Macedonia,:,0.0,0.0,:,:,:,:,:,:,0.0,0.0,0.0
Annual,Salmo trutta (Sea trout),Tonnes live weight,Malta,:,:,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Netherlands,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Norway,:,:,:,:,:,:,:,:,:,0.0,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Poland,:,:,:,:,:,0.0,:,0.0,:,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Romania,:,:,0.0,0.0,0.0,0.0,:,0.0,83.0,:,:,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Slovakia,:,:,:,0.0,0.0,:,:,:,:,0.0,0.0,:
Annual,Salmo trutta (Sea trout),Tonnes live weight,Türkiye,:,:,:,0.0,0.0,0.0,:,:,:,0.0,:,:
