Time frequency,Transport infrastructure,Geopolitical entity (reporting)\Time,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Total,Germany,35.0,35.0,35.0,35.0,33.0,34.0,33.0,34.0,34.0,33.0,41.0,38.0,39.0,38.0,42.0,40.0,136.0,140.0,182 d,167 d,171 d
Annual,Total,Denmark,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,34.0,34 d,34 d,34 d
Annual,Total,Estonia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7 d,7 d,7 d
Annual,Total,Greece,:,:,30.0,27.0,36.0,36.0,31.0,34.0,33.0,32.0,32.0,32.0,33.0,39.0,39.0,39.0,39.0,39.0,39 d,39 d,39 d
Annual,Total,Spain,38.0,38.0,38.0,39.0,39.0,40.0,40.0,40.0,41.0,42.0,41.0,41.0,39.0,39.0,41.0,39.0,39.0,39.0,42 d,48 d,48 d
Annual,Total,Finland,21.0,21.0,22.0,22.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,21.0,23.0,23.0,21.0,21.0,20 d,20 d,20 d
Annual,Total,France,61.0,61.0,65.0,58.0,64.0,62.0,61.0,63.0,63.0,66.0,62.0,64.0,62.0,65.0,63.0,63.0,63.0,62.0,62 d,61 d,58 d
Annual,Total,Croatia,:,:,:,:,8.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,9.0,9.0,9.0,9.0,9 d,9 d,9 d
Annual,Total,Hungary,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5 d,5 d,5 d
Annual,Total,Ireland,11.0,11.0,11.0,11.0,11.0,10.0,10.0,9.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9 d,8 d,6 d
Annual,Total,Iceland,:,:,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,13.0,13.0,13 d,13 d,13 d
Annual,Total,Italy,22.0,25.0,36.0,37.0,37.0,37.0,38.0,39.0,38.0,38.0,38.0,37.0,37.0,45.0,45.0,45.0,45.0,46.0,46 d,46 d,46 d
Annual,Total,Lithuania,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4 d,4 d,4 d
Annual,Total,Luxembourg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Total,Latvia,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Total,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2 d,2 d,2 d
Annual,Total,Malta,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1 d,1 d,1 d
Annual,Total,Netherlands,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16.0,16.0,16.0,16 d,16 d,16 d
Annual,Total,Norway,37.0,44.0,45.0,43.0,42.0,46.0,47.0,48.0,48.0,49.0,50.0,49.0,50.0,54.0,52.0,51.0,46.0,46.0,46 d,43 d,48 d
Annual,Total,Poland,8.0,8.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,15.0,15.0,15.0,14 d,14 d,14 d
Annual,Total,Portugal,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,13.0,16.0,16.0,19.0,20.0,20.0,20 d,20 d,20 d
Annual,Total,Romania,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,13.0,13.0,15.0,15.0,15.0,15 d,14 d,15 d
Annual,Total,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2 d,2 d,3 d
Annual,Total,Sweden,30.0,31.0,32.0,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,32.0,40.0,39.0,38.0,38.0,38.0,39 d,34 d,39 d
Annual,Total,Slovenia,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3 d,3 d,3 d
Annual,Total,Slovakia,3.0,2.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6 d,5 d,5 d
Annual,Total,Türkiye,14.0,14.0,14.0,15.0,14.0,34.0,38.0,38.0,36.0,40.0,43.0,45.0,46.0,52.0,54.0,54.0,54.0,55.0,55 d,55 d,55 d
Annual,Total,United Kingdom,43.0,41.0,43.0,46.0,46.0,46.0,46.0,47.0,46.0,45.0,45.0,46.0,43.0,53.0,52.0,44.0,49.0,48.0,48 d,:,:
