Time frequency,Weight,Unit of measure,Geopolitical entity (reporting)\Time,2000.0,2007.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,750 kg or less,Thousand tonnes,Hungary,:,:,:,132.455,132.35,89.81,91.47,93.99,97.22,100.85,104.64,108.89,112.91,115.83
Annual,750 kg or less,Thousand tonnes,Liechtenstein,:,:,:,:,:,:,0.31,0.32,0.33,0.33,0.34,0.35,0.36,0.37
Annual,750 kg or less,Thousand tonnes,Lithuania,:,:,:,0.5,0.400 b,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.002
Annual,750 kg or less,Thousand tonnes,Luxembourg,:,:,:,:,:,:,:,7.718,8.153,8.347,8.779,9.224,9.423 i,9.837
Annual,750 kg or less,Thousand tonnes,Latvia,:,:,:,:,14.96,16.09,15.91,17.17,18.51,20.07,22.0,24.32,26.47,27.9
Annual,750 kg or less,Thousand tonnes,Malta,:,:,:,0.002,0.0,0.002,0.002,0.003,0.0,0.0,0.0,0.003,0.003,0.003
Annual,750 kg or less,Thousand tonnes,Netherlands,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,750 kg or less,Thousand tonnes,Norway,:,:,:,:,:,:,314.0,331.0,338.0,:,338.0,338.0,392.3,286.29
Annual,750 kg or less,Thousand tonnes,Poland,:,:,:,:,: m,:,:,:,:,:,:,:,:,:
Annual,750 kg or less,Thousand tonnes,Romania,:,:,:,:,:,:,:,:,78.0,87.0,96.0,106.0,118.0,125.0
Annual,750 kg or less,Thousand tonnes,Sweden,:,:,:,180.0,191.0,202.0,215.0,228.0,240.0,251.0,266.0,281.0,291.0,298.0
Annual,750 kg or less,Thousand tonnes,Türkiye,:,:,:,62.0,59.0,56.0,54.0,:,:,:,:,:,:,:
Annual,750 kg or less,Thousand tonnes,Kosovo*,:,:,:,:,:,:,:,0.0,0.0,0.002,:,0.033,:,:
Annual,Total,Number,Albania,:,:,:,:,:,:,7500.0,7179.0,7856.0,8375.0,2405.0,2698.0,2919.0,3231.0
Annual,Total,Number,Austria,:,:,:,662236.0,680052.0,698712.0,717625.0,737484.0,757839.0,738224.0,758034.0,780424.0,798651.0,811459.0
Annual,Total,Number,Bosnia and Herzegovina,:,:,:,10428.0,11255.0,12121.0,12945.0,14172.0,15359.0,16175.0,17048.0,19026.0,21238.0,23419.0
Annual,Total,Number,Belgium,:,:,:,157569.0,161706.0,165863.0,170870.0,176307.0,181853.0,187677.0,193858.0,201123.0,206142.0,210246 i
Annual,Total,Number,Bulgaria,:,:,:,19833.0,20014.0,20548.0,19838.0,17740.0,18551.0,18943.0,18673.0,18967.0,18101.0,18102.0
Annual,Total,Number,Switzerland,:,:,:,247165.0,255234.0,262854.0,270966.0,278236.0,284644.0,291241.0,297562.0,305551.0,312463.0,317787.0
Annual,Total,Number,Cyprus,:,:,:,7514.0,7919.0,8299.0,8669.0,9050.0,9460.0,9876.0,10401.0,11026.0,11634.0,12263.0
Annual,Total,Number,Czechia,:,:,:,345742.0,374050.0,405908.0,423373.0,434872.0,441769.0,443216.0,443888.0,444294.0,444829.0,444336.0
Annual,Total,Number,Germany,3506225 b,4138973 b,:,4861623.0,4965443.0,5072667.0,5187957.0,7254443.0,7452587.0,7652232.0,7867929.0,8102581.0,8299390.0,8439848.0
Annual,Total,Number,Denmark,:,:,:,920526.0,946030.0,972858.0,1002263.0,1030370.0,1056862.0,1079956.0,1114784.0,1144717.0,1158652.0,1170370.0
Annual,Total,Number,Estonia,:,:,:,80083.0,85427.0,90684.0,96383.0,101895.0,107849.0,114325.0,120455.0,128418.0,136240.0,141846.0
Annual,Total,Number,Spain,:,:,:,161447.0,165878.0,172505.0,124195.0,131404.0,138532.0,145275.0,150213.0,156311.0,161893.0,167199.0
Annual,Total,Number,Finland,:,:,:,894501.0,929805.0,957058.0,982984.0,1009497.0,1035070.0,1061985.0,1093988.0,1126954.0,1129848.0,1171436.0
Annual,Total,Number,France,:,:,:,:,:,:,1155939.0,1184796.0,1211182.0,1238248.0,1260282.0,:,:,:
Annual,Total,Number,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,36157.0
Annual,Total,Number,Croatia,:,:,:,23320.0,25015.0,26115.0,27367.0,29105.0,30992.0,33423.0,35489.0,37892.0,40008.0,42129.0
Annual,Total,Number,Hungary,:,:,:,403662.0,409473.0,412533.0,420928.0,433691.0,448367.0,462061.0,474422.0,490022.0,504923.0,516385.0
Annual,Total,Number,Iceland,:,:,:,:,:,:,:,:,:,13446.0,:,14074.0,:,:
Annual,Total,Number,Italy,:,:,:,249065.0,248480.0,252351.0,259920.0,269462.0,278551.0,286960.0,293513.0,303621.0,314968.0,324031.0
Annual,Total,Number,Liechtenstein,:,:,:,2559.0,2653.0,2718.0,2805.0,2874.0,2947.0,3020.0,3063.0,3125.0,3107.0,3121.0
Annual,Total,Number,Lithuania,:,:,:,22401.0,14709 b,14962.0,15141.0,15303.0,15963.0,16831.0,17426.0,18388.0,18919.0,20408.0
Annual,Total,Number,Luxembourg,:,:,:,22084.0,:,22892.0,:,25114.0,26220.0,26850.0,27883.0,29056.0,30129.0,30479.0
Annual,Total,Number,Latvia,:,:,:,47110.0,49635.0,52244.0,50236.0,53373.0,56778.0,60646.0,65037.0,70820.0,76279.0,80308.0
Annual,Total,Number,Moldova,:,:,:,46229.0,47865.0,49297.0,50665.0,52440.0,55747.0,:,62951.0,66555.0,70673.0,74949.0
Annual,Total,Number,Malta,:,:,:,1425.0,1538.0,1677.0,1783.0,1920.0,2076.0,2259.0,2352.0,2502.0,2656.0,2790.0
Annual,Total,Number,Netherlands,:,:,:,964889.0,970972.0,979377.0,989453.0,1002771.0,1008412.0,1023980.0,1029636.0,1051486.0,1069827.0,1077996.0
Annual,Total,Number,Norway,:,:,:,:,1012673.0,1049751.0,1087433.0,1122182.0,1156739.0,1187927.0,1187927.0,1187927.0,1425052.0,1299313.0
Annual,Total,Number,Poland,:,:,541398.0,632443.0,634340.0,636051.0,641602.0,629734.0,565681.0,578893.0,592498.0,609670.0,624928.0,641308.0
Annual,Total,Number,Portugal,:,:,:,:,:,:,:,215848.0,256288.0,177828.0,174412.0,178277.0,:,:
Annual,Total,Number,Romania,:,:,:,221832.0,236092.0,251445.0,269759.0,288038.0,311652.0,337263.0,362920.0,390599.0,416637.0,443450.0
Annual,Total,Number,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,95087.0,:
Annual,Total,Number,Sweden,:,:,:,817257.0,845609.0,877081.0,911130.0,946408.0,978872.0,1007137.0,1044895.0,1084162.0,1110723.0,1127086.0
Annual,Total,Number,Slovenia,:,:,:,17635.0,18612.0,19831.0,21237.0,22564.0,24113.0,25313.0,25497.0,26532.0,27528.0,28599.0
Annual,Total,Number,Slovakia,:,:,:,:,:,250675.0,253288.0,260398.0,268315.0,274131.0,283497.0,296246.0,308258.0,319778.0
Annual,Total,Number,Türkiye,:,:,:,11277.0,11418.0,11778.0,12087.0,12503.0,13167.0,13738.0,15197.0,17781.0,21981.0,29142.0
Annual,Total,Number,Kosovo*,:,:,:,:,:,:,:,4.0,12.0,49.0,:,3762.0,:,4351.0
Annual,Total,Thousand tonnes,Austria,:,:,:,2332.0,1827.0,1909.0,1981.0,2066.0,2162.0,1197.0,1240.0,1296.0,1343.0,1378.1
Annual,Total,Thousand tonnes,Bosnia and Herzegovina,:,:,:,22.01,23.18,24.833,26.402,28.077,24.5,29.555,31.188,34.983,38.99,42.211
Annual,Total,Thousand tonnes,Switzerland,:,:,:,430.625,446.355,459.411,474.335,488.451,500.233,514.096,523.992,540.407,555.46,564.204
Annual,Total,Thousand tonnes,Czechia,:,:,:,421.0,502.0,544.0,524.12,531.0,533.0,526.0,519.0,518.0,512.0,507.0
Annual,Total,Thousand tonnes,Estonia,:,:,:,419.6,619.35,657.55,513.89,526.17,553.03,571.82,588.95,595.53,620.83,678.79
Annual,Total,Thousand tonnes,Spain,:,:,:,757.0,799.0,888.0,994.0,1110.0,1222.0,1329.0,1412.0,1523.0,1614.0,1692.0
Annual,Total,Thousand tonnes,Finland,:,:,:,1153.6,1232.0,1276.0,1323.0,1376.0,1427.0,1482.0,1531.0,1531.0,1618.0,1654.0
Annual,Total,Thousand tonnes,France,:,:,:,:,:,:,1668.0,1708.0,1739.0,1765.0,1794.0,:,:,:
Annual,Total,Thousand tonnes,Croatia,:,:,:,149.0,158.0,176.0,179.0,187.0,196.0,211.0,225.0,239.0,251.0,262.0
Annual,Total,Thousand tonnes,Hungary,:,:,:,2090.881,2215.37,1713.15,1831.38,1959.76,2079.57,2161.41,2201.45,2287.49,2360.69,2427.67
Annual,Total,Thousand tonnes,Liechtenstein,:,:,:,4.36,4.57,4.59,4.75,4.76,4.8,4.85,4.92,4.99,5.0,5.06
Annual,Total,Thousand tonnes,Lithuania,:,:,:,165.7,98 b,94.0,93.6,94.4,97.3,101.1,101.7,104.1,104.7,112.812
Annual,Total,Thousand tonnes,Luxembourg,:,:,:,:,:,:,:,34.29,35.575,36.459,37.718,39.017,39.985 i,41.367
Annual,Total,Thousand tonnes,Latvia,:,:,:,81.62,83.37,83.65,79.37,80.89,86.21,89.86,92.3,96.17,100.52,104.95
Annual,Total,Thousand tonnes,Moldova,:,:,:,162536.200 p,168889.8,174244.22,177353.39,182955.22,256966.94,:,403.6,468.0,551.3,621.1
Annual,Total,Thousand tonnes,Malta,:,:,:,45.67,49.56,54.87,58.89,63.82,69.51,75.99,79.1,84.59,89.74,94.53
Annual,Total,Thousand tonnes,Netherlands,:,:,:,:,1189.0,1213.0,1239.0,1272.0,1301.0,1341.0,1365.0,1408.0,1445.0,1036.0
Annual,Total,Thousand tonnes,Norway,:,:,:,:,1114.0,1164.0,1199.0,1262.0,1312.0,:,1312.0,1311.0,2195.3,1537.94
Annual,Total,Thousand tonnes,Poland,:,:,2383.0,3177.0,6362.0,7101.0,7682.0,:,:,:,:,:,:,:
Annual,Total,Thousand tonnes,Romania,:,:,:,456.0,475.0,497.0,522.0,547.0,576.0,604.0,630.0,660.0,688.0,713.0
Annual,Total,Thousand tonnes,Sweden,:,:,:,1139.0,1171.0,1211.0,1255.0,1308.0,1355.0,1390.0,1437.0,1496.0,1534.0,1557.0
Annual,Total,Thousand tonnes,Slovenia,:,:,:,159.74,173.01,194.24,215.23,232.72,257.4,270.92,273.326,281.264,284.096,288.44
Annual,Total,Thousand tonnes,Türkiye,:,:,:,1000.0,1000.0,1000.0,1000.0,:,:,:,:,:,:,:
Annual,Total,Thousand tonnes,Kosovo*,:,:,:,:,:,:,:,0.071,0.246,0.965,:,108.133,:,:
