Time frequency,Unit of measure,Accident,Geopolitical entity (reporting)\Time,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
Annual,Number,Accidents to persons caused by rolling stock in motion,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents to persons caused by rolling stock in motion,Czechia,173.0,237.0,104.0,59.0,72.0,62.0,61.0,51.0,37.0,35.0,32.0,27.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Germany,294.0,296.0,312.0,198.0,199.0,207.0,173.0,179.0,153.0,164.0,185.0,161.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Denmark,19.0,21.0,19.0,10.0,13.0,20.0,10.0,12.0,15.0,6.0,13.0,10.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Estonia,20.0,31.0,27.0,19.0,13.0,12.0,13.0,13.0,12.0,0.0,15.0,14.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Greece,23.0,24.0,35.0,20.0,19.0,11.0,17.0,15.0,8.0,5.0,10.0,14.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Spain,97.0,52.0,65.0,71.0,48.0,25.0,36.0,28.0,36.0,27.0,28.0,24.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,European Union - 27 countries (2007-2013),:,:,1958.0,1768.0,1740.0,1592.0,1429.0,1461.0,1214.0,1163.0,1221.0,1065.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,European Union - 27 countries (from 2020),:,:,1937.0,1729.0,1699.0,1573.0,1423.0,1426.0,1185.0,1143.0,1216.0,1046.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,European Union - 28 countries (2013-2020),:,:,1986.0,1790.0,1756.0,1622.0,1457.0,1478.0,1234.0,1177.0,1241.0,1081.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Finland,15.0,9.0,23.0,9.0,14.0,10.0,10.0,7.0,3.0,4.0,4.0,2.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,France,70.0,61.0,77.0,77.0,50.0,64.0,64.0,76.0,51.0,64.0,63.0,53.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Croatia,45.0,33.0,28.0,22.0,16.0,30.0,28.0,17.0,20.0,14.0,20.0,16.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Hungary,319.0,0.0,59.0,63.0,79.0,136.0,96.0,104.0,107.0,132.0,135.0,90.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Ireland,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Italy,89.0,99.0,97.0,86.0,86.0,83.0,89.0,83.0,81.0,80.0,77.0,84.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Lithuania,42.0,34.0,56.0,36.0,42.0,33.0,37.0,28.0,23.0,20.0,13.0,10.0,15.0
Annual,Number,Accidents to persons caused by rolling stock in motion,Luxembourg,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Latvia,57.0,50.0,52.0,37.0,45.0,19.0,27.0,26.0,18.0,22.0,18.0,20.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Montenegro,:,:,:,:,:,:,:,:,:,8.0,4.0,1.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,North Macedonia,:,:,:,:,:,10.0,11.0,9.0,20.0,23.0,59.0,78.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Accidents to persons caused by rolling stock in motion,Netherlands,9.0,14.0,9.0,3.0,1.0,4.0,5.0,0.0,3.0,9.0,6.0,4.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Norway,0.0,5.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,2.0,4.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Poland,301.0,221.0,350.0,465.0,397.0,400.0,366.0,382.0,286.0,239.0,233.0,246.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Portugal,78.0,63.0,55.0,56.0,49.0,27.0,22.0,17.0,23.0,32.0,31.0,13.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Romania,42.0,26.0,295.0,245.0,314.0,235.0,190.0,166.0,148.0,135.0,133.0,111.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Sweden,23.0,20.0,17.0,22.0,17.0,20.0,39.0,28.0,14.0,16.0,19.0,18.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Slovenia,33.0,3.0,0.0,19.0,14.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Slovakia,103.0,124.0,126.0,111.0,78.0,75.0,70.0,61.0,65.0,73.0,92.0,60.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Türkiye,147.0,218.0,170.0,147.0,140.0,137.0,84.0,73.0,58.0,31.0,37.0,36.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,United Kingdom,90.0,75.0,49.0,61.0,57.0,49.0,34.0,52.0,49.0,34.0,25.0,35.0,:
Annual,Number,Total,Austria,119.0,98.0,100.0,106.0,98.0,94.0,80.0,90.0,106.0,93.0,81.0,98.0,:
Annual,Number,Total,Belgium,60.0,41.0,45.0,83.0,132.0,36.0,38.0,52.0,36.0,33.0,46.0,21.0,:
Annual,Number,Total,Bulgaria,:,:,84.0,56.0,65.0,48.0,39.0,90.0,48.0,33.0,58.0,48.0,40.0
Annual,Number,Total,Switzerland,:,:,:,:,72.0,72.0,68.0,66.0,59.0,62.0,74.0,52.0,:
Annual,Number,Total,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Total,Czechia,268.0,312.0,233.0,115.0,133.0,113.0,125.0,99.0,97.0,91.0,104.0,94.0,:
Annual,Number,Total,Germany,1172.0,1111.0,1150.0,382.0,378.0,342.0,340.0,329.0,342.0,375.0,388.0,363.0,:
Annual,Number,Total,Denmark,34.0,31.0,32.0,19.0,22.0,28.0,22.0,18.0,25.0,14.0,21.0,17.0,:
Annual,Number,Total,Estonia,78.0,79.0,70.0,65.0,42.0,19.0,31.0,28.0,16.0,1.0,18.0,14.0,:
Annual,Number,Total,Greece,42.0,74.0,70.0,53.0,40.0,42.0,39.0,24.0,18.0,12.0,23.0,29.0,:
Annual,Number,Total,Spain,153.0,100.0,99.0,122.0,93.0,69.0,66.0,65.0,71.0,59.0,55.0,48.0,:
Annual,Number,Total,European Union - 27 countries (2007-2013),:,:,4961.0,3870.0,3433.0,2950.0,2744.0,2645.0,2137.0,2070.0,2155.0,2242.0,:
Annual,Number,Total,European Union - 27 countries (from 2020),:,:,4939.0,3806.0,3369.0,2917.0,2727.0,2602.0,2095.0,2011.0,2134.0,2220.0,:
Annual,Number,Total,European Union - 28 countries (2013-2020),:,:,5024.0,3916.0,3473.0,3021.0,2789.0,2684.0,2179.0,2103.0,2188.0,2269.0,:
Annual,Number,Total,Finland,109.0,86.0,103.0,58.0,27.0,26.0,23.0,14.0,18.0,11.0,11.0,13.0,:
Annual,Number,Total,France,142.0,138.0,171.0,413.0,165.0,171.0,155.0,154.0,138.0,146.0,177.0,150.0,:
Annual,Number,Total,Croatia,83.0,71.0,63.0,46.0,40.0,71.0,45.0,39.0,42.0,33.0,33.0,27.0,:
Annual,Number,Total,Hungary,2198.0,1863.0,145.0,154.0,155.0,180.0,142.0,147.0,152.0,171.0,180.0,158.0,:
Annual,Number,Total,Ireland,4.0,2.0,1.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,4.0,0.0,:
Annual,Number,Total,Italy,144.0,154.0,166.0,133.0,120.0,120.0,122.0,120.0,122.0,123.0,121.0,121.0,:
Annual,Number,Total,Liechtenstein,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Total,Lithuania,99.0,104.0,162.0,83.0,68.0,55.0,44.0,34.0,27.0,24.0,17.0,12.0,22.0
Annual,Number,Total,Luxembourg,0.0,1.0,5.0,0.0,0.0,7.0,3.0,1.0,0.0,3.0,0.0,0.0,:
Annual,Number,Total,Latvia,70.0,57.0,63.0,51.0,61.0,30.0,41.0,35.0,25.0,26.0,22.0,25.0,:
Annual,Number,Total,Montenegro,:,:,:,:,:,:,:,:,:,49.0,13.0,8.0,:
Annual,Number,Total,North Macedonia,:,:,:,:,:,106.0,137.0,104.0,115.0,59.0,90.0,115.0,:
Annual,Number,Total,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Total,Netherlands,37.0,48.0,28.0,33.0,26.0,21.0,24.0,24.0,28.0,39.0,27.0,37.0,:
Annual,Number,Total,Norway,26.0,25.0,16.0,12.0,14.0,16.0,19.0,35.0,20.0,31.0,28.0,20.0,:
Annual,Number,Total,Poland,964.0,961.0,905.0,976.0,883.0,843.0,852.0,843.0,380.0,342.0,327.0,639.0,:
Annual,Number,Total,Portugal,115.0,87.0,89.0,93.0,73.0,43.0,42.0,27.0,36.0,49.0,50.0,23.0,:
Annual,Number,Total,Romania,94.0,237.0,419.0,370.0,411.0,304.0,271.0,217.0,212.0,180.0,185.0,141.0,:
Annual,Number,Total,Sweden,72.0,54.0,62.0,59.0,50.0,49.0,73.0,56.0,48.0,46.0,58.0,42.0,:
Annual,Number,Total,Slovenia,49.0,40.0,48.0,61.0,65.0,19.0,21.0,11.0,12.0,13.0,15.0,13.0,:
Annual,Number,Total,Slovakia,514.0,647.0,626.0,270.0,217.0,182.0,85.0,84.0,96.0,94.0,113.0,87.0,:
Annual,Number,Total,Türkiye,555.0,522.0,455.0,394.0,386.0,299.0,194.0,177.0,147.0,89.0,93.0,101.0,:
Annual,Number,Total,United Kingdom,131.0,106.0,85.0,110.0,104.0,104.0,62.0,82.0,84.0,92.0,54.0,49.0,:
Annual,Number,Unknown,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Bulgaria,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Unknown,Switzerland,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Unknown,Czechia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,European Union - 27 countries (2007-2013),:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,European Union - 27 countries (from 2020),:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,European Union - 28 countries (2013-2020),:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Unknown,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Number,Unknown,North Macedonia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Unknown,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,Türkiye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Unknown,United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
