Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Finland,23.8,24.4,25.6,26.4,27.9,24.9,20.4,19.4,21.2,20.9,19.4,18.6
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,France,44.7,44.6,40.0,36.3,36.5,39.0,34.7,31.0,27.8 b,37.0,31.8 b,31.6
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Croatia,:,17.0,18.4,16.4,16.4,16.6,13.6,13.6,21.2,24.2,23.7,24.7
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Hungary,11.8,17.3,13.2,10.7,11.5,12.8,9.6,11.8,14.4,15.5,22.2,19.3
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Ireland,68.7,65.1,64.4,68.0,63.8,64.3,64.4,62.9 b,74.7 b,70.0,81.6,77.0
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Iceland,7.1,4.6,4.7,19.0,4.7,3.6,2.7,0.7,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Italy,21.6,22.4,21.6,23.7,19.5,20.4,20.9,15.7,:,26.6,20.1,20.5
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Lithuania,18.7,15.2,14.6,13.2,15.4,6.1,6.7,9.0,6.0,7.9,11.0,6.1
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Luxembourg,50.3,44.8,38.2,36.6,29.1,31.6,28.8,28.4,37.6 b,36.8,24.4 b,23.1
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Latvia,7.2,7.1,5.7,3.6,1.1,2.1,2.3,6.8,1.7,3.1,1.1,2.5
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Montenegro,:,19.0,20.4,16.3,18.2,32.2,30.3,29.5,16.6,25.0,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,North Macedonia,27.1,17.2,22.0,14.5,20.9,33.3,23.3,20.0,12.1,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Malta,24.9,27.7,29.5,31.9,27.2,30.6,27.1,15.4,24.6,24.3,23.7,17.1
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Netherlands,75.6,73.4,73.8,78.5,73.9,73.1,70.8,69.4,66.8,61.6,61.7,63.9
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Norway,18.2,16.8,15.2,12.4,13.9,14.8,12.1,13.8,11.7,74.1 b,:,8.0
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Poland,14.0,14.7,13.5,14.8,20.2,24.1,23.1,20.7,26.3,23.4,23.7,19.7
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Portugal,5.2,4.3,5.4,5.8,5.1,5.2,4.7,3.7,4.7,1.7,3.3,4.4
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Romania,49.0,47.3,49.0,58.8,57.8,55.5,67.0,67.8,54.2,54.9,50.7,47.9
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Serbia,:,21.6,19.8,19.7,18.2,23.1,19.7,22.0,29.3,23.9,17.5,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Sweden,23.2,21.5,19.8,22.6,22.1,22.1,26.1,23.9,27.6,26.8,27.1,24.8
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Slovenia,12.5,11.7,10.3,11.4,11.6,10.4,7.6,7.9,6.7,15.8,8.3,9.0
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Slovakia,11.9,12.1,13.1,15.0,11.7,7.7,12.3,14.7,9.6,11.7,11.3,6.0
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Türkiye,20.1,25.4,24.9,27.4,27.6,25.6,28.2,27.5,22.1,23.3,27.4,31.1
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,United Kingdom,34.6 b,34.9,33.9,35.7,34.1,33.3 b,29.2,:,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Albania,:,:,:,:,:,11.7,20.3,14.2,15.7,18.2,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Austria,26.1,27.3,25.1,28.2,27.8,23.7,29.6,24.0,24.5,27.9,37.3,36.5
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Belgium,75.1,78.9,80.3,78.9,75.6,78.8,80.7,82.9 b,84.0,83.8,78.7,80.1
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Bulgaria,83.7,70.6,66.7,68.7,64.9,59.0,67.4,79.0,69.3,72.5,73.2,70.7
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Switzerland,14.7,12.5,12.9,:,:,12.6,13.0,11.6,15.4,12.6,14.7,15.5
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Cyprus,44.3,46.2,43.7,34.0,37.4,37.9,45.3,47.1,38.4,36.8,54.6,41.6
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Czechia,50.0,57.2,57.2,57.3,57.7,55.8,53.6,52.4,49.6,36.0,54.5,54.2
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Germany,49.1,53.8,53.4,53.4,55.2,56.2,59.3,62.3,33.1 b,50.4,53.3,38.9
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Denmark,85.4,91.5,88.2,91.1,86.3,80.4,82.7,85.6,84.5,82.5,87.8,83.2 b
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Euro area – 20 countries (from 2023),52.3,52.3,54.9,54.9,57.4,56.0,58.5,62.7,55.0 e,54.6,57.8,54.8
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Estonia,79.2,78.8,79.9,80.5,77.6,81.8,79.4,75.8,75.0,72.2,75.0,74.3
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Greece,38.5,29.6,36.2,30.4,47.1,36.7,33.6,45.1,41.0,41.7,40.7,49.7
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Spain,41.8,40.6,42.9,46.9,45.8,38.8,44.0,49.2,40.2,45.3,46.5,54.5
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,European Union - 27 countries (from 2020),50.7,51.1,53.5,53.6,56.3,54.5,56.9,60.3,53.0 e,52.9,56.1,54.7
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Finland,55.1,57.1,57.4,58.1,57.7,59.3,62.4,67.0,62.8,70.6,73.3,75.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,France,51.4,49.1,56.7,58.9,59.1,57.3,61.4,65.7,70.8 b,57.9,60.5 b,65.3
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Croatia,:,35.8,36.8,44.4,45.1,47.7,48.1,51.2,46.4,48.1,52.6,57.6
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Hungary,69.2,71.7,77.5,81.8,79.0,71.9,75.0,76.0,66.9,84.5,77.8,80.7
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Ireland,16.5,20.6,21.3,19.4,24.5,28.2,24.6,26.6 b,15.4 b,9.2,11.9,17.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Iceland,91.6,93.8,94.1,78.9,94.6,95.3,95.1,99.3,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Italy,71.8,70.4,71.4,65.8,74.9,71.1,72.4,79.2,:,66.4,74.1,74.2
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Lithuania,59.9,62.1,67.9,64.2,66.2,74.3,74.4,73.2,81.1,78.4,81.5,85.6
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Luxembourg,37.7,41.4,44.9,51.2,62.2,62.3,63.4,65.5,54.3 b,60.3,70.7 b,62.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Latvia,76.2,76.7,79.2,84.5,84.7,87.2,86.1,80.2,82.8,85.5,90.5,92.6
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Montenegro,:,13.8,14.2,3.4,20.2,33.6,32.7,33.8,32.6,20.9,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,North Macedonia,11.6,16.7,15.3,18.3,13.8,19.7,16.1,17.5,5.8,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Malta,69.8,67.0,70.2,60.8,64.3,63.5,61.7,72.9,62.4,66.3,70.4,76.1
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Netherlands,17.2,17.4,17.4,15.6,21.6,23.7,19.1,27.4,28.6,36.2,35.5,32.4
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Norway,69.6,73.5,77.5,80.4,77.4,75.4,78.2,74.7,69.4,14.1 b,:,89.7
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Poland,31.7,33.3,40.5,38.5,50.0,51.5,51.8,56.3,47.5,55.9,52.8,55.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Portugal,83.0,83.8,86.2,86.5,88.7,89.2,90.7,90.8,85.3,87.2,88.2,84.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Romania,13.9,12.1,11.4,6.2,8.9,10.3,11.6,9.6,10.4,6.8,17.1,21.0
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Serbia,:,35.6,34.1,33.1,34.8,25.3,28.9,39.3,35.0,34.5,44.1,:
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Sweden,73.8,75.8,76.0,74.0,75.2,75.9,70.1,72.6,68.4,71.6,70.6,74.3
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Slovenia,80.6,80.8,81.8,81.2,80.2,84.8,85.6,88.4,89.6,72.1,88.0,85.8
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Slovakia,52.8,58.8,56.9,57.1,59.4,45.8,69.5,66.5,72.3,64.7,73.7,66.6
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,Türkiye,13.0,17.1,16.9,14.9,16.0,14.8,14.1,15.8,13.9,5.9,14.7,15.2
Annual,Percentage,Between 3 years and compulsory school age - childcare 30 hours or more weekly,United Kingdom,45.5 b,44.7,45.4,45.3,47.8,42.6 b,48.9,:,:,:,:,:
