Annual,Tertiary education (levels 5-8),Percentage,Hungary,:,:,2.6,1.6,1.4,1.5,1.4,1.2,1.7,1.8,1.1,1.1,3.7,6.0,7.9,4.0,6.6,3.1,1.9,3.5,2.2
Annual,Tertiary education (levels 5-8),Percentage,Ireland,2.8,2.2,2.4,2.5,2.3,2.8,2.1,4.4,3.1,3.5,2.8,3.0,2.4,3.0,3.4,3.4,3.8 b,3.9 b,2.3,3.0,3.6
Annual,Tertiary education (levels 5-8),Percentage,Iceland,:,2.7,4.4,3.1,4.4,4.0,5.0,2.9,4.0,3.1,4.1,3.0,4.3,4.4,6.7,4.8,5.8,:,:,:,:
Annual,Tertiary education (levels 5-8),Percentage,Italy,:,2.6,2.9,2.7,2.7,2.8,3.4,3.1,4.6,4.4,4.4,4.9,4.3,5.0,5.3,6.1,4.4,5.0,4.2,5.1,3.6
Annual,Tertiary education (levels 5-8),Percentage,Lithuania,:,:,2.4,2.5,2.0,3.4,4.2,7.6,4.8,2.5,3.1,2.7,4.0,3.2,3.0,3.7,4.1,3.6,4.5,4.4,4.6
Annual,Tertiary education (levels 5-8),Percentage,Luxembourg,1.9,2.2,3.0,3.1,2.4,3.1,2.7,3.1,2.6,3.7,2.8,4.4,4.3,6.0 b,5.2,6.3,6.9,6.2 b,8.2 b,7.8 b,6.8
Annual,Tertiary education (levels 5-8),Percentage,Latvia,:,:,1.8,4.1,3.3,4.0,2.7,2.5,2.5,3.2,3.4,3.6,3.5,3.3,2.5,2.5,4.1,3.2,4.4,4.2,4.4
Annual,Tertiary education (levels 5-8),Percentage,Montenegro,:,:,:,:,:,:,:,:,:,:,1.4,1.6,2.1,1.7,2.2,2.3,3.4,1.6,1.9,1.7,:
Annual,Tertiary education (levels 5-8),Percentage,North Macedonia,:,:,:,:,:,:,:,:,:,1.3,1.9,1.0,2.4,1.6,1.6,2.3,2.1,1.5,:,:,:
Annual,Tertiary education (levels 5-8),Percentage,Malta,:,:,0.7,0.5,0.8,0.5,1.2,1.4,1.1,0.0,0.4,0.5,0.6,1.0,0.3,1.9,1.2,3.0,2.6,2.0,3.4
Annual,Tertiary education (levels 5-8),Percentage,Netherlands,:,:,4.4,2.4,2.2,2.9,3.2,4.0,3.7,3.9,4.1,3.3,3.7,3.6 b,4.4,5.2,4.3,4.3,3.3,3.7,3.9
Annual,Tertiary education (levels 5-8),Percentage,Norway,2.4,2.6,2.5,3.6,3.1,2.5,3.0,3.0,3.9,3.2,2.8,2.8,3.4,3.3,3.5,3.3,3.5,3.3,4.0 b,4.3,3.8 b
Annual,Tertiary education (levels 5-8),Percentage,Poland,:,:,3.6,1.2,2.2,2.3,2.0,2.6,2.2,2.3,2.3,2.3,2.7,3.0,3.5,2.9,4.3,3.4,2.9,3.1,4.2
Annual,Tertiary education (levels 5-8),Percentage,Portugal,:,1.7,1.4,0.3,0.1,1.0,1.9,1.4,1.4,1.4,2.7,2.6,3.2,2.7,2.6,2.5,3.2,3.6,4.5,3.5,4.1
Annual,Tertiary education (levels 5-8),Percentage,Romania,:,:,:,:,1.1,0.6,1.1,0.4,0.9,1.0,0.7,0.8,0.8,3.1,0.9,0.6,0.7,0.2,0.9,1.1,2.1
Annual,Tertiary education (levels 5-8),Percentage,Serbia,:,:,:,:,:,:,:,:,:,:,3.0,4.8,3.5,4.8,3.4,2.6,2.3,1.8,1.9,1.7,:
Annual,Tertiary education (levels 5-8),Percentage,Sweden,:,4.6,4.1,7.1,5.7,5.8 b,6.1,5.1,4.8,5.5,5.6,4.8,6.0,4.7,4.7,4.8,5.5,5.2,3.8,4.9,5.3
Annual,Tertiary education (levels 5-8),Percentage,Slovenia,:,:,0.9,1.7,0.7,1.1,1.3,2.1,1.5,2.2,2.1,2.2,3.6,3.1,3.4,2.9,2.3,3.0,3.2,3.1,3.8
Annual,Tertiary education (levels 5-8),Percentage,Slovakia,:,:,7.1,3.3,2.6,2.8,2.7,3.1,3.2,3.8,3.2,2.4,4.1,4.6,4.5,4.7,:,3.4,5.2,5.3,7.8
Annual,Tertiary education (levels 5-8),Percentage,Türkiye,:,:,:,0.6,0.7,0.5,0.8,1.0,0.6,0.9,1.0,1.2,1.0,1.3,1.0,1.6,1.9,2.1,1.9,2.3,2.2
Annual,Tertiary education (levels 5-8),Percentage,United Kingdom,:,:,5.2,3.9,4.1,3.9,4.4,3.4,5.5,5.4 b,5.4,5.8,5.7,6.8,5.6 b,7.3,:,:,:,:,:
Annual,Tertiary education (levels 5-8),Percentage,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.8,:,:,:,:,:
