Annual,Total,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,294.0,308.0,321.0,243.0,247.0,:,239.0,269.0,305.0,266.0,274.0,:,:,271.0
Annual,Total,Number,Lithuania,2079.0,3627.0,:,6410.0,:,:,:,:,8375.0,:,:,:,:,7752.0,7728.0,8911.0,9241.0,7467.0,7469.0,7992.0,8939.0,9588.0,9752.0,10267.0,11016.0,12037.0,13063.0,14393.0,16239.0,18119.0,21076.0,21375.0,19806.0,20808.0,23327.0,:,:
Annual,Total,Number,Luxembourg,380.0,632.0,846.0,892.0,789.0,:,:,:,3858.0,4145.0,4973.0,5457.0,6071.0,6697.0,7486.0,7921.0,9559.0,9825.0,:,:,:,:,3327.0,4228.0,4521.0,4262.0,4597.0,4448.0,4724.0,4979.0,5489.0,5848.0,5550.0,:,:,:,:
Annual,Total,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,6273.0,:,:,:,7050.0,7899.0,8431.0,9308.0,9988.0,10108.0,10228.0,10818.0,11132.0,11496.0,12044.0,12962.0,14685.0,16386.0,15827.0,14195.0,10518.0,11645.0,12680.0,13238.0
Annual,Total,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,2332.0,:,:,:,2590.0,3012.0,2562.0,3471.0,3365.0,3459.0,3865.0,4169.0,4105.0,:,:,3339.0,3411.0,3575.0,3940.0,4263.0,4505.0,4636.0,4219.0,:
Annual,Total,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1181.0,1264.0,1237.0,:,:,:,:,:,1225.0,1223.0,1197.0,1147.0,1058.0,:
Annual,Total,Number,Netherlands,13000.0,18000.0,21800.0,22700.0,23000.0,24100.0,24400.0,25700.0,25760.0,27000.0,29100.0,31100.0,36214.0,36214.0,38464.0,41379.0,40000.0,41000.0,44900.0,47351.0,49008.0,52647.0,56759.0,59804.0,62013.0,62889.0,63445.0,64519.0,65608.0,70544.0,72786.0,74624.0,71560.0,71329.0,71487.0,:,:
Annual,Total,Number,Norway,:,1948.0,:,2379.0,:,:,:,:,2752.0,:,:,3681.0,3646.0,3604.0,3622.0,3669.0,3619.0,3768.0,4051.0,4380.0,4816.0,5133.0,5265.0,5299.0,:,:,:,5628.0,6047.0,6648.0,7362.0,7702.0,7484.0,7543.0,7697.0,8094.0,8475.0
Annual,Total,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,35934.0,39992.0,41453.0,46373.0,51404.0,55388.0,60460.0,65947.0,78239.0,85013.0,96060.0,103138.0,110783.0,121657.0,128682.0,126604.0,146364.0,175480.0,198020.0,201282.0,214581.0,238665.0,257226.0,280420.0
Annual,Total,Number,Portugal,106882 i,109064.0,97508.0,14275.0,119734.0,128090.0,135400.0,140275.0,145747.0,153326.0,14693.0,15952.0,17573.0,19509.0,21452.0,23575.0,25121.0,26379.0,28398.0,30741.0,34377.0,38751.0,44258.0,49879.0,54608.0,58357.0,:,:,:,:,:,:,:,41657.0,40358.0,34009.0,:
Annual,Total,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21822.0,25146.0,22085.0,23207.0,24249.0,26552.0,28721.0,31923.0,34908.0,33852.0,:,38243.0,:,34182 n,34677.0,33161.0,32106.0,31142.0,30270.0,77685.0,:
Annual,Total,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,4094.0,3975.0,3353.0,3471.0,3819.0,4375.0,4989.0,4957.0,5506.0,6163.0,6488.0,6707.0,6648.0,6737.0,6667.0,6977.0,7156.0,7818.0,8368.0,8163.0,8005.0,:,8810.0,:,:
Annual,Total,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2414.0,2743.0,2882.0,3326.0,3608.0,3766.0,3912.0,4077.0,4298.0,4602.0,5027.0,4975.0,5543.0,6213.0,7168.0,8677.0,9671.0,8884.0,8986.0,9136.0,9312.0,9638.0
Annual,Total,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,3281.0,:,:,1357.0,1345.0,1306.0,:,:,1721.0,2306.0,3281.0,4994.0,6837.0,8851.0,11435.0,14141.0,16475.0,19556.0,21444.0,22655.0,23183.0,24942.0,26139.0,:
Annual,Total,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25690.0,26265.0,27774.0,30193.0,33285.0,36601.0,:,40658.0,41590.0,42905.0,46693.0,68166.0,76583.0,88575.0,99116.0,110413.0,114436.0,126546.0,146525.0,164417.0,:
Annual,Total,Number,United Kingdom,:,104000.0,124000.0,116000.0,108000.0,92000.0,90000.0,94000.0,94000.0,95000.0,98000.0,109000.0,114000.0,106000.0,105000.0,109000.0,108000.0,113460.0,117000.0,119000.0,121000.0,:,:,:,:,:,:,319505.0,333466.0,: @C,: @C,102682.0,97841.0,101467.0,106165.0,:,:
