Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,:,:,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,137.5,137.5,137.5,137.5,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6,137.6
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,366.0,:,:,:,:,:,:,:,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,:,:,:,:
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI c (length: 270 to 280 m, beam: 22.80 m or length: 195 to 200 m, beam: 33 to 34.20 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.3,109.0,109.0,109.0,109.0,109.0,109.0,109.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1001.0,1001.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0,1002.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,46.8,46.8,46.8,46.8,46.8,46.8
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0,128.0
Annual,"Category V a (length: 95 to 110 m, beam: 11.40 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1262.0,1262.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,121.0,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category V b (length: 172 to 175 m, beam: 11.40 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
