Time frequency,Sex,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Total,Thousand persons,Bulgaria,75.6,77.5,78.7,79.0,84.5,84.7,85.8,84.8,88.5,92.1,91.3 b,79.7 b,80.8
Annual,Total,Thousand persons,Switzerland,226.3,230.7,233.8,236.9,248.2,246.6,244.5,248.5,252.6,241.4,228.6 b,217.5,223.5
Annual,Total,Thousand persons,Cyprus,11.6,11.5,12.1,11.4,12.1 b,12.6,13.4,13.8,14.0,13.2,14.9 b,18.1,16.0
Annual,Total,Thousand persons,Czechia,177.0,184.2,191.4,191.2,187.0,210.0,204.1,197.5,192.7,203.0,209.7 b,194.3,204.8
Annual,Total,Thousand persons,Germany,1575.8,1689.5 b,1659.5,1641.7,1643.3,1655.4,1661.8,1660.6,1681.5,1572.0 b,1614.5 b,1714.5,1685.1
Annual,Total,Thousand persons,Denmark,121.6,125.2,124.2,123.1,125.6,124.5 b,122.7 b,119.8,125.5,125.5,132.3 b,135.0,137.5 b
Annual,Total,Thousand persons,Estonia,30.5,35.5,34.7,28.8,32.8,33.4,34.9,35.7,33.5,33.3,32.2 b,30.5,36.0
Annual,Total,Thousand persons,Greece,129.4,130.9,125.0,116.9,108.6,123.1,124.3,128.7,129.4,123.3,144.4 b,144.7,128.0
Annual,Total,Thousand persons,Spain,570.9,560.2,561.9,593.7,621.1,646.1,682.8,690.3,714.1,665.4,725.1 bd,735.3 d,755.2 d
Annual,Total,Thousand persons,European Union - 27 countries (from 2020),6602.3,6784.6,6758.7,6807.7,6829.9,6958.8,7175.9,7261.5,7379.0,7147.2,7415.5 b,7751.6,7781.4
Annual,Total,Thousand persons,Finland,128.9,124.8,118.9,118.5,123.3,116.8,115.5,125.7,131.5,127.9,119.2 b,122.6,119.0
Annual,Total,Thousand persons,France,884.6,863.4,894.9 b,884.3 b,850.7,890.0,935.4,948.9,960.2,972.3,1087.5 bd,1142.1 d,1164.9 d
Annual,Total,Thousand persons,Croatia,58.1,57.6,52.3,59.2,53.7,48.7,57.5,54.2,60.4,64.2,55.9 b,52.4,54.3 b
Annual,Total,Thousand persons,Hungary,139.9,143.1,151.2,150.0,155.5,157.0,147.1,150.0,164.0,174.7,166.4 b,163.5,171.5
Annual,Total,Thousand persons,Ireland,67.0,65.6,72.5,75.7,75.8,80.0,76.6 b,77.5,76.0,73.7,73.4 b,84.3,84.7
Annual,Total,Thousand persons,Iceland,9.1,9.1,10.2,10.5,11.3,12.2,11.4,11.1,11.1,11.2 b,11.4 b,11.8,13.5
Annual,Total,Thousand persons,Italy,777.9,809.7,787.4,788.6,784.2,769.8,825.5,824.9 b,828.4,779.4,771.3 b,814.9,825.1
Annual,Total,Thousand persons,Lithuania,45.6,47.5,49.1,53.2,53.3,48.9,49.8,55.4,53.7,53.9,54.2 b,57.6,58.3
Annual,Total,Thousand persons,Luxembourg,11.8,12.6,12.4,14.7,12.9 b,13.2,12.4,14.9,14.6,12.4,13.1 b,15.0,16.6
Annual,Total,Thousand persons,Latvia,30.5,32.6,35.5,35.6,37.2,40.6,36.6,32.7,32.0,33.4,36.3 b,35.4,36.8
Annual,Total,Thousand persons,Montenegro,7.9,7.2,9.3,8.8,7.3,7.3,8.1,9.5,8.1,7.8,:,:,:
Annual,Total,Thousand persons,North Macedonia,24.9,26.1,23.0,22.0,21.1,22.9,23.9,23.2,25.4,26.2,:,:,:
Annual,Total,Thousand persons,Malta,6.6,7.2,7.7,8.5,9.1,9.0,10.6,12.3,13.0,12.5,11.8 b,12.6,12.5
Annual,Total,Thousand persons,Netherlands,365.6,374.9,385.5 b,380.0,381.5,377.8,389.8,408.1,429.9,420.5,471.4 b,520.8,513.7
Annual,Total,Thousand persons,Norway,113.1,119.3,113.9,105.5,102.5,102.5,102.2,101.5,104.9,106.4,112.5 b,123.4,128.7
Annual,Total,Thousand persons,Poland,493.1,497.4,492.6,508.2,529.9,543.7,568.4,585.8,575.3 b,564.4,566.8 b,603.6,622.9
Annual,Total,Thousand persons,Portugal,135.9,130.3,129.7,138.5,144.8,143.2,148.4,160.6,167.4,170.8,179.8 b,190.6,198.1
Annual,Total,Thousand persons,Romania,117.2,131.9,116.3,130.5,126.1,133.7,141.1,141.1,135.7,120.4,111.2 b,117.3,112.1
Annual,Total,Thousand persons,Serbia,35.9,33.0,82.2,92.2 b,82.7 b,84.1,86.9,85.5,90.9,95.7,91.8 b,102.2,102.5 b
Annual,Total,Thousand persons,Sweden,219.4,222.8,224.8,224.2,229.4,243.0,242.5,235.4 b,249.3,240.8,232.2 b,260.1,249.4
Annual,Total,Thousand persons,Slovenia,40.5,42.7,44.9,42.6,41.5,42.3,45.4,46.4,48.6,50.5,45.5 b,44.9,41.8
Annual,Total,Thousand persons,Slovakia,60.4,59.4,52.3,62.1,61.0,62.1,72.6,71.6,73.8,71.4,74.8 b,75.9,71.1
Annual,Total,Thousand persons,Türkiye,512.8,508.4,567.6,594.6 b,596.2,610.7,647.7,662.1,669.0,644.9,708.4 b,769.7,831.0
Annual,Total,Thousand persons,United Kingdom,1261.4,1338.3,1353.8,1379.8,1447.9,1464.2,1486.7,1470.9,1511.7,:,:,:,:
