Time frequency,Unit of measure,Wastewater treatment plant parameters,Wastewater treatment plants,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Slovakia,8.25,7.81,6.64,4.31,4.64,7.31,7.86,11.27,9.68,7.03,4.72,11.21
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,153.04,:,132.69,:,129.24,:,127.11
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,United Kingdom,:,4.7,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Albania,:,:,:,23.00 e,20.64 e,52.0,87.82,86.3,90.7,93.32,92.5,91.2
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Austria,:,:,:,26.25 bd,:,14.37,:,14.4,27.06,16.77,22.97,19.68
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Belgium,43.52,5.99,2.95,4.14,3.56,3.1,3.97,5.29,2.95,2.92,2.88,3.39 p
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Bulgaria,5.4,8.3,0.7,7.0,4.8,11.4,12.2,5.9,2.91,6.23,2.85,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Switzerland,:,:,0.0,:,:,:,0.0,:,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Cyprus,2.9,3.78,3.2,4.77,5.76,5.19,1.83,2.34,2.89,2.24,2.95,2.29
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Czechia,16.4,16.2,16.6,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Germany,0.0,0.0,4.23,2.64,3.0,6.29,6.87,15.9,13.12,16.68,17.27,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Denmark,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Greece,24.9,24.77,11.71,15.78,25.85,25.85,18.56,18.56,18.56,11.54,11.54,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Finland,:,:,:,:,:,0.36,0.36,0.84,0.12 b,5.29,4.64,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,France,33.0,38.0,22.0,58.0,31.0,21.0,30.0,:,:,31.55,27.7,27.16
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Croatia,:,0.01,0.03,0.08,0.0,0.02,0.35,1.39,1.02,3.1,4.43,5.98
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Hungary,2.8,0.97,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Ireland,0.0,0.0,0.34,1.43,0.65,0.96,2.13,0.53,0.28,0.08,0.13,0.0
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Lithuania,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.12,0.0
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Luxembourg,:,0.14,:,:,3.04,3.83 e,2.31 e,4.19 e,3.59 e,2.88 e,3.97 e,6.61 e
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Latvia,9.25,10.19,12.18,12.74,12.35,14.55,16.39,12.08,12.71,11.78,9.82,15.4
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Netherlands,0.3,3.5,0.1,0.0,0.85,0.0,:,0.73,:,12.12,:,8.12
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Norway,3.5,1.1,0.1,1.7,3.3,6.4,4.7,10.3,10.19,7.95,8.59,9.39
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Poland,278.9,281.6,298.0,286.7,293.6,298.67,328.64,317.36,340.78,296.1,307.76,286.85
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Portugal,:,:,:,49.88,:,100.15,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Romania,1.5,1.4,46.5,32.7,40.91,44.49,78.09,68.18,43.67,52.22,79.89,64.38
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Sweden,:,72.3,:,68.1,:,59.0,:,57.4,:,46.3,40.2,:
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Slovenia,7.5,9.7,9.3,11.0,13.0,15.1,23.5,26.6,24.1,18.8,17.01,19.24
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Slovakia,12.51,9.62,10.05,10.48,9.82,9.52,9.8,7.53,6.6,10.16,9.52,4.71
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,0.0,:,1.98,:,68.74,:,81.53
Annual,Thousand tonnes,Sludge disposal - other,Urban wastewater treatment plants - total,United Kingdom,:,0.4,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Albania,:,:,:,91.00 e,91.54 e,94.5,98.12,94.5,96.2,97.1,96.0,96.5
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Austria,:,266.3,:,239.04,:,237.94,:,234.48,233.56,228.01,193.62,196.45
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.5,1.2,1.3,1.3,1.3,9.5,9.5,9.5,9.5,:,:,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Bulgaria,51.4,59.3,60.3,54.9,57.4,65.8,68.6,53.1,44.43,33.53,39.19,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Switzerland,:,:,194.5,:,:,:,177.0,:,184.0,:,:,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Cyprus,6.82,6.53,6.12,6.16,6.7,7.41,7.17,8.41,8.68,8.22,8.83,8.31
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Czechia,217.9,263.3,260.1,238.59,210.24,206.71,223.27,228.22,221.09,219.11,235.1,243.76
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Germany,1946.29,1848.85,1808.72,1830.82,1820.57,1794.36,1785.55,1761.62,1749.86,1713.54,1708.7,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Estonia,18.3,21.7,17.0,19.91,19.11,18.65,20.94,25.54,19.48,18.99,20.22,21.77
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Greece,147.0,118.62,113.04,116.11,119.77,119.77,103.28,103.28,103.28,98.55,98.55,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Spain,1331.6,1233.4,1122.6,1131.6,1152.6,1174.4,1192.0,1210.4,:,:,:,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Finland,140.9,141.2,95.2,115.7,146.0,146.99,161.19,146.62,160.17,153.65,160.5,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,France,1022.0,1043.0,909.0,1059.0,1238.0,1006.0,1174.0,:,:,1092.9,1137.61,1123.31
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Croatia,31.0,16.95,16.02,16.31 b,17.94,19.72,17.6,19.23,20.65,21.71,27.46,35.3
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Hungary,168.33,160.6,170.47,163.12,177.7,217.96,266.84,233.66,227.89,167.03,226.21,248.08
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Ireland,85.65,72.43,64.55,53.54,58.39,56.02,58.77,55.23,58.63,58.45,60.47,59.76
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Lithuania,51.83,45.09,41.43,40.71,44.45,44.42,42.49,44.19,39.94,41.05,39.63,48.38
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Luxembourg,:,8.68,:,:,9.16,8.92 e,9.32 e,9.08 e,8.89 e,9.47 e,9.36 e,12.52 e
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Latvia,19.91,20.14,22.93,22.32,22.48,26.65,25.62,25.14,25.09,23.27,18.99,20.39
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Malta,6.06 b,10.5,9.64,8.5,8.44,10.77,10.3,8.28,9.69,10.36,10.37,9.26
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Netherlands,350.8,346.4,339.1,345.0,354.6,347.6,:,341.77,:,353.85,:,349.6
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Norway,:,:,:,:,:,:,:,147.6,141.35,157.15,169.61,167.65
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Poland,519.2,533.3,540.3,556.0,568.0,568.33,584.45,583.07,574.64,568.86,584.75,580.66
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Portugal,:,338.8,:,85.89,:,119.17,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Romania,114.1,85.4,172.8,192.33,210.45,240.41,283.34,247.76,230.59,254.22,264.34,207.21
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Serbia,:,:,9.7,8.3,10.8,11.2,13.3,15.85,15.63,17.58,22.07,14.0
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Sweden,200.1,207.5,207.9,200.5,197.5,204.3,205.6,211.6,212.8,208.3,204.8,203.8
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Slovenia,26.8,26.2,27.2,28.3,29.1,32.8,36.7,38.1,34.8,31.0,27.48,26.11
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Slovakia,58.72,58.71,57.43,56.88,56.24,53.05,54.52,55.93,54.83,55.52,54.76,55.05
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,299.3,:,318.5,:,314.33,:,348.04
Annual,Thousand tonnes,Sludge production - total,Urban wastewater treatment plants - total,United Kingdom,:,1136.7,:,:,:,:,:,:,:,:,:,:
