Annual,Number,"Railway vehicle with seats, second class",Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9415.0,9201.0,9019.0,8340.0,8166.0,7926.0,7695.0,7281.0,7169.0,6954.0,7225.0,6756 n,6751 n,6388.0,6294.0,6564.0,6506.0,6063.0
Annual,Number,"Railway vehicle with seats, second class",Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,874.0,902.0,909.0,:,:,:,92087.0,89879.0,85807.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4686.0,4741.0,4747.0,4724.0,4717.0,:,4712.0,4712.0,4708.0,4678.0,4192.0,:,3799.0,3777.0,3771.0,3815.0,3600.0,3506.0,3435.0,3355.0,3074.0
Annual,Number,"Railway vehicle with seats, second class",Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,453.0,430.0,409.0,242.0,231.0,213.0,211.0,202.0,356.0,372.0,384.0,343.0,334.0,341.0,339.0,327.0,316.0,315.0,314.0,314.0,314.0
Annual,Number,"Railway vehicle with seats, second class",Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1715.0,1957.0,1607.0,1523.0,1230.0,1267.0,1267.0,1243.0,1254.0,1354.0,1354.0,926.0,883.0,897.0,939.0,980 p,:,:,856.0,882.0,799.0
Annual,Number,"Railway vehicle with seats, second class",Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,313.0,306.0,303.0,297.0,293.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,46.0,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1562.0,1531.0,580.0,579.0,633.0,601.0,588.0,474.0,514.0,603.0,575.0,541.0,539.0,534.0,531.0,531.0,532.0,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.0,25.0,25.0,25.0,25.0,25.0,25.0,39.0,39.0,43.0,:,:,:,: @C,52.0,49.0,55.0,55.0
Annual,Number,"Railway vehicle with seats, mixed class",Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,312.0,333.0,436.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,197.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2677.0,2644.0,2623.0,:,:,3604.0,3230.0,3324.0,3773.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,77.0,75.0,75.0,:,:,158.0,160.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,454.0,444.0,434.0,381.0,372.0,241.0,231.0,199.0,198.0,215.0,166.0,186.0,8.0,8.0,:,:,12.0,11.0,11.0,11.0,15.0
Annual,Number,"Railway vehicle with seats, mixed class",Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,313.0,317.0,318.0,80.0,118.0,115.0,113.0,22.0,21.0,21.0,21.0,18.0,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m
Annual,Number,"Railway vehicle with seats, mixed class",France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5174.0,5472.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,246.0,59.0,51.0,52.0,48.0,43.0,30.0,29.0,29.0,29.0,29.0,26.0,8.0,11.0,11.0,8.0,13.0,10.0,29.0,25.0,24.0
Annual,Number,"Railway vehicle with seats, mixed class",Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,39.0,87.0,75.0,114.0,122.0,125.0,37.0,:,:,91.0,91.0,87.0,91.0,87.0
Annual,Number,"Railway vehicle with seats, mixed class",Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2950.0,2984.0,3164.0,3326.0,3399.0,2799.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,"Railway vehicle with seats, mixed class",Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,330.0,330.0,294.0,294.0,238.0,238.0,238.0
Annual,Number,"Railway vehicle with seats, mixed class",Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.0,18.0,26.0,27.0,30.0,30.0,34.0,33.0,33.0,33.0,29.0,29.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,64.0,52.0,52.0,26.0,13.0,0.0,1.0,1.0,6.0,22.0,22.0,20 n,30 n,33.0,33.0,33.0,35.0,95.0
Annual,Number,"Railway vehicle with seats, mixed class",Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,133.0,129.0,131.0,:,:,:,772.0,772.0,772.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,63.0,63.0,62.0,62.0,62.0,62.0,60.0,52.0,52.0,52.0,52.0,:,52.0,52.0,52.0,154.0,:,298.0,200.0,83.0,173.0
Annual,Number,"Railway vehicle with seats, mixed class",Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,50.0,36.0,31.0,197.0,199.0,199.0,199.0,199.0,41.0,40.0,40.0,40.0,42.0,34.0,37.0,34.0,34.0,42.0,38.0,38.0,38.0
Annual,Number,"Railway vehicle with seats, mixed class",Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,214.0,210.0,200.0,183.0,182.0,180.0,179.0,179.0,98.0,32.0,32.0,153.0,139.0,143.0,3.0,3 p,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, mixed class",Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,699.0,701.0,701.0,670.0,644.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,700.0,667.0
Annual,Number,Total,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3519.0,3512.0,3639.0,3584.0,3436.0,3475.0,3736.0,3720.0,3595.0,3291.0,:,:,:,:,:,3009.0,:,:,2501.0,2386.0,2330.0
Annual,Number,Total,Belgium,2567.0,:,:,:,:,2389.0,:,:,:,3511.0,3641.0,3624.0,3692.0,3782.0,3766.0,3632.0,3520.0,3485.0,3376.0,3303.0,3271.0,3244.0,3209.0,3212.0,3209.0,3136.0,3233.0,3430.0,3398.0,3468.0,3501.0,3479.0,3413.0,3346.0,3292.0,3245.0,3241.0,3275.0,3309.0,3377.0,:,:,:
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2026.0,2102.0,1995.0,1887.0,1824.0,1841.0,1827.0,1823.0,1793.0,1757.0,1754.0,1603.0,1416.0,1384.0,1395.0,:,:,:,: @C,1253.0,1048.0,822.0,822.0
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4124.0,4397.0,4371.0,4345.0,3408.0,3879.0,3867.0,:,:,:,:,:,:,:,:,:,:,:,:,:,6373.0,:,:
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5655.0,5980.0,5996.0,5953.0,5896.0,5778.0,5607.0,5284.0,5259.0,5149.0,5121.0,5019.0,4929.0,4807.0,4616.0,4603.0,4539.0,4546.0,4558.0,4438.0
Annual,Number,Total,Germany,17943.0,:,:,:,:,17362.0,:,:,:,18192.0,17952.0,17743.0,17277.0,17498.0,16547.0,16021.0,15577.0,15180.0,14632.0,14187.0,14128.0,23653.0,22535.0,21094.0,18780.0,17950.0,17896.0,18564.0,19488.0,20442.0,21097.0,20864.0,21723.0,:,:,12047.0,:,:,:,:,:,:,:
Annual,Number,Total,Denmark,1150.0,:,:,:,:,1244.0,:,:,:,1276.0,1305.0,1297.0,1638.0,1625.0,1593.0,1625.0,1596.0,1622.0,1575.0,1562.0,1533.0,:,1678.0,1667.0,1623.0,:,:,1519.0,1518.0,:,:,:,:,:,:,:,1602.0,1663.0,1703.0,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,596.0,584.0,574.0,512.0,492.0,342.0,328.0,242.0,241.0,308.0,203.0,251.0,192.0,234.0,234.0,186.0,186.0,215.0,217.0,217.0,253.0
Annual,Number,Total,Greece,574.0,:,:,:,:,480.0,:,:,:,654.0,654.0,663.0,659.0,662.0,661.0,687.0,692.0,692.0,695.0,773.0,810.0,820.0,830.0,854.0,861.0,869.0,662.0,547.0,466.0,395.0,376.0,504.0,503.0,457.0,514.0,506.0,591.0,781.0,793.0,:,:,:,:
Annual,Number,Total,Spain,2636 i,:,:,:,:,3040 i,:,:,:,3479.0,3506.0,3633.0,3820.0,3905.0,3936.0,4044.0,4066.0,3968.0,3824.0,3770.0,3907.0,3975.0,3980.0,4155.0,4201.0,4273.0,4448.0,4079.0,3813.0,3829.0,3701.0,3654.0,3742.0,:,3843.0,3597.0,3862.0,3858.0,4068.0,4494.0,4587.0,4728.0,4344.0
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1001.0,1019.0,1027.0,1003.0,1002.0,992.0,982.0,994.0,1003.0,1029.0,1047.0,1056.0,1077.0,1060.0,1029.0,1092.0,1091.0,1024.0,1035.0,1033.0,1071.0,1102.0,1131.0
Annual,Number,Total,France,11687.0,:,:,:,:,11204.0,:,:,:,16229.0,15922.0,15943.0,15894.0,15981.0,15813.0,15593.0,15600.0,15443.0,15325.0,15584.0,15798.0,15801.0,15573.0,15507.0,15592.0,15799.0,15764.0,15746.0,15830.0,15764.0,15694.0,16653.0,15685.0,15553.0,15630.0,15879.0,15987.0,15863.0,16255.0,:,:,:,15358.0
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1052.0,808.0,1077.0,1035.0,909.0,861.0,811.0,825.0,777.0,720.0,720.0,698.0,681.0,640.0,617.0,579.0,571.0,552.0,553.0,523.0,523.0,519.0,541.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4454.0,4419.0,4040.0,3872.0,3887.0,3754.0,3679.0,3586.0,3498.0,3211.0,3191.0,3226.0,3087.0,3093.0,3060.0,3060.0,:,:,2852.0,2881.0,2788.0,2884.0,2855.0
Annual,Number,Total,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,333.0,343.0,328.0,324.0,331.0,331.0,334.0,347.0,347.0,373.0,421.0,421.0,:,:,:,:,:,:,:,:,:,:,426.0
Annual,Number,Total,Italy,9372.0,:,:,:,:,10544.0,:,:,:,13576.0,13611.0,13655.0,13956.0,:,14906.0,12413.0,:,:,:,:,:,:,:,:,:,13451.0,12976.0,12827.0,12827.0,12580.0,11935.0,:,11007.0,10374.0,10036.0,9825.0,9993.0,9749.0,9282.0,9130.0,9120.0,8595.0,7835.0
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,704.0,680.0,704.0,696.0,626.0,595.0,589.0,572.0,563.0,537.0,509.0,480.0,475.0,467.0,458.0,423.0,363.0,340.0,337.0,267.0,:
Annual,Number,Total,Luxembourg,78.0,:,:,:,:,77.0,:,:,:,102.0,102.0,106.0,106.0,106.0,106.0,109.0,109.0,109.0,109.0,111.0,116.0,142.0,150.0,:,:,:,:,:,:,:,:,:,:,:,:,:,90.0,191.0,187.0,:,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1244.0,:,1212.0,1189.0,1164.0,1066.0,914.0,813.0,768.0,715.0,701.0,622.0,598.0,580.0,537.0,492.0,487.0,487.0,451.0,294.0,238.0,238.0,238.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,175.0,:,:,176.0,176.0,177.0,169.0,169.0,169.0,169.0,169.0,139.0,139.0,:,:,125.0,124.0,124.0,124.0,110.0,64.0,61.0,68.0
Annual,Number,Total,Netherlands,400.0,:,:,:,:,339.0,:,:,:,1944.0,1988.0,2058.0,2147.0,2098.0,2133.0,2164.0,2190.0,2198.0,2209.0,2379.0,2425.0,:,2563.0,2519.0,2631.0,2611.0,2631.0,2684.0,2723.0,2776.0,:,2783.0,2832.0,2758.0,2802.0,2809.0,:,:,:,:,:,:,:
Annual,Number,Total,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,905.0,895.0,935.0,947.0,960.0,897.0,814.0,802.0,801.0,849.0,768.0,768.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7698.0,:,7848.0,7698.0,11666.0,11377.0,11163.0,10990.0,10264.0,10069.0,9761.0,9544.0,8985.0,8877.0,8603.0,8843.0,8298.0,8277.0,7863.0,7799.0,7885.0,7797.0,7330.0
Annual,Number,Total,Portugal,1031 i,:,:,:,:,1085 i,:,:,:,1147.0,1142.0,1165.0,1103.0,1207.0,1207.0,1201.0,1232.0,1098.0,1081.0,1021.0,1033.0,1202.0,1234.0,1232.0,1257.0,1380.0,1394.0,1372.0,1406.0,1446.0,1303.0,649.0,1230.0,:,:,:,1061.0,1041.0,1032.0,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6352.0,6520.0,6571.0,6649.0,6670.0,6666.0,6657.0,6653.0,6437.0,6428.0,6429.0,6474.0,6019.0,:,5584.0,5523.0,5522.0,5326.0,5105.0,5137.0,4904.0,4483.0,4232.0
Annual,Number,Total,Sweden,2764.0,2618.0,2521.0,2275.0,2268.0,2198.0,2168.0,2139.0,2090.0,2091.0,2142.0,2164.0,2169.0,2178.0,2231.0,2197.0,2075.0,2022.0,1994.0,1879.0,1808.0,1836.0,1736.0,1768.0,1839.0,1792.0,1755.0,1735.0,1709.0,1680.0,1748.0,1847.0,1895.0,1841.0,1758.0,1882.0,1930.0,2156.0,2283.0,2268.0,2158.0,2393.0,:
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,606.0,593.0,582.0,545.0,518.0,513.0,498.0,480.0,467.0,457.0,461.0,470.0,482.0,426.0,398.0,401.0,395.0,371.0,360.0,358.0,355.0,355.0,355.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2996.0,3124.0,2924.0,2638.0,2226.0,2533.0,2524.0,2462.0,1948.0,1658.0,1658.0,1347.0,1259.0,1286.0,1178.0,1180.0,1079.0,1257.0,1011.0,1037.0,956.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1049.0,:,1524.0,1515.0,1533.0,1509.0,1487.0,1460.0,1424.0,1425.0,1185.0,1173.0,1153.0,1102.0,1129.0,1131.0,1123.0,1137.0,1122.0,1125.0,1119.0,1119.0,1113.0
Annual,Number,Total,United Kingdom,12737.0,:,:,:,:,11501.0,:,:,:,17273.0,17131.0,16267.0,15503.0,14912.0,14410.0,14175.0,13786.0,13127.0,:,12792.0,12564.0,11929.0,11291.0,10999.0,10743.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
