Annual,Thousand tonnes,From 10 000 to 14 999 kg,Greece,:,:,:,:,0.0,0.0,1.0,1.0,0.0,1.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8738.0,8961.0,8619.0,2457.0,2586.0,2804.0,1939.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Finland,:,:,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,France,14.0,15.0,15.0,13.0,10.0,8.0,9.0,11.0,13.0,10.0,11.0,12.0,14.0,16.0,15.0,14.0,16.0,20.0,19.0,23.0,24.0,14.0,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Croatia,:,:,:,:,:,:,:,3.13,2.86,3.4,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Hungary,:,:,:,:,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,2.2,5.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Iceland,:,:,:,:,:,0.0,0.0,:,:,0.0,:,0.0,0.0,:,:,:,0 e,0 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,162.0,357.0,163.0,56.0,105.0,:,109.0,93.0,81.0,40.0,114.0,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,5.5,8.7,7.9,10.9,14.08,10.15,3.0,12.9,19.5,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.043,0.039,0.115,0.082,0.83,1.0,1.0,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,1.5,2.0,2.6,2.4,3.3,4.5,5.24,5.82,2.93,0.88,1.03,2.22,2.45
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Norway,:,10.0,11.0,9.0,8.0,10.0,:,1.0,1.0,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.0,16 e,21 e,25.0,32.0,36.0,38.0,25.0,27.0,26.0,24.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Sweden,:,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,:,3.02,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,:,2.1,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Slovenia,:,:,:,:,:,:,:,:,:,1.368,1.7,2.3,1.7,1.9,1.8,:,:,2378.0,3487.0,5409.0,3596.0,1222.0,864.0,1353.0,1151.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Austria,:,:,:,:,3.0,3.0,3.0,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,2.0,4.0,5.0,6.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Bulgaria,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Switzerland,:,:,:,:,5.0,3.0,2.0,3.0,1.0,1.0,:,:,:,:,:,:,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1 e,1 e
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Germany,:,:,:,:,38.0,27.0,26.0,30.0,23.0,24.0,26.0,31.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.165,:,:,0.93,0.47,1.05,0.26,0.03,0.0,0.0,0.02
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Greece,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2007.0,1900.0,2242.0,456.0,580.0,706.0,641.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Finland,:,:,0.0,0.0,1.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,France,5.0,6.0,7.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Croatia,:,:,:,:,:,:,:,0.62,0.88,1.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Hungary,:,:,:,:,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Iceland,:,:,:,:,:,0.0,:,1.0,:,0.0,:,0.0,0.0,:,:,:,0 e,0 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,64.0,19.0,8.0,0.0,:,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.9,2.6,4.5,5.7,6.5,10.64,4.89,1.2,1.5,2.7,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.008,0.0,0.013,0.009,0.1,0.07,0.14,:,:,:,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,0.3,0.2,0.5,0.4,0.5,0.5,0.84,0.79,0.3,0.15,0.25,0.4,0.32
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,3 e,4 e,4.0,6.0,7.0,7.0,5.0,4.0,5.0,5.0
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Sweden,:,1.0,1.0,1.0,:,1.0,0.0,0.0,0.0,0.0,3.0,0.39,0.4,0.37,0.42,0.3,0.28,0.33,0.3,0.4,0.54,0.22,:,0.29,:
Annual,Thousand tonnes,From 5 000 to 9 999 kg,Slovenia,:,:,:,:,:,:,:,:,:,0.278,0.5,0.7,0.6,0.6,0.7,:,:,592.0,664.0,737.0,1082.0,134.0,171.0,131.0,149.0
Annual,Thousand tonnes,15 000 kg or over,Austria,:,4.0,:,42.0,41.0,42.0,49.0,:,:,:,:,:,:,:,:,:,:,:,92.0,106.0,111.0,51.0,59.0,94.0,84.0
Annual,Thousand tonnes,15 000 kg or over,Bulgaria,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Switzerland,:,:,:,:,0.0,0.0,1.0,2.0,1.0,1.0,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3 e,3 e
Annual,Thousand tonnes,15 000 kg or over,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes,15 000 kg or over,Germany,:,:,:,:,68.0,50.0,47.0,57.0,41.0,41.0,50.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.511,:,:,15.55,29.5,34.37,22.27,4.0,7.94,25.46,35.59
Annual,Thousand tonnes,15 000 kg or over,Greece,:,:,:,:,10.0,10.0,11.0,8.0,8.0,10.0,8.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,56080.0,48974.0,37200.0,14439.0,17078.0,18776.0,26569.0
Annual,Thousand tonnes,15 000 kg or over,Finland,:,:,35.0,20.0,8.0,6.0,11.0,17.0,14.0,17.0,24.0,24.0,22.0,22.0,22.0,22.0,26.0,23.0,25.0,26.0,28.0,17.0,20.0,19.0,17.0
Annual,Thousand tonnes,15 000 kg or over,France,27.0,28.0,25.0,22.0,16.0,14.0,17.0,22.0,23.0,19.0,19.0,20.0,22.0,20.0,20.0,20.0,16.0,17.0,18.0,15.0,19.0,14.0,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Croatia,:,:,:,:,:,:,:,11.67,6.28,4.6,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
Annual,Thousand tonnes,15 000 kg or over,Hungary,:,:,:,:,2.0,1.0,1.0,2.0,6.0,10.0,4.0,4.0,5.0,8.6,13.3,15.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Iceland,:,:,:,:,:,0.0,0.0,:,:,0.0,:,0.0,0.0,:,:,:,1 e,1 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,658.0,1325.0,1161.0,618.0,760.0,:,572.0,915.0,1349.0,483.0,515.0,:,:
Annual,Thousand tonnes,15 000 kg or over,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.9,3.6,3.1,2.7,3.2,3.29,2.98,1.6,1.8,3.5,:
Annual,Thousand tonnes,15 000 kg or over,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.064,0.967,1.519,2.82,0.3,0.3,0.56,:,:,:,:
Annual,Thousand tonnes,15 000 kg or over,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,3.7,2.3,4.6,6.4,5.2,5.2,4.8,3.79,3.25,0.76,1.98,3.1,2.62
Annual,Thousand tonnes,15 000 kg or over,Norway,:,5.0,5.0,3.0,3.0,3.0,:,9.0,9.0,:,:,:,:,:,:,:,12.0,16.0,20.0,24.0,21.0,11.0,11.0,14.0,17.0
Annual,Thousand tonnes,15 000 kg or over,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.7,6 e,9 e,11.0,14.0,16.0,16.0,13.0,13.0,13.0,13.0
Annual,Thousand tonnes,15 000 kg or over,Sweden,:,75.0,71.0,47.0,35.0,24.0,47.0,22.0,30.0,75.0,92.0,29.26,31.0,27.0,23.0,30.0,35.0,38.0,42.0,46.0,49.0,33.0,:,44.4,:
Annual,Thousand tonnes,15 000 kg or over,Slovenia,:,:,:,:,:,:,:,:,:,0.346,0.42,0.8,0.9,0.5,0.7,:,:,864.0,7126.0,11690.0,13278.0,5582.0,4503.0,5467.0,5040.0
Annual,Thousand tonnes,Less than 5 000 kg,Austria,:,38.0,:,9.0,9.0,9.0,10.0,:,:,:,:,:,:,:,:,:,:,:,16.0,17.0,18.0,18.0,20.0,21.0,21.0
Annual,Thousand tonnes,Less than 5 000 kg,Bulgaria,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Switzerland,:,:,:,:,6.0,6.0,8.0,9.0,9.0,10.0,:,:,:,:,:,:,15.0,15.0,16.0,17.0,15.0,15.0,17.0,19 e,19 e
Annual,Thousand tonnes,Less than 5 000 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,51.0,75.0,88.0,69.0,71.0,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Germany,:,:,:,:,113.0,113.0,117.0,118.0,118.0,126.0,133.0,145.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.745,:,:,1.76,2.73,3.38,2.95,1.37,1.58,1.95,2.12
Annual,Thousand tonnes,Less than 5 000 kg,Greece,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6308.0,6544.0,5795.0,4496.0,4756.0,3878.0,3349.0
Annual,Thousand tonnes,Less than 5 000 kg,Finland,:,:,14.0,11.0,9.0,9.0,9.0,8.0,10.0,12.0,13.0,14.0,16.0,16.0,16.0,17.0,19.0,21.0,26.0,23.0,21.0,19.0,20.0,21.0,20.0
Annual,Thousand tonnes,Less than 5 000 kg,France,1.0,1.0,1.0,1.0,1.0,1.0,0.0,:,:,:,1.0,1.0,1.0,:,:,:,: m,: m,: m,: m,: m,: m,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Croatia,:,:,:,:,:,:,:,1.21,1.27,1.7,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
Annual,Thousand tonnes,Less than 5 000 kg,Hungary,:,:,:,:,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.3,1.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Iceland,:,:,:,:,:,0.0,0.0,3.0,1.0,0.0,:,0.0,0.0,:,:,:,0 e,1 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,107.0,153.0,151.0,110.0,118.0,:,127.0,131.0,124.0,70.0,145.0,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.3,0.3,0.7,1.3,1.6,1.87,1.47,0.08,0.8,1.5,:
Annual,Thousand tonnes,Less than 5 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.298,1.263,1.415,1.425,1.0,1.0,1.0,:,:,:,:
Annual,Thousand tonnes,Less than 5 000 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,0.5,0.6,0.5,0.6,1.2,1.6,1.83,3.06,2.03,0.91,1.22,1.96,2.08
Annual,Thousand tonnes,Less than 5 000 kg,Norway,:,14.0,12.0,12.0,13.0,14.0,:,9.0,10.0,:,:,:,:,:,:,:,33.0,36.0,40.0,45.0,40.0,32.0,34.0,35.0,38.0
Annual,Thousand tonnes,Less than 5 000 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.2,3 e,7 e,11.0,20.0,20.0,22.0,16.0,23.0,13.0,17.0
Annual,Thousand tonnes,Less than 5 000 kg,Sweden,:,17.0,15.0,13.0,10.0,9.0,9.0,10.0,9.0,10.0,11.0,12.34,15.0,14.0,15.0,17.0,19.0,21.0,23.0,26.0,23.0,20.0,:,21.0,:
Annual,Thousand tonnes,Less than 5 000 kg,Slovenia,:,:,:,:,:,:,:,:,:,0.4,0.9,1.4,1.0,1.0,0.9,:,:,678.0,817.0,1123.0,1175.0,868.0,747.0,789.0,748.0
Annual,Thousand tonnes,Total,Austria,:,51.0,:,63.0,61.0,62.0,73.0,:,:,:,:,:,:,:,:,:,:,:,124.0,140.0,146.0,82.0,99.0,137.0,130.0
Annual,Thousand tonnes,Total,Bulgaria,:,:,:,:,:,:,:,0.1,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Switzerland,:,:,:,:,12.0,9.0,14.0,19.0,15.0,16.0,:,:,:,:,:,:,23.0,24.0,25.0,25.0,26.0,23.0,24.0,28 e,29.0
Annual,Thousand tonnes,Total,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,51.0,75.0,88.0,69.0,71.0,:,:
Annual,Thousand tonnes,Total,Germany,:,:,:,:,373.0,291.0,288.0,312.0,268.0,281.0,319.0,359.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.745,:,:,18.55,33.52,40.36,27.14,5.68,9.66,27.82,38.04
Annual,Thousand tonnes,Total,Greece,:,:,:,:,10.0,10.0,12.0,10.0,9.0,11.0,9.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,73133.0,66379.0,53857.0,21848.0,25000.0,26164.0,32498.0
Annual,Thousand tonnes,Total,Finland,:,:,49.0,32.0,18.0,15.0,21.0,25.0,24.0,29.0,38.0,38.0,38.0,39.0,39.0,41.0,46.0,45.0,52.0,49.0,50.0,36.0,40.0,41.0,37.0
Annual,Thousand tonnes,Total,France,47.0,50.0,48.0,41.0,31.0,26.0,29.0,37.0,39.0,32.0,35.0,37.0,42.0,39.0,40.0,37.0,35.0,40.0,40.0,41.0,47.0,31.0,:,:,:
Annual,Thousand tonnes,Total,Croatia,:,:,:,:,:,:,:,16.63,11.3,10.9,10.0,7.0,7.0,9.0,10.0,11.0,10.0,10.0,10.0,10.0,11.0,9.0,6.0,8.0,7.0
Annual,Thousand tonnes,Total,Hungary,:,:,:,:,5.0,4.0,3.0,4.0,7.0,11.0,6.0,7.0,8.0,12.5,17.8,22.0,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Iceland,:,:,:,:,:,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,:,1.0,:,1 e,2 e,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,927.0,1899.0,1494.0,792.0,983.0,:,808.0,1138.0,1554.0,645.0,773.0,:,:
Annual,Thousand tonnes,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.7,12.1,17.0,17.7,22.2,29.88,19.49,6.5,17.1,27.2,:
Annual,Thousand tonnes,Total,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.414,2.269,3.063,4.337,2.0,3.0,3.0,:,:,:,:
Annual,Thousand tonnes,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,6.0,5.1,8.2,9.9,10.2,11.9,12.71,13.46,8.5,2.7,4.48,7.68,7.48
Annual,Thousand tonnes,Total,Norway,:,29.0,28.0,24.0,24.0,27.0,:,21.0,21.0,:,:,:,:,:,:,:,47.0,54.0,63.0,71.0,63.0,45.0,47.0,51.0,58.0
Annual,Thousand tonnes,Total,Poland,:,:,:,:,:,:,:,:,76.0,79.3,70.0,39.0,44.3,28.8,31.5,28 e,41 e,51.0,72.0,79.0,83.0,59.0,67.0,57.0,59.0
Annual,Thousand tonnes,Total,Sweden,:,97.0,91.0,63.0,48.0,37.0,58.0,33.0,40.0,88.0,106.0,45.0,50.0,44.0,44.0,50.0,57.0,62.0,68.0,75.0,75.0,55.0,:,67.8,:
Annual,Thousand tonnes,Total,Slovenia,:,:,:,:,:,:,:,:,:,2.4,3.5,5.2,4.2,4.0,4.0,:,:,4511.0,12095.0,18958.0,19130.0,7807.0,6285.0,7739.0,7089.0
