Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Index,Manner-Suomi,:,3.5 b,3.6,3.6,3.7,3.8,3.7,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.5,3.7,3.7,3.7,3.6,3.7,3.8
Annual,Index,Itä-Suomi (NUTS 2006),:,4.1 b,3.4,3.6,3.5,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Index,Etelä-Suomi (NUTS 2006),:,3.6 b,3.8,3.8,3.9,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Index,"Länsi-Suomi, Åland",:,3.3 b,3.4,3.3,3.3,3.6,3.5,3.4,3.5,3.5,3.4,3.5,3.4,3.4,3.4,3.4,3.5,3.6,3.4,3.9,3.8
Annual,Index,Pohjois-Suomi (NUTS 2006),:,2.9 b,3.2,3.3,3.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Index,Helsinki-Uusimaa,:,:,:,:,:,4.1,4.0,4.0,3.8,3.8,3.7,3.8,3.7,3.8,3.8,3.8,3.9,3.9,3.9,4.1,4.2
Annual,Index,Etelä-Suomi,:,:,:,:,:,3.6,3.5,3.3,3.5,3.5,3.3,3.4,3.3,3.3,3.3,3.6,3.6,3.4,3.2,3.4,3.5
Annual,Index,Pohjois- ja Itä-Suomi,:,:,:,:,:,3.4,3.4,3.3,3.5,3.6,3.5,3.4,3.4,3.3,3.1,3.3,3.4,3.4,3.3,3.3,3.2
Annual,Index,France,:,4.2 b,4.0,4.0,3.9,4.4 b,4.4,4.4,4.6,4.5,4.5,4.3,4.3,4.3,4.3,4.2,4.3,4.4 b,4.4,4.6 b,4.6
Annual,Index,Croatia,:,:,:,:,:,:,:,5.5,5.6,5.4,5.3,5.1,5.2,5.0,5.0,5.0,4.7,4.6,4.8,4.6,4.9 b
Annual,Index,Panonska Hrvatska,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.8,5.4 b
Annual,Index,Jadranska Hrvatska,:,:,:,:,:,:,:,:,:,:,4.8,4.7,4.6,4.6,5.0,4.9,4.3,4.4,4.4,4.3,4.2 b
Annual,Index,Kontinentalna Hrvatska (NUTS 2016),:,:,:,:,:,:,:,:,:,:,5.6,5.3,5.4,5.2,4.9,5.0,4.9,4.7,5.0,:,:
Annual,Index,Grad Zagreb,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,4.3,4.8 b
Annual,Index,Sjeverna Hrvatska,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,4.2,4.4 b
Annual,Index,Hungary,:,:,4.0 b,5.5,3.7,3.6,3.5,3.4,3.9,4.0,4.3,4.3,4.3,4.3,4.3,4.4,4.2,4.2,4.2,4.0,4.5
