Annual,Particulates < 2.5µm,Years of life lost,Rate,Finland,277.0,273.0,184.0,135.0,211.0,198.0,157.0,75.0,175.0,45.0,44.0,19.0,86.0,33.0,12.0,30.0,12.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,France,708.0,625.0,658.0,746.0,763.0,763.0,657.0,643.0,415.0,483.0,422.0,386.0,387.0,312.0,251.0,314.0,315.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Croatia,1598.0,1281.0,1232.0,1321.0,1341.0,1469.0,1042.0,1027.0,947.0,1124.0,1291.0,1161.0,1207.0,920.0,1014.0,1001.0,887.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Hungary,2051.0,1540.0,1543.0,1603.0,1596.0,1927.0,1421.0,1323.0,1252.0,1459.0,1311.0,1422.0,1377.0,988.0,1032.0,1124.0,937.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Ireland,173.0,85.0,200.0,192.0,254.0,194.0,156.0,212.0,201.0,93.0,110.0,65.0,149.0,142.0,114.0,111.0,115.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Iceland,113.0,94.0,164.0,61.0,114.0,14.0,0.0,78.0,90.0,70.0,36.0,45.0,24.0,6.0,1.0,3.0,0.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Italy,1243.0,1057.0,1002.0,989.0,889.0,1130.0,990.0,943.0,799.0,986.0,846.0,881.0,778.0,695.0,764.0,703.0,721.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Liechtenstein,889.0,624.0,730.0,588.0,705.0,592.0,322.0,392.0,220.0,365.0,331.0,287.0,201.0,171.0,165.0,181.0,205.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Lithuania,1129.0,968.0,1126.0,794.0,1163.0,992.0,863.0,938.0,1068.0,774.0,767.0,541.0,783.0,727.0,532.0,734.0,513.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Luxembourg,637.0,475.0,547.0,657.0,631.0,532.0,453.0,542.0,400.0,406.0,357.0,294.0,280.0,171.0,125.0,135.0,128.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Latvia,1317.0,820.0,1253.0,905.0,1094.0,804.0,828.0,882.0,1010.0,706.0,693.0,501.0,808.0,567.0,457.0,720.0,448.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Montenegro,1801.0,1768.0,1652.0,1741.0,2315.0,2257.0,1580.0,1299.0,1162.0,1466.0,1609.0,1490.0,1648.0,1460.0,1499.0,1520.0,1142.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,North Macedonia,3217.0,2074.0,2133.0,2661.0,2473.0,2769.0,2482.0,2384.0,2134.0,2268.0,2863.0,2914.0,2463.0,1563.0,1643.0,2211.0,1834.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Malta,922.0,780.0,649.0,706.0,563.0,676.0,481.0,462.0,445.0,502.0,404.0,426.0,482.0,447.0,326.0,438.0,360.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Netherlands,805.0,698.0,769.0,776.0,812.0,802.0,570.0,605.0,573.0,487.0,420.0,413.0,461.0,374.0,282.0,332.0,300.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Norway,289.0,250.0,211.0,175.0,269.0,262.0,171.0,153.0,138.0,82.0,87.0,56.0,105.0,61.0,30.0,75.0,60.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Poland,1355.0,1182.0,1323.0,1368.0,1728.0,1675.0,1568.0,1497.0,1508.0,1431.0,1382.0,1436.0,1479.0,1148.0,1045.0,1335.0,1062.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Portugal,940.0,659.0,443.0,543.0,417.0,523.0,370.0,372.0,268.0,388.0,287.0,302.0,256.0,249.0,242.0,204.0,338.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Romania,2199.0,1865.0,1820.0,1589.0,1268.0,1661.0,1569.0,1307.0,1249.0,1325.0,1239.0,1335.0,1329.0,1091.0,1175.0,1122.0,972.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Serbia,2568.0,2159.0,2196.0,2201.0,1755.0,2474.0,1890.0,1622.0,1676.0,1883.0,2010.0,2329.0,2161.0,1678.0,2027.0,1906.0,1516.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Sweden,364.0,321.0,264.0,172.0,212.0,269.0,154.0,78.0,164.0,77.0,71.0,38.0,83.0,51.0,32.0,57.0,43.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Slovenia,1145.0,916.0,928.0,983.0,1000.0,1117.0,922.0,904.0,727.0,907.0,796.0,823.0,795.0,599.0,548.0,557.0,629.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Slovakia,1402.0,1152.0,1210.0,1168.0,1258.0,1488.0,1191.0,1143.0,1080.0,1103.0,985.0,1081.0,1066.0,781.0,815.0,1025.0,762.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Kosovo*,2502.0,2142.0,2111.0,2281.0,2853.0,2677.0,2354.0,2247.0,2136.0,2246.0,2883.0,2942.0,2857.0,1938.0,2156.0,2062.0,1389.0
