Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Luxembourg,5165.6,5474.7,5904.0,6458.1,7386.3,7681.7,8194.9,8113.4,8525.8,9120.8,10936.3,11345.2,11748.1,9880.1,11172.4,11672.2,12457.9,14156.7,14691.6,17547.1,19377.6,19417.9,18886.3,17766.7,17968.8,17131.2,17294.3,14873.0,14685.4
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Latvia,41.6,51.3,60.6,55.8,61.3,78.7,84.4,93.2,151.1,117.8,130.4,152.8,161.9,161.8,186.7,191.8,171.8,163.5,158.9,179.3,184.8,189.9,185.0,163.2,161.1,177.5,182.2,174.4,166.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Malta,216.5 p,239.9 p,265.2 p,327.7 p,383.9 p,385.6 p,369.8 p,402.8 p,440.1 p,876.2,1421.0,1805.0,2454.3,2515.8,2610.4,2701.1,2909.7,2953.3,2731.4,2624.0,2361.3,2243.0,3369.1,3458.4,3595.2,3867.2,3718.0,3479.1,3188.0
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Netherlands,495.5,526.3,560.5,594.1,637.6,651.0,647.8,652.7,675.1,707.0,780.2,833.1,879.9,864.0,977.8,1016.1,1073.0,1130.7,1102.0,1197.1,1215.2,1266.4,1219.0,1136.7,1150.5,1172.5,1078.7,964.9,900.9 p
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Poland,41.6,43.3,48.8,54.6,64.5,62.9,68.1,68.8,84.0,84.9,95.1,108.5,115.6,114.7,116.5,126.2,124.4,127.2,132.8,129.5,127.4,137.7,132.2,127.1,124.8,136.5,133.6,115.7,116.1
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Portugal,169.4,181.6,205.3,218.9,228.2,247.8,260.1,258.9,281.1,294.0,315.7,335.0,349.3,348.7,381.7,395.2,368.0,371.8,349.4,342.5,325.4,320.8,310.8,299.4,292.1,322.8,316.0,284.2,262.4 e
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Romania,103.7 e,83.2 e,54.3 e,48.5,46.4,42.9,45.6,51.2,51.6,63.0,78.5,89.4,95.3,86.4,100.7,104.1,100.3,99.8,98.1,93.7,92.2,93.3,89.4,82.0,81.3,91.9,94.1,87.1,88.6 p
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Sweden,178.2,189.3,204.2,224.5,242.3,261.5,255.0,250.5,259.5,275.3,309.6,314.5,330.7,344.9,364.0,363.9,358.8,371.0,397.0,428.2,403.2,415.1,425.1,396.1,415.5,447.9,453.7,443.1,430.7
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Slovenia,62.5,68.2,70.8,74.0,77.5,84.5,94.6,102.7,106.5,113.5,128.7,138.8,170.4,163.4,179.7,174.1,167.0,165.0,147.9,150.8,142.9,142.9,139.8,136.8,140.5,161.9,161.2,148.2,146.8
Annual,Total financial sector liabilities (excluding SDRs),Consolidated,Financial corporations,Liabilities,Percentage of gross domestic product (GDP),Slovakia,179.2,174.5,164.4,155.2,154.5,147.5,145.5,134.6,130.0,124.8,137.0,113.1,124.9,126.4,131.9,124.7,121.0,129.9,116.2,124.9,129.9,140.1,159.7,166.7,168.6,182.8,199.8,165.9,152.7
