Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Kayseri - Hanli,Passenger trains,1134.0
Annual,Number,Çetinkaya - Bostankaya,Goods trains,2567.0
Annual,Number,Çetinkaya - Bostankaya,Other trains,0.0
Annual,Number,Çetinkaya - Bostankaya,Passenger trains,2108.0
Annual,Number,Bostankaya - Hanli,Goods trains,1010.0
Annual,Number,Bostankaya - Hanli,Other trains,0.0
Annual,Number,Bostankaya - Hanli,Passenger trains,0.0
Annual,Number,Tire - Çatal,Goods trains,0.0
Annual,Number,Tire - Çatal,Other trains,0.0
Annual,Number,Tire - Çatal,Passenger trains,602.0
