Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Per hundred thousand inhabitants,Nord-Vest,681.44,698.12,703.06,698.18,708.7,712.52,718.14,726.83,732.38,739.51,744.46,751.74
Annual,Per hundred thousand inhabitants,Centru,658.29,689.24,706.72,708.62,707.53,713.41,716.33,718.92,728.07,740.98,748.27,750.12
Annual,Per hundred thousand inhabitants,Nord-Est,577.61,629.85,633.41,639.47,645.05,645.14,648.44,657.59,664.57,659.33,655.51,660.69
Annual,Per hundred thousand inhabitants,Sud-Est,536.07,569.23,575.74,583.95,589.33,595.55,601.73,616.9,622.8,631.63,634.89,631.55
Annual,Per hundred thousand inhabitants,Sud-Muntenia,460.85,474.56,481.82,487.25,486.44,492.2,496.55,506.48,516.39,526.31,534.78,538.94
Annual,Per hundred thousand inhabitants,Bucureşti-Ilfov,967.59,981.94,998.16,995.58,1023.18,1022.77,1018.02,1012.29,1025.84,1026.83,1047.8,1066.6
Annual,Per hundred thousand inhabitants,Sud-Vest Oltenia,574.49,600.87,609.1,621.42,628.2,641.98,649.38,662.37,674.44,685.24,704.11,715.79
Annual,Per hundred thousand inhabitants,Vest,705.63,724.95,718.9,719.96,730.83,733.3,747.93,746.93,750.7,755.85,776.82,798.58
Annual,Per hundred thousand inhabitants,Beogradski region,:,:,:,:,:,623.09 d,622.60 d,626.14 d,625.01 d,625.21 d,627.18 d,630.36 d
Annual,Per hundred thousand inhabitants,Region Vojvodine,:,:,:,:,:,574.19 d,575.63 d,570.77 d,579.78 d,579.08 d,577.11 d,594.12 d
Annual,Per hundred thousand inhabitants,Region Sumadije i Zapadne Srbije,:,:,:,:,:,477.41 d,478.43 d,481.34 d,482.96 d,489.51 d,497.23 d,503.61 d
Annual,Per hundred thousand inhabitants,Region Juzne i Istocne Srbije,:,:,:,:,:,580.47 d,579.39 d,592.67 d,601.97 d,599.25 d,619.09 d,620.31 d
Annual,Per hundred thousand inhabitants,Stockholm,240.29,243.57 b,242.37,236.84,233.11,232.54,216.12,206.77,204.09,219.9,209.53,202.59
Annual,Per hundred thousand inhabitants,Östra Mellansverige,280.62,275.40 b,264.62,257.71,243.73,233.94,219.82,214.31,210.4,208.46,205.08,191.18
Annual,Per hundred thousand inhabitants,Småland med öarna,284.75,283.78 b,279.42,279.04,269.4,251.74,229.48,224.4,219.3,211.83,209.56,203.64
Annual,Per hundred thousand inhabitants,Sydsverige,277.03,267.56 b,253.33,245.34,233.33,226.56,221.8,209.74,201.65,182.01,191.53,187.71
Annual,Per hundred thousand inhabitants,Västsverige,269.72,255.10 b,252.92,253.11,241.97,223.48,210.66,206.4,195.36,188.99,184.65,167.76
Annual,Per hundred thousand inhabitants,Norra Mellansverige,254.08,259.74 b,253.45,245.18,237.64,227.38,220.85,207.2,204.2,202.76,193.03,182.98
Annual,Per hundred thousand inhabitants,Mellersta Norrland,283.29,284.15 b,282.39,271.07,266.78,245.05,242.07,235.6,227.69,220.19,203.26,193.75
Annual,Per hundred thousand inhabitants,Övre Norrland,333.43,328.40 b,315.01,300.81,281.53,274.02,258.81,252.61,240.2,230.26,223.0,207.98
Annual,Per hundred thousand inhabitants,Vzhodna Slovenija,367.38,367.78,374.74,375.92,373.79,373.0,375.26,370.58,375.86,353.1,347.06,344.26
Annual,Per hundred thousand inhabitants,Zahodna Slovenija,571.91,553.72,546.68,541.71,538.81,533.61,533.02,523.11,517.78,510.16,510.63,486.66
Annual,Per hundred thousand inhabitants,Bratislavský kraj,808.64,806.42,781.76,761.85,754.26,748.13,741.07,725.71 b,715.17,680.08,668.5,650.1
Annual,Per hundred thousand inhabitants,Západné Slovensko,490.64,471.53,472.9,474.14,474.72,472.36,473.06,450.94 b,471.62,463.0,460.64,463.44
Annual,Per hundred thousand inhabitants,Stredné Slovensko,582.95,579.39,582.23,582.32,583.43,580.84,582.83,579.62 b,583.78,585.09,592.49,598.08
Annual,Per hundred thousand inhabitants,Východné Slovensko,678.13,655.86,624.29,623.43,611.03,629.51,640.98,631.93 b,630.22,625.7,623.49,628.74
Annual,Per hundred thousand inhabitants,İstanbul,232.94,234.62,236.33,235.35,234.82,245.23,254.44,261.34,266.11,299.42,300.03,302.17
Annual,Per hundred thousand inhabitants,"Tekirdağ, Edirne, Kırklareli",285.18,285.96,283.83,289.86,287.34,316.14,316.83,308.68,308.03,324.25,329.84,323.28
Annual,Per hundred thousand inhabitants,"Balıkesir, Çanakkale",263.99,264.87,263.29,255.68,256.52,254.8,271.09,285.17,283.72,285.31,287.71,286.02
Annual,Per hundred thousand inhabitants,İzmir,282.48,286.4,281.68,280.2,276.91,272.19,280.41,278.64,281.96,275.67,279.55,282.25
Annual,Per hundred thousand inhabitants,"Aydın, Denizli, Muğla",233.96,238.22,253.78,261.31,266.16,267.87,277.63,274.52,272.41,275.2,281.83,281.72
Annual,Per hundred thousand inhabitants,"Manisa, Afyonkarahisar, Kütahya, Uşak",283.18,288.43,287.58,290.58,294.78,303.68,314.64,320.63,322.67,327.24,329.1,329.76
Annual,Per hundred thousand inhabitants,"Bursa, Eskişehir, Bilecik",282.41,283.94,278.57,280.1,275.92,272.8,262.31,277.32,288.92,303.81,297.83,293.31
Annual,Per hundred thousand inhabitants,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",229.09,239.7,240.7,251.1,256.47,246.65,237.42,236.09,238.95,255.4,253.99,252.01
Annual,Per hundred thousand inhabitants,Ankara,383.08,377.58,360.26,365.68,347.56,354.9,340.71,334.11,346.87,350.97,337.4,414.27
Annual,Per hundred thousand inhabitants,"Konya, Karaman",322.1,323.97,316.75,312.79,294.25,319.48,315.08,332.7,331.57,367.97,371.21,367.6
Annual,Per hundred thousand inhabitants,"Antalya, Isparta, Burdur",289.27,279.88,274.8,272.63,280.56,280.7,311.14,321.0,319.55,318.95,318.73,310.8
Annual,Per hundred thousand inhabitants,"Adana, Mersin",249.09,250.88,252.55,255.84,263.23,259.37,293.54,293.18,293.53,301.81,304.03,308.73
Annual,Per hundred thousand inhabitants,"Hatay, Kahramanmaraş, Osmaniye",178.12,188.94,191.74,208.09,222.7,246.77,253.41,258.57,255.52,261.61,266.04,263.83
Annual,Per hundred thousand inhabitants,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",231.02,236.04,217.37,229.87,241.78,243.42,260.44,259.63,258.1,262.11,293.24,291.71
Annual,Per hundred thousand inhabitants,"Kayseri, Sivas, Yozgat",313.08,315.63,315.45,317.5,314.94,323.78,328.9,347.36,344.46,349.88,365.25,360.12
Annual,Per hundred thousand inhabitants,"Zonguldak, Karabük, Bartın",301.29,307.42,308.27,306.4,317.16,318.99,313.66,321.19,323.05,334.59,334.45,342.03
Annual,Per hundred thousand inhabitants,"Kastamonu, Çankırı, Sinop",275.52,295.25,269.83,270.03,257.08,266.93,270.86,264.93,265.36,300.25,302.2,306.21
Annual,Per hundred thousand inhabitants,"Samsun, Tokat, Çorum, Amasya",298.04,303.0,302.07,314.97,312.2,311.03,327.02,333.11,342.41,356.6,359.5,358.41
Annual,Per hundred thousand inhabitants,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",318.34,333.16,326.97,324.31,316.63,327.88,326.69,326.87,326.84,356.61,346.81,345.9
Annual,Per hundred thousand inhabitants,"Erzurum, Erzincan, Bayburt",399.66,402.57,410.45,407.15,414.01,380.95,400.07,404.25,402.53,420.45,433.45,427.32
Annual,Per hundred thousand inhabitants,"Ağrı, Kars, Iğdır, Ardahan",153.89,180.55,186.04,186.16,185.08,181.93,188.66,190.03,191.15,199.36,199.85,204.18
Annual,Per hundred thousand inhabitants,"Malatya, Elazığ, Bingöl, Tunceli",368.63,359.89,362.32,367.5,380.21,361.1,382.48,389.42,386.6,400.45,413.75,432.25
Annual,Per hundred thousand inhabitants,"Van, Muş, Bitlis, Hakkari",195.11,195.37,210.33,214.75,214.29,232.45,232.82,231.64,238.95,238.54,242.31,246.61
Annual,Per hundred thousand inhabitants,"Gaziantep, Adıyaman, Kilis",197.06,218.11,222.54,228.45,229.9,269.22,274.57,275.19,281.76,287.15,289.31,312.65
Annual,Per hundred thousand inhabitants,"Şanlıurfa, Diyarbakır",196.53,211.55,218.73,214.16,217.78,230.97,231.39,232.52,230.03,229.56,233.01,232.41
Annual,Per hundred thousand inhabitants,"Mardin, Batman, Şırnak, Siirt",149.8,155.19,157.27,168.26,174.18,185.42,192.18,187.94,185.56,212.29,203.08,202.71
