Time frequency,Unit of measure,Classification of health care financing schemes - SHA 2011,Geopolitical entity (reporting)\Time,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Bosnia and Herzegovina,686.86,744.97,813.34,807.39,848.57,:,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Belgium,3361.6,3528.47,3549.1,3622.99,3732.03,3826.87,3872.01,4180.61,4339.06
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Bulgaria,1030.31,1052.2,1131.55,1192.01,1232.35,1265.17,1469.62,1707.42,1786.41
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Switzerland,4492.82,4680.01,4736.54,4743.47,4786.73,4909.11,4963.31,5376.18,5629.17
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Cyprus,1483.94,1527.29,1619.38,1700.84,1824.02,1978.02,2311.98,2797.98,2854.24
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Czechia,1876.02,1899.81,1967.14,2079.38,2179.06,2323.17,2665.78,3021.47,2907.69
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Germany,3770.59,3881.04,4016.64,4204.73,4384.27,4549.82,4810.9,5144.67,5316.93
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Denmark,3363.8,3461.89,3469.59,3600.57,3701.24,3764.44,3998.39,4410.48,4154.29
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Euro area - 18 countries (2014),2933.34,3011.21,3079.21,3175.96,3267.36,3389.28,3541.53 p,:,:
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Euro area - 19 countries  (2015-2022),2922.42,3001.01,3071.06,3166.97,3257.84,3381.23,3530.45 p,3829.56 p,3957.03 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Euro area – 20 countries (from 2023),2902.44,2981.0,3051.31,3147.1,3238.0,3361.11,3510.06 p,3810.30 p,3937.91 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Estonia,1332.54,1421.17,1484.24,1550.3,1648.85,1739.41,1900.58,2058.47,2014.14
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Greece,1471.45,1554.85,1598.73,1585.06,1614.42,1652.07,1726.13,1865.81,1986.4
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Spain,2091.29,2211.95,2229.5,2336.93,2390.89,2504.03,2560.66,2723.58,2813.7
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,European Union - 27 countries (2007-2013),2784.84,2908.76,2925.5,2987.46,3079.54,3210.15,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,European Union - 27 countries (from 2020),2658.13,2737.2,2807.27,2902.08,2994.18,3116.25,3273.66 p,3566.78 p,3684.55 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,European Union - 28 countries (2013-2020),2660.09,2727.71,2795.43,2888.76,2977.05,3097.54,:,:,:
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Finland,2894.28,2924.13 b,2905.11,2968.46,3020.32,3101.06,3230.75,3451.35 p,3645.03 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,France,3382.6,3417.99,3490.44,3529.15,3555.88,3662.34,3802.08,4178.6,4302.05
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Croatia,1055.1,1115.27,1186.08,1241.27,1312.74,1388.69,1455.95,1802.26,1857.75
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Hungary,1363.64,1385.16,1415.67,1407.45,1469.48,1482.71,1689.14,1865.73,1867.21
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Ireland,3062.64,3156.06,3223.47,3297.63,3401.48,3490.64,3674.4,3891.56,4135.95
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Iceland,2653.41,2755.15,2803.85,2917.25,2975.3,3084.03,3258.93,3542.05,3747.63
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Italy,2221.97,2262.35,2317.84,2377.47,2438.24,2529.16 b,2622.37,2822.97,2944.56
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Lithuania,1303.59,1404.09,1485.14,1571.06,1671.68,1909.81,2022.63,2318.04,2318.38
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Luxembourg,3443.97,3436.69,3452.2,3513.31,3691.03,3740.58,3810.94,4171.76,4315.88
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Latvia,941.27,1028.78,1142.49,1180.54,1297.96,1436.23,1563.37,2110.07,1928.29
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Malta,2180.67,2355.06,2443.49,2573.28,2630.83,2956.73,3027.35 p,3390.85 p,3427.05
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Netherlands,3610.45,3608.63,3607.58,3699.75,3823.68,3932.03,4238.46,4564.74,4530.57
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Norway,4175.89,4194.42,4179.88,4390.3,4530.07,4597.06,4697.01,5023.25,5375.59 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Poland,1234.36,1320.19,1379.33,1452.59,1469.32,1591.59,1616.36 p,1782.56 p,1960.42 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Portugal,1856.67,1930.31,1993.0,2046.71,2185.94,2283.46,2331.98,2658.77,2823.29
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Romania,766.54,796.26,885.49,995.5,1157.16,1310.96,1440.8,1661.95,1626.57
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Serbia,:,:,:,:,:,:,:,1446.96 p,1516.67 p
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Sweden,3559.93,3665.05,3630.05,3675.54,3779.75,3830.73,3929.6,4237.0,4363.27
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Slovenia,1828.51,1889.08,1938.52,1994.78,2123.85,2286.32,2443.31,2682.38,2927.1
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,Slovakia,1470.73,1508.12,1443.94,1390.44,1401.19,1519.02,1593.01,1849.59,1947.34
Annual,Purchasing power standard (PPS) per inhabitant,All financing schemes,United Kingdom,2764.75,2805.77,2825.13,2883.22,2950.09,3061.96,:,:,:
