Annual,Number,Railway transport operator,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Annual,Number,Railway transport operator,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.0,14.0,15.0,13.0,13.0,16.0,15.0,15.0,15.0,15.0,19.0,20.0,23.0,25.0,26.0,27.0
Annual,Number,Railway transport operator,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,:,:,3.0
Annual,Number,Railway transport operator,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: @C,:,:,:,36.0,35.0,34.0,36.0,35.0,34.0,34.0,35.0,37.0,39.0,39.0
Annual,Number,Railway transport operator,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,:,:
Annual,Number,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Annual,Number,Total,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,18.0,17.0,14.0,16.0,17.0,17.0,16.0,24 n,26 n,27.0,21.0,21 d,23 d,37.0,39 d,40.0,40.0,43.0,39.0,48.0,49.0,55 i,61.0,62.0,76.0,77.0
Annual,Number,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Total,Belgium,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,17.0,17.0
Annual,Number,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,1.0,:,:,:,:,1.0,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,7.0,9.0,8.0,9.0,9.0,10.0,10.0,12.0,13.0,14.0,14.0
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,:,1.0,:,:,0.0,:,:,50 b,49.0,45.0,48.0,48.0,48.0,50.0,49.0,49.0,60.0,62.0,62.0,63.0,66.0,71.0,62.0,64.0,66.0,69.0,68.0,69.0,69.0,67.0,66.0,67.0
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,8.0,8.0,18.0,20.0,23.0,24.0,24.0,28.0,30.0,32.0,34.0,45.0,49.0,50.0,53.0,67.0,67.0,59 b,64.0,60.0
Annual,Number,Total,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,:,102.0,96.0,:,:,:,125.0,:,332.0,329.0,400.0,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,:,:,:,3.0,3.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,16.0,16.0
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,8.0,8.0,5.0,4.0,9.0,9.0,:,10.0,10.0,10.0,11 d,9 d,9.0,9.0,9.0,7.0,11.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0
Annual,Number,Total,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,:,:,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
Annual,Number,Total,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,1.0,7.0,7.0,8 d,9 d,17.0,19 d,19 d,18 d,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,21.0,21.0,21.0
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0
Annual,Number,Total,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,29.0,31.0,36.0,36.0,39.0,52.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,:,:,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5 d,5 d,5.0,3.0,3.0,3.0,3.0,7.0,8.0,9.0,10.0,12.0,12.0,14.0,20.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,:,2.0,2.0,2.0,16.0,:,47.0,52.0,52.0,52.0,52.0,52.0,66.0,71.0,75.0,76.0,79.0,61.0
Annual,Number,Total,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,:,:,:,:,:,:,:,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Total,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,51.0,50.0,51.0,52.0,50.0,49.0,51.0,53.0,52.0,:
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0
Annual,Number,Total,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,14.0,14.0,15.0,14.0,13.0,15.0,14.0,24.0,26.0,32.0,31.0,36.0,38.0,20.0,11.0,11.0,11.0,11.0,11.0
Annual,Number,Total,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Number,Total,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,3.0,:,:,:,:
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,:,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Total,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,:,5.0,5.0,5.0,6.0,10.0,14.0,14.0,14.0,14.0,15.0,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,27.0,32.0,33.0,33.0
Annual,Number,Total,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,:,:,:,:,:,:,13.0,15.0,16.0,15.0,16.0,16.0,15.0,15.0,14.0,13.0,13.0,14.0,15.0,15.0,17.0,18.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,:,:,27.0,34.0,37.0,39.0,43.0,47.0,48.0,57.0,58.0,69.0,69.0,72.0,75.0,79.0,82.0,83.0,91.0,92.0,89.0,100.0
Annual,Number,Total,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,:,3.0,:,:,:,:,:,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Annual,Number,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,5.0,:,4.0,15.0,12.0,14.0,69.0,68.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,:,4.0,4.0,4.0,:,0.0,7.0,7.0,6.0,6.0
Annual,Number,Total,Sweden,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,10.0,13.0,12.0,13.0,15.0,15.0,15.0,18.0,19.0,20.0,22.0,25.0,25.0,24.0,27.0,27.0,26.0,29.0,33 d,33.0,30.0,31.0,31.0,30.0,28.0,30.0,31.0,27.0,27.0,27.0,28.0
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,7.0,9.0,12.0,15.0,16.0,14.0,14.0,17.0,16.0,16.0,16.0,16.0,20.0,21.0,24.0,26.0,27.0,28.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,:,:,4.0
Annual,Number,Total,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40.0,:,:,:,39.0,38.0,37.0,39.0,38.0,37.0,39.0,41.0,43.0,46.0,46.0
Annual,Number,Total,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,3.0,3.0,:,:
