filename,title
hlth_ehis_mh1u.csv,"Current depressive symptoms by sex, age and degree of urbanisation"
hlth_ehis_mh2b.csv,"Severity of current depressive symptoms by sex, age and country of birth"
hlth_ehis_mh2c.csv,"Severity of current depressive symptoms by sex, age and country of citizenhip"
hlth_ehis_mh2d.csv,"Severity of current depressive symptoms by level of disability (activity limitation), sex and age"
hlth_ehis_mh2e.csv,"Severity of current depressive symptoms by sex, age and educational attainment level"
hlth_ehis_mh2i.csv,"Severity of current depressive symptoms by sex, age and income quintile"
hlth_ehis_mh2u.csv,"Severity of current depressive symptoms by sex, age and degree of urbanisation"
hlth_ehis_pa1e.csv,"Self-reported vaccination against influenza by sex, age and educational attainment level"
hlth_ehis_pa1i.csv,"Self-reported vaccination against influenza by sex, age and income quintile"
hlth_ehis_pa1u.csv,"Self-reported vaccination against influenza by sex, age and degree of urbanisation"
hlth_ehis_pa2e.csv,"Self-reported screening of cardiovascular diseases and diabetes risks by sex, age and educational attainment level"
hlth_ehis_pa2i.csv,"Self-reported screening of cardiovascular diseases and diabetes risks by sex, age and income quintile"
hlth_ehis_pa2u.csv,"Self-reported screening of cardiovascular diseases and diabetes risks by sex, age and degree of urbanisation"
hlth_ehis_pa5e.csv,"Self-reported last colorectal cancer screening test by sex, age and educational attainment level"
hlth_ehis_pa5i.csv,"Self-reported last colorectal cancer screening test by sex, age and income quintile"
hlth_ehis_pa5u.csv,"Self-reported last colorectal cancer screening test by sex, age and degree of urbanisation"
hlth_ehis_pa6e.csv,"Self-reported last colonoscopy by sex, age and educational attainment level"
hlth_ehis_pa6i.csv,"Self-reported last colonoscopy by sex, age and income quintile"
hlth_ehis_pa6u.csv,"Self-reported last colonoscopy by sex, age and degree of urbanisation"
hlth_ehis_pa7e.csv,Self-reported last breast examination by X-ray among women by age and educational attainment level
hlth_ehis_pa7i.csv,Self-reported last breast examination by X-ray among women by age and income quintile
hlth_ehis_pa7u.csv,Self-reported last breast examination by X-ray among women by age and degree of urbanisation
hlth_ehis_pa8e.csv,Self-reported last cervical smear test among women by age and educational attainment level
hlth_ehis_pa8i.csv,Self-reported last cervical smear test among women by age and income quintile
hlth_ehis_pa8u.csv,Self-reported last cervical smear test among women by age and degree of urbanisation
hlth_ehis_pc1d.csv,"Difficulties in personal care activities by sex, age and level of disability (activity limitation)"
hlth_ehis_pc1e.csv,"Difficulties in personal care activities by sex, age and educational attainment level"
hlth_ehis_pc1hcs.csv,"Difficulties in personal care activities by sex, age and use of home care services"
hlth_ehis_pc1i.csv,"Difficulties in personal care activities by sex, age and income quintile"
hlth_ehis_pc1u.csv,"Difficulties in personal care activities by sex, age and degree of urbanisation"
hlth_ehis_pchlpd.csv,"Need for help with personal care activities by sex, age and level of activity limitation"
hlth_ehis_pchlpe.csv,"Need for help with personal care activities by sex, age and educational attainment level"
hlth_ehis_pchlpu.csv,"Need for help with personal care activities by sex, age and degree of urbanisation"
hlth_ehis_pe1e.csv,"Effort involved in performing work-related physical activity by sex, age and educational attainment level"
hlth_ehis_pe1i.csv,"Effort involved in performing work-related physical activity by sex, age and income quintile"
hlth_ehis_pe1u.csv,"Effort involved in performing work-related physical activity by sex, age and degree of urbanisation"
hlth_ehis_pe2e$dv_1144.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and educational attainment level"
hlth_ehis_pe2e$dv_300.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and educational attainment level"
hlth_ehis_pe2e$dv_301.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and educational attainment level"
hlth_ehis_pe2e.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and educational attainment level"
hlth_ehis_pe2i$dv_465.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and income quintile"
hlth_ehis_pe2i.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and income quintile"
hlth_ehis_pe2m.csv,"Time spent on health-enhancing non-work-related aerobic physical activity by sex, age and body mass index"
hlth_ehis_pe2u$dv_466.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and degree of urbanisation"
hlth_ehis_pe2u.csv,"Time spent on health-enhancing (non-work-related) aerobic physical activity by sex, age and degree of urbanisation"
hlth_ehis_pe3e$dv_294.csv,"Performing (non-work-related) physical activities by sex, age and educational attainment level"
hlth_ehis_pe3e$dv_296.csv,"Performing (non-work-related) physical activities by sex, age and educational attainment level"
hlth_ehis_pe3e.csv,"Performing (non-work-related) physical activities by sex, age and educational attainment level"
hlth_ehis_pe3i$dv_467.csv,"Performing (non-work-related) physical activities by sex, age and income quintile"
hlth_ehis_pe3i.csv,"Performing (non-work-related) physical activities by sex, age and income quintile"
hlth_ehis_pe3u$dv_468.csv,"Performing (non-work-related) physical activities by sex, age and degree of urbanisation"
hlth_ehis_pe3u.csv,"Performing (non-work-related) physical activities by sex, age and degree of urbanisation"
hlth_ehis_pe6e.csv,"Walking and cycling at least 30 minutes per day by sex, age and educational attainment level"
hlth_ehis_pe9b.csv,"Performing health-enhancing physical activity by sex, age and country of birth"
hlth_ehis_pe9c.csv,"Performing health-enhancing physical activity by sex, age and country of citizenship"
hlth_ehis_pe9d.csv,"Performing health-enhancing physical activity by level of disability (activity limitation), sex and age"
hlth_ehis_pe9e$dv_469.csv,"Performing health-enhancing physical activity by sex, age and educational attainment level"
hlth_ehis_pe9e.csv,"Performing health-enhancing physical activity by sex, age and educational attainment level"
hlth_ehis_pe9i$dv_470.csv,"Performing health-enhancing physical activity by sex, age and income quintile"
hlth_ehis_pe9i.csv,"Performing health-enhancing physical activity by sex, age and income quintile"
hlth_ehis_pe9u$dv_471.csv,"Performing health-enhancing physical activity by sex, age and degree of urbanisation"
hlth_ehis_pe9u.csv,"Performing health-enhancing physical activity by sex, age and degree of urbanisation"
hlth_ehis_pl1d.csv,"Functional limitations by sex, age and level of disability (activity limitation)"
hlth_ehis_pl1e.csv,"Functional limitations by sex, age and educational attainment level"
hlth_ehis_pl1u.csv,"Functional limitations by sex, age and degree of urbanisation"
hlth_ehis_pn1b.csv,"Severity of bodily pain by sex, age and country of birth"
hlth_ehis_pn1c.csv,"Severity of bodily pain by sex, age and country of citizenship"
hlth_ehis_pn1d.csv,"Severity of bodily pain by level of disability (activity limitation), sex and age"
hlth_ehis_pn1e.csv,"Severity of bodily pain by sex, age and educational attainment level"
hlth_ehis_sk1b.csv,"Smoking of tobacco products by sex, age and country of birth"
hlth_ehis_sk1c.csv,"Smoking of tobacco products by sex, age and country of citizenship"
hlth_ehis_sk1e.csv,"Smoking of tobacco products by sex, age and educational attainment level"
hlth_ehis_sk1i.csv,"Smoking of tobacco products by sex, age and income quintile"
hlth_ehis_sk1u.csv,"Smoking of tobacco products by sex, age and degree of urbanisation"
hlth_ehis_sk2e.csv,"Former daily tobacco smokers by sex, age and educational attainment level"
hlth_ehis_sk2i.csv,"Former daily tobacco smokers by sex, age and income quintile"
hlth_ehis_sk3e$dv_1127.csv,"Daily smokers of cigarettes by sex, age and educational attainment level"
hlth_ehis_sk3e$dv_298.csv,"Daily smokers of cigarettes by sex, age and educational attainment level"
hlth_ehis_sk3e.csv,"Daily smokers of cigarettes by sex, age and educational attainment level"
hlth_ehis_sk3i$dv_1141.csv,"Daily smokers of cigarettes by sex, age and income quintile"
hlth_ehis_sk3i$dv_2705.csv,"Daily smokers of cigarettes by sex, age and income quintile"
hlth_ehis_sk3i$dv_304.csv,"Daily smokers of cigarettes by sex, age and income quintile"
hlth_ehis_sk3i.csv,"Daily smokers of cigarettes by sex, age and income quintile"
hlth_ehis_sk3u.csv,"Daily smokers of cigarettes by sex, age and degree of urbanisation"
hlth_ehis_sk4e.csv,"Daily exposure to tobacco smoke indoors by sex, age and educational attainment level"
hlth_ehis_sk4u.csv,"Daily exposure to tobacco smoke indoors by sex, age and degree of urbanisation"
hlth_ehis_sk5e.csv,"Duration of daily tobacco smoking by sex, age and educational attainment level"
hlth_ehis_sk6e.csv,"Use of electronic cigarettes or similar electronic devices by sex, age and educational attainment level"
hlth_ehis_ss1b.csv,"Overall perceived social support by sex, age and country of birth"
hlth_ehis_ss1c$dv_2108.csv,"Overall perceived social support by sex, age and country of citizenship"
hlth_ehis_ss1c.csv,"Overall perceived social support by sex, age and country of citizenship"
hlth_ehis_ss1d$dv_2109.csv,"Overall perceived social support by level of disability (activity limitation), sex and age"
hlth_ehis_ss1d.csv,"Overall perceived social support by level of disability (activity limitation), sex and age"
hlth_ehis_ss1e.csv,"Overall perceived social support by sex, age and educational attainment level"
hlth_ehis_ss1u.csv,"Overall perceived social support by sex, age and degree of urbanisation"
hlth_ehis_st1.csv,"People reporting a chronic disease, by disease, sex, age and educational attainment level (%)"
hlth_ehis_st10.csv,"Limitations in personal care activities by sex, age and educational attainment level (%)"
hlth_ehis_st11.csv,"Limitations in household activities by sex, age and educational attainment level (%)"
hlth_ehis_st2.csv,"People reporting having had an accident by sex, age and educational attainment level (%)"
hlth_ehis_st3.csv,"People reporting having had an accident, which resulted in injury for which medical treatment was sought by sex, age and educational attainment level (%)"
hlth_ehis_st4.csv,"People declaring physical pain or physical discomfort by sex, age and educational attainment level (%)"
hlth_ehis_st7.csv,"Psychological distress by sex, age and educational attainment level (average score)"
hlth_ehis_st8.csv,"Psychological well-being (energy and vitality index) by sex, age and educational attainment level (average score)"
hlth_ehis_st9.csv,"Physical and sensory functional limitations by sex, age and educational attainment level (%)"
hlth_ehis_tad.csv,"Difficulties in personal care activities or household activities by sex, age and level of disability (activity limitation)"
hlth_ehis_tadle.csv,"Severe difficulties in personal care activities or household activities by sex, age and type of activity where the severe difficulty is encountered"
hlth_ehis_tadlh.csv,"Need for help with personal care or household activities by level of difficulty experienced in those activities, sex and age"
hlth_ehis_tadlhi.csv,"Need for help with personal care or household activities by level of difficulty experienced in those activities, age and income quintile"
hlth_ehis_tadlhu.csv,"Need for help with personal care or household activities by level of difficulty experienced in those activities, age and degree of urbanisation"
hlth_ehis_tadli.csv,"Severe difficulties in personal care activities or household activities by age, income quintile and type of activity where the severe difficulty is encountered"
hlth_ehis_tae.csv,"Difficulties in personal care activities or household activities by sex, age and educational attainment level"
hlth_ehis_tahcs.csv,"Difficulties in personal care activities or household activities by sex, age and use of home care services"
hlth_ehis_tai.csv,"Difficulties in personal care activities or household activities by sex, age and income quintile"
hlth_ehis_tau.csv,"Difficulties in personal care activities or household activities by sex, age and degree of urbanisation"
hlth_ehis_un1d.csv,"Self-reported unmet needs for health care by specific reasons, level of disability (activity limitation), sex and age"
hlth_ehis_un1e.csv,"Self-reported unmet needs for health care by sex, age, specific reasons and educational attainment level"
hlth_ehis_un1i.csv,"Self-reported unmet needs for health care by sex, age, specific reasons and income quintile"
hlth_ehis_un1u.csv,"Self-reported unmet needs for health care by sex, age, specific reasons and degree of urbanisation"
hlth_ehis_un2d.csv,"Self-reported unmet needs for specific health care-related services due to financial reasons by level of disability (activity limitation), sex and age"
hlth_ehis_un2e.csv,"Self-reported unmet needs for specific health care-related services due to financial reasons by sex, age and educational attainment level"
hlth_ehis_un2i.csv,"Self-reported unmet needs for specific health care-related services due to financial reasons by sex, age and income quintile"
hlth_ehis_un2u.csv,"Self-reported unmet needs for specific health care-related services due to financial reasons by sex, age and degree of urbanisation"
hlth_ehis_vie.csv,"Correction of vision problems by sex, age and educational attainment level"
hlth_ehis_viu.csv,"Correction of vision problems by sex, age and degree of urbanisation"
hlth_hc_dent.csv,Consultation of a dentist per inhabitant
hlth_hc_phys.csv,Consultation of a medical doctor (in private practice or as outpatient) per inhabitant  – historical data (1960-2013)
hlth_hc_phys2.csv,Consultation of a medical doctor per inhabitant
hlth_hlye$dv_2041.csv,Healthy life years by sex (from 2004 onwards)
hlth_hlye$dv_287.csv,Healthy life years by sex (from 2004 onwards)
hlth_hlye.csv,Healthy life years by sex (from 2004 onwards)
hlth_hlye_h.csv,Healthy life years (1995 - 2003)
hlth_ps_immu.csv,Vaccination against influenza of population aged 65 and over
hlth_ps_prev.csv,Preventive cancer screenings - programme data
hlth_ps_scre.csv,Breast cancer and cervical cancer screenings - historical data (2000-2021)
hlth_rs_bdltc.csv,Beds in nursing and other residential long-term care facilities
hlth_rs_bds.csv,Hospital beds by type of care - historical data (1960-2020)
hlth_rs_bds1.csv,Hospital beds by function and type of care
hlth_rs_bds2.csv,Hospital beds by hospital ownership
hlth_rs_bdsns.csv,Long-term care beds in nursing and residential care facilities by NUTS 2 regions - historical data (1980-2021)
hlth_rs_bdsrg.csv,Hospital beds by NUTS 2 regions– historical data (1993-2016)
hlth_rs_bdsrg2.csv,Available beds in hospitals by NUTS 2 region
hlth_rs_equip.csv,Medical technology – historical data (1980-2016)
hlth_rs_grd.csv,Health graduates - historical data (1980-2021)
hlth_rs_grd2$dv_2825.csv,Health graduates
hlth_rs_grd2.csv,Health graduates
hlth_rs_medim.csv,Devices for medical imaging
hlth_rs_nurse.csv,Nurses by age and sex
hlth_rs_phys.csv,Physicians by sex and age
hlth_rs_physcat.csv,Physicians by category
hlth_rs_physreg.csv,Physicians by NUTS2 region
hlth_rs_prs1.csv,Health personnel (excluding nursing and caring professionals) - historical data (1980-2021)
hlth_rs_prs2$dv_2824.csv,Health personnel
hlth_rs_prs2.csv,Health personnel
hlth_rs_prshp1.csv,Health personnel employed in hospital - historical data (1980-2021)
hlth_rs_prshp2.csv,Hospital employment
hlth_rs_prsns.csv,Nursing and caring professionals - historical data (1980-2021)
hlth_rs_prsrg.csv,Health personnel by NUTS 2 regions - historical data (1993-2021)
hlth_rs_spec.csv,Physicians by medical speciality– historical data (1985-2016)
hlth_rs_tech.csv,Technical resources in hospital
hlth_rs_wkmg.csv,Health workforce migration - historical data (2000-2021)
hlth_rs_wkmg2.csv,Health workforce migration
hlth_sha11_fs.csv,Revenues of health care financing schemes
hlth_sha11_hc$dv_2822.csv,Health care expenditure by function
hlth_sha11_hc$dv_2841.csv,Health care expenditure by function
hlth_sha11_hc.csv,Health care expenditure by function
hlth_sha11_hchf.csv,Expenditure for selected health care functions by health care financing schemes
hlth_sha11_hchp.csv,Expenditure for selected health care functions by health care providers
hlth_sha11_hf$dv_2821.csv,Health care expenditure by financing scheme
hlth_sha11_hf$dv_2826.csv,Health care expenditure by financing scheme
hlth_sha11_hf.csv,Health care expenditure by financing scheme
hlth_sha11_hffs.csv,Revenues of health care financing schemes by health care financing schemes
hlth_sha11_hp.csv,Health care expenditure by provider
hlth_sha11_hphf.csv,Expenditure for selected health care providers by health care financing schemes
hlth_silc_01.csv,"Self-perceived health by sex, age and labour status"
hlth_silc_02$dv_381.csv,"Self-perceived health by sex, age and educational attainment level"
hlth_silc_02.csv,"Self-perceived health by sex, age and educational attainment level"
hlth_silc_04.csv,"People having a long-standing illness or health problem, by sex, age and labour status"
hlth_silc_05.csv,"People having a long-standing illness or health problem, by sex, age and educational attainment level"
hlth_silc_06.csv,"Self-perceived long-standing limitations in usual activities due to health problem by sex, age and labour status"
hlth_silc_07.csv,"Level of disability (activity limitation) by sex, age and educational attainment level"
hlth_silc_08$dv_1146.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and income quintile"
hlth_silc_08.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and income quintile"
hlth_silc_08_r.csv,Self-reported unmet needs for medical examination by main reason declared and NUTS 2 regions
hlth_silc_08b.csv,"Self-reported unmet needs for medical examination due to financial reasons, long waiting list or distance by sex, age and risk of poverty threshold - % of the persons having the same needs"
hlth_silc_08b_r.csv,"Self-reported unmet needs for medical examination due to financial reasons, long waiting list or distance by NUTS regions - % of the persons having the same needs"
hlth_silc_09.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and income quintile"
hlth_silc_09b.csv,"Self-reported unmet needs for dental examination due to financial reasons, long waiting list or distance by sex, age and risk of poverty threshold - % of the persons having the same needs"
hlth_silc_10$dv_1147.csv,"Self-perceived health by sex, age and income quintile"
hlth_silc_10$dv_2042.csv,"Self-perceived health by sex, age and income quintile"
hlth_silc_10$dv_290.csv,"Self-perceived health by sex, age and income quintile"
hlth_silc_10.csv,"Self-perceived health by sex, age and income quintile"
hlth_silc_11$dv_1148.csv,"People having a long-standing illness or health problem, by sex, age and income quintile"
hlth_silc_11.csv,"People having a long-standing illness or health problem, by sex, age and income quintile"
hlth_silc_12$dv_1149.csv,"Level of disability (activity limitation) by sex, age and income quintile"
hlth_silc_12.csv,"Level of disability (activity limitation) by sex, age and income quintile"
hlth_silc_13.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and labour status"
hlth_silc_14$dv_385.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and educational attainment level"
hlth_silc_14.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and educational attainment level"
hlth_silc_15.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and labour status"
hlth_silc_16.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and educational attainment level"
hlth_silc_17.csv,Healthy life expectancy based on self-perceived health
hlth_silc_18.csv,"Self-perceived health by sex, age and degree of urbanisation"
hlth_silc_19.csv,"People having a long-standing illness or health problem, by sex, age and degree of urbanisation"
hlth_silc_20.csv,"Level of disability (activity limitation) by sex, age and degree of urbanisation"
hlth_silc_21.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and degree of urbanisation"
hlth_silc_22.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and degree of urbanisation"
hlth_silc_23$dv_2061.csv,"Self-perceived health by sex, age and groups of country of birth"
hlth_silc_23.csv,"Self-perceived health by sex, age and groups of country of birth"
hlth_silc_24$dv_2082.csv,"Self-perceived health by sex, age and groups of country of citizenship"
hlth_silc_24.csv,"Self-perceived health by sex, age and groups of country of citizenship"
hlth_silc_25.csv,"People having a long-standing illness or health problem, by sex, age and groups of country of birth"
hlth_silc_26.csv,"People having a long-standing illness or health problem, by sex, age and groups of country of citizenship"
hlth_silc_27$dv_1841.csv,"Level of disability (activity limitation) by sex, age and country of birth"
hlth_silc_27.csv,"Level of disability (activity limitation) by sex, age and country of birth"
hlth_silc_28$dv_1843.csv,"Level of disability (activity limitation) by sex, age and citizenship"
hlth_silc_28.csv,"Level of disability (activity limitation) by sex, age and citizenship"
hlth_silc_29$dv_2110.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and groups of country of birth"
hlth_silc_29.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and groups of country of birth"
hlth_silc_30$dv_2111.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and groups of country of citizenship"
hlth_silc_30.csv,"Self-reported unmet needs for medical examination by sex, age, main reason declared and groups of country of citizenship"
hlth_silc_31$dv_2113.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and groups of country of birth"
hlth_silc_31.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and groups of country of birth"
hlth_silc_32$dv_2121.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and groups of country of citizenship"
hlth_silc_32.csv,"Self-reported unmet needs for dental examination by sex, age, main reason declared and groups of country of citizenship"
hrst_fl_mobage.csv,Job-to-job mobility of HRST by age
hrst_fl_mobsect.csv,Job-to-job mobility of HRST by NACE Rev. 1.1 activity (1996-2008)
hrst_fl_mobsect2.csv,Job-to-job mobility of HRST by NACE Rev. 2 activity
hrst_fl_mobsex.csv,Job-to-job mobility of HRST by sex
hrst_fl_tefor.csv,Participation of foreign students in tertiary education (ISCED 1997) by field of education (1998-2012)
hrst_fl_tegrad.csv,"Graduation from tertiary education (ISCED 1997) by sex, level and field of education (2002-2012)"
hrst_fl_tepart.csv,"Participation in tertiary education (ISCED 1997) by sex, level and field of education (1998-2012)"
hrst_st_ncat.csv,"HRST by category, sex and age"
hrst_st_nfieage.csv,HRST with tertiary education by age and field of education (2003-2013)
hrst_st_nfieocc.csv,"Employed HRST with tertiary education by age, field of education and occupation (2003-2013)"
hrst_st_nfiesex.csv,"HRST with tertiary education by sex, age and field of education (2003-2013)"
hrst_st_nocc.csv,"Employed HRST by category, age and occupation"
hrst_st_nsec.csv,"Employed HRST by category, age and NACE Rev. 1.1 activity (1994-2007)"
hrst_st_nsec2.csv,"Employed HRST by category, age and NACE Rev. 2 activity"
hrst_st_nsecsex.csv,"Employed HRST by category, sex, age and NACE Rev. 1.1 activity (1994-2007)"
hrst_st_nsecsex2.csv,"Employed HRST by category, sex, age and NACE Rev. 2 activity"
hrst_st_nuneage$dv_1867.csv,Unemployed persons by HRST category and age
hrst_st_nuneage.csv,Unemployed persons by HRST category and age
hrst_st_nunesex$dv_1865.csv,Unemployed persons by HRST category and sex
hrst_st_nunesex.csv,Unemployed persons by HRST category and sex
hrst_st_rage.csv,"HRST by category, age and NUTS 1 regions"
hrst_st_rcat.csv,HRST by category and NUTS 2 regions
hrst_st_rsec.csv,"Employed HRST by category, NACE Rev. 1.1 activity and NUTS 1 regions (1994 - 2007)"
hrst_st_rsec2.csv,"Employed HRST by category, NACE Rev. 2 activity and NUTS 1 regions"
hrst_st_rsex.csv,"HRST by category, sex and NUTS 1 regions"
hsw_ac1.csv,"Persons reporting an accident at work by sex, age and educational attainment level"
hsw_ac10.csv,Persons reporting an accident at work by sex and full-time/part-time employment
hsw_ac11.csv,Persons reporting an accident at work by sex and atypical working time
hsw_ac12.csv,Persons reporting an accident at work by sex and country of birth
hsw_ac13.csv,Persons reporting an accident at work resulting in time off work by sex and country of birth
hsw_ac14.csv,Persons reporting an accident at work by sex and working from home
hsw_ac2.csv,"Persons reporting an accident at work resulting in time off work by sex, age and educational attainment level"
hsw_ac3.csv,Persons reporting an accident at work resulting in time off work by period off
hsw_ac4.csv,Persons reporting a road traffic accident
hsw_ac5a.csv,"Persons reporting an accident at work by sex, age and NACE Rev. 1.1 activity"
hsw_ac5b.csv,"Persons reporting an accident at work by sex, age and NACE Rev. 2 activity"
hsw_ac6a.csv,"Persons reporting an accident at work resulting in sick leave by sex, age and NACE Rev. 1.1 activity"
hsw_ac6b.csv,"Persons reporting an accident at work resulting in time off work by sex, age and NACE Rev. 2 activity"
hsw_ac7.csv,"Persons reporting an accident at work by sex, age and occupation"
hsw_ac8$dv_386.csv,"Persons reporting an accident at work by sex, age and professional status"
hsw_ac8.csv,"Persons reporting an accident at work by sex, age and professional status"
hsw_ac9.csv,"Persons reporting an accident at work by sex, age and size of enterprise"
hsw_aw_co1.csv,"Number of accidents at work by contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_co2.csv,"Incidence rate of accidents at work by contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_co3.csv,"Percentage distribution of accidents at work by contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_de1.csv,"Number of accidents at work by deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_de2.csv,"Incidence rate of accidents at work by deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_de3.csv,"Percentage distribution of accidents at work by deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_fims.csv,"Standardised incidence rate of fatal accidents at work by Member State and age, excluding road traffic accidents and accidents on board of any mean of transport in the course of work"
hsw_aw_fnms.csv,"Number of fatal accidents at work by Member State and age, excluding road traffic accidents and accidents on board of any mean of transport in the course of work"
hsw_aw_inaag.csv,"Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity, severity and age"
hsw_aw_inasx.csv,"Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity, severity and sex"
hsw_aw_inasz.csv,Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and size of enterprise
hsw_aw_inaws.csv,Standardised incidence rate of accidents at work by NACE Rev. 1.1 activity and employment status
hsw_aw_maa1.csv,"Number of accidents at work by material agent of specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_maa2.csv,"Incidence rate of accidents at work by material agent of specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_maa3.csv,"Percentage distribution of accidents at work by material agent of specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mac1.csv,"Number of accidents at work by material agent of contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mac2.csv,"Incidence rate of accidents at work by material agent of contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mac3.csv,"Percentage distribution of accidents at work by material agent of contact - mode of injury, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mad1.csv,"Number of accidents at work by material agent of deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mad2.csv,"Incidence rate of accidents at work by material agent of deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_mad3.csv,"Percentage distribution of accidents at work by material agent of deviation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_nbosv.csv,Number of accidents at work by part of body injured and severity
hsw_aw_ninsv.csv,Number of accidents at work by type of injury and severity
hsw_aw_nnaag.csv,"Number of accidents at work by NACE Rev. 1.1 activity, severity and age"
hsw_aw_nnasv.csv,Number of accidents at work by NACE Rev. 1.1 activity and severity
hsw_aw_nnasx.csv,"Number of accidents at work by NACE Rev. 1.1 activity, severity and sex"
hsw_aw_nnasz.csv,Number of accidents at work by NACE Rev. 1.1 activity and size of enterprise
hsw_aw_nnaws.csv,Number of accidents at work by NACE Rev. 1.1 activity and employment status
hsw_aw_pa1.csv,"Number of accidents at work by specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_pa2.csv,"Incidence rate of accidents at work by specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_pa3.csv,"Percentage distribution of accidents at work by specific physical activity, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_we1.csv,"Number of accidents at work by working environment, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_we2.csv,"Incidence rate of accidents at work by working environment, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_we3.csv,"Percentage distribution of accidents at work by working environment, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_wp1.csv,"Number of accidents at work by working process, economic activity, sex, age and severity"
hsw_aw_wp2.csv,"Incidence rate of accidents at work by working process, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_wp3.csv,"Percentage distribution of accidents at work by working process, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_ws1.csv,"Number of accidents at work by type of workstation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_ws2.csv,"Incidence rate of accidents at work by type of workstation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_aw_ws3.csv,"Percentage distribution of accidents at work by type of workstation, NACE Rev. 1.1 activity, sex, age and severity"
hsw_exp1$dv_1875.csv,"Persons reporting exposure to risk factors that can adversely affect mental well-being by sex, age and educational attainment level"
hsw_exp1.csv,"Persons reporting exposure to risk factors that can adversely affect mental well-being by sex, age and educational attainment level"
hsw_exp10.csv,"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age and size of enterprise"
hsw_exp2.csv,"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age and educational attainment level"
hsw_exp3.csv,"Persons reporting exposure to risk factors that can adversely affect mental well-being by sex, age and factor"
hsw_exp4.csv,"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age and factor"
hsw_exp5a.csv,"Persons reporting exposure to risk factors that can adversely affect mental well-being by sex, age and NACE Rev. 1.1 activity"
hsw_exp5b.csv,"Persons reporting exposure to risk factors that can adversely affect mental well-being by sex, age and NACE Rev. 2 activity"
hsw_exp6a.csv,"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age and NACE Rev. 1.1 activity"
hsw_exp6b$dv_1876.csv,"Persons reporting exposure to risk factors that can adversely affect physical health by sex, age and NACE Rev. 2 activity"
